round, agentid, gamma, isgreedy, meandist, vardist, maxdist, P
0, 0, 10.038287, 1, 3.200000, 1.173819, 18446744073709551615, 1001101010010000101101010100110001111010100011110001100111000100010110100111111001001100000001101010
0, 1, 9.722804, 1, 3.518182, 1.224621, 18446744073709551615, 1001110100100101101101111110100110111100110110011011010111100011000011100110101110100001110010111010
0, 2, 10.427901, 1, 3.290909, 1.009369, 18446744073709551615, 0110010001000000000011111011001000001001000010011101000101110111101000011101100100110010100000100011
0, 3, 9.764617, 1, 3.427273, 1.212963, 18446744073709551615, 0110000110110100011100010101101110100010011100011100001111111111010110001001110001110111110101110110
0, 4, 9.885963, 1, 3.454545, 1.049136, 18446744073709551615, 0000001000011001100001110011011101111110010010000111110111000011011110101010100010101011111101111101
0, 5, 9.281365, 1, 3.445455, 1.249368, 18446744073709551615, 1000010010000001101100010010010100101001100010001010111111000110011101010011000000011010010001000111
0, 6, 9.698061, 1, 4.790909, 1.384410, 18446744073709551615, 0001111100111010100100010011001101010010110011101111010100101111111100101010111010011100101100011101
0, 7, 10.192080, 1, 4.136364, 1.352141, 18446744073709551615, 0101101110111010100011100110011001001101101000110100111011000010010101100001010111100000001011111100
0, 8, 10.198328, 1, 3.472727, 1.048168, 18446744073709551615, 0100101011101010010010111010000010101110001011010000111110101001110000111110111001110011101011111101
0, 9, 10.346589, 1, 3.227273, 1.131705, 18446744073709551615, 0101001110000011101010111011000011010101011000001001100010111010010011101011001101110101001001011101
0, 10, 9.752899, 1, 3.209091, 1.178129, 18446744073709551615, 0100111111101010011011101001111001111110001010111110111100111100111001000111010111000100000111111001
0, 11, 10.591807, 1, 3.490909, 1.210163, 18446744073709551615, 0010101010101101010000000001101000111010110000001010011000001111100101011110111000011100100000011100
0, 12, 9.284078, 1, 3.136364, 1.011644, 18446744073709551615, 0111010001010110000100000101110100010001000010111011100111110101001011001011010100000111010111101010
0, 13, 9.855258, 1, 4.163636, 1.276207, 18446744073709551615, 1100100000100001010100110101110101110001111110010001000000010100100011100001100010111000111011001011
0, 14, 10.065521, 1, 2.736364, 0.912538, 18446744073709551615, 1011100111111101001111100000001101000001110101000101100111011000101011101101101101100101000000111110
0, 15, 9.858474, 1, 3.218182, 1.109547, 18446744073709551615, 1100111111010110101000000100001110011011000001001111001001010001111100100111100100100000010001100110
0, 16, 10.682847, 1, 3.536364, 1.275845, 18446744073709551615, 1000000101100010010101010000101000111010111010100110000010110111110110101110111001111110100001000001
0, 17, 9.587713, 1, 3.290909, 1.009369, 18446744073709551615, 0110101011100011100111110100011000110101110011011000100001000110011100110000101110100111111000111000
0, 18, 10.075485, 1, 3.500000, 1.118182, 18446744073709551615, 0100000000000010010010100110111101110000001000100001111100000101101101000111001100111001010011101010
0, 19, 9.840872, 1, 3.618182, 1.034374, 18446744073709551615, 1101011101000001010011000101110111001100001100101011100101101001001110010111010011101100111101011011
0, 20, 10.727568, 1, 3.463636, 1.121464, 18446744073709551615, 1010011010000001000000111000111111000000000001110111110101001111110010101011011001010001001101010000
0, 21, 9.878652, 1, 3.118182, 1.018341, 18446744073709551615, 0100101110010001000010110101101010100010100110101100001001100100100010011111110011000100010100001000
0, 22, 10.128372, 1, 3.236364, 1.153695, 18446744073709551615, 1101101101111110110010000111100000101111010101111100001000110000101010010010110100101000110011110110
0, 23, 10.162831, 1, 4.590909, 1.276710, 18446744073709551615, 0101011100001111011110011110010111000010000111110101111100011101001010110100100110000100110111100100
0, 24, 9.785599, 1, 3.172727, 1.032597, 18446744073709551615, 1001110110101001100011000010001111100001001001010101110110000001001101011111010110010011000011001101
0, 25, 9.670554, 1, 3.918182, 1.286904, 18446744073709551615, 0010010010000100010110100010010010110111001001110100000111101001111010111111100100000100001001110001
0, 26, 9.748003, 1, 3.581818, 1.155497, 18446744073709551615, 1100100110100101111100010000000000010110001001100110001100100101110011000111100110100101000000001111
0, 27, 10.452774, 1, 0.000000, 0.000000, 18446744073709551615, 0010010000110101111001000100101111010011011111010011011111110111101001000010100000110101011101001000
0, 28, 9.926735, 1, 3.081818, 0.975167, 18446744073709551615, 0010111100000000011101101111111110000010100111100001011100111110010010011111110110100110001100010111
0, 29, 9.975134, 1, 3.227273, 0.949886, 18446744073709551615, 1001001001010101010100010101001111011011100001001110000101101101111000101001111101101011100111000001
0, 30, 10.335328, 1, 3.445455, 1.158458, 18446744073709551615, 1110000100000001111100100000000110001010011010100110101101100100011111010000000101001101010101001010
0, 31, 9.652864, 1, 3.700000, 1.233818, 18446744073709551615, 1110101110011000010100000001110111001101101100100011111101100000101110001111111010001001101000100010
0, 32, 9.659455, 1, 3.545455, 1.073930, 18446744073709551615, 0010011000101111101000010100111110010011111011111111010100011110001100110000110100001001110010000110
0, 33, 10.145549, 1, 3.409091, 1.121338, 18446744073709551615, 1011000111001001001110110010001011000001010011101101000100011011001010100001101111001001010000110111
0, 34, 10.162043, 1, 3.400000, 1.211637, 18446744073709551615, 0001100000101111100110000111100111111101110001001101100101011101011001100101101001110111011101100111
0, 35, 10.097124, 1, 3.700000, 1.015636, 18446744073709551615, 0101001011010010010100111110000101101010110100001001011110111111000100010110110010001111000110001001
0, 36, 10.033796, 1, 3.536364, 1.184935, 18446744073709551615, 0100011000101110111111001000111001110110000011110111010101110100110011010110110110111111100010111100
0, 37, 9.432900, 1, 3.918182, 1.414176, 18446744073709551615, 0101110110000110110000011000000010100101001111010110110001100101001011011111010000000111110110100000
0, 38, 9.555062, 1, 3.845454, 1.461798, 18446744073709551615, 0000011110111101000110100011001010111111000111000101110101100111010001001000111100001110100101111100
0, 39, 9.250424, 1, 3.136364, 0.884372, 18446744073709551615, 1010011010000101010010111011101101011100010110001100001001001100000011000000110010111100010001011101
0, 40, 10.126418, 1, 3.718182, 1.351035, 18446744073709551615, 0011000111110011010100110000110011101100100101010011100011000010110001110011101110100011110111110000
0, 41, 10.306059, 1, 3.609091, 1.255818, 18446744073709551615, 0101111000001000011001000110110000000100010101100001100011000100011111001010011111111101111000110011
0, 42, 10.254039, 1, 3.918182, 1.105085, 18446744073709551615, 1110011001111011110100000011011100011010100010111011101101110100001011001111011010101010010010111000
0, 43, 9.615957, 1, 3.627273, 1.140035, 18446744073709551615, 0100001001000111100100101000001110001101111000001011010011111000001111010001100110000101000010000000
0, 44, 9.587302, 1, 3.200000, 1.119273, 18446744073709551615, 1001010000100111010000010111101011010111101111000011101010111011001100010001101110111001101110001011
0, 45, 9.971086, 1, 3.272727, 1.130879, 18446744073709551615, 0110111111100101110100001011011110010101100110100101111110011110001101101011101110111010001111101000
0, 46, 10.087817, 1, 3.990909, 1.264875, 18446744073709551615, 0111100000101101111101110001110001010011111000110101111101000100111101000111001101101001101111001011
0, 47, 10.016407, 1, 3.472727, 1.084532, 18446744073709551615, 0000011010011110110110010111011111111000010010000100011100100110000011001010000000010101011111100110
0, 48, 10.179765, 1, 3.209091, 0.978130, 18446744073709551615, 1001100000111000111011110011100000111110110110001111111001110000001100010100000010111111111001001001
0, 49, 10.033930, 1, 3.000000, 0.818182, 18446744073709551615, 0011111110000010000111011111111010011000001100111101110110100000100111110000010101100111111001001110
0, 50, 9.803647, 1, 4.227273, 1.359804, 18446744073709551615, 0011010101010101101000011000000000100010110000101100101001101010110001011000000110001110110000011010
0, 51, 10.351801, 1, 3.300000, 1.175636, 18446744073709551615, 1010101011000010101100000101000100011000011011010000111110000111011111101001111000011111111011010010
0, 52, 10.608212, 1, 3.481818, 1.192886, 18446744073709551615, 1011111001110001111010100110000101100110100101101011001100111101101001000011111011001001100100101101
0, 53, 10.177324, 1, 2.981818, 0.892556, 18446744073709551615, 0110100001001101110011000110001001001001111001010010111101011000111010001101110011101011010010111100
0, 54, 10.028106, 1, 3.827273, 1.240201, 18446744073709551615, 0110101000001011100110011001011010010011101001001111100000101001010011101100000110010110110010100011
0, 55, 9.695389, 1, 3.509091, 1.116940, 18446744073709551615, 0101011110101101010001110000011000000100011000111110000000111110011000100001101010001001000100010111
0, 56, 9.696090, 1, 3.000000, 0.981818, 18446744073709551615, 0111010010111100001101011010011001001011100101010000001110011101001111110100011000011010011000001010
0, 57, 9.865799, 1, 4.454545, 1.341698, 18446744073709551615, 0010110011000010100111100101101101011110110100001000111100110000010000000100101011001101011001011010
0, 58, 9.371345, 1, 3.281818, 1.170209, 18446744073709551615, 0000011000000110100000011010111111010100001101110101001101111011111001101000100001010011010101001000
0, 59, 10.183455, 1, 3.400000, 1.048001, 18446744073709551615, 0110000101011011100011011111011001001010110011011000010010110101000101111111100101101001000111001110
0, 60, 10.113646, 1, 3.490909, 1.046528, 18446744073709551615, 1010100001101100110110011110011000001100100001101010101100000101100011110011111111000110100111110010
0, 61, 10.334503, 1, 4.081818, 1.081283, 18446744073709551615, 1110011111001101101010101010101111010101100000111010100010110100001110000101110111110010100100111001
0, 62, 10.311909, 1, 3.827273, 1.367474, 18446744073709551615, 0010111101110000011111110100000100010001000001001111100110101010011010000101110101011111110100111011
0, 63, 9.766019, 1, 3.736364, 1.267579, 18446744073709551615, 0101001100011100100001111001100110101001010001010101111101001000001000100100000100110010110111100111
0, 64, 9.628474, 1, 3.100000, 0.897090, 18446744073709551615, 1010110100010011110000010100100111100010010001100011110010001110011000011111011010101001111000010001
0, 65, 10.190936, 1, 4.027273, 1.277093, 18446744073709551615, 1011100110011110100111101011001011001110000010111001011001001001000101001110111010111110001111010001
0, 66, 10.233852, 1, 3.909091, 1.386626, 18446744073709551615, 0101110000001011110010010101100111011011010101111001110000011000110001000110010001100111000111110000
0, 67, 10.703321, 1, 3.090909, 1.018031, 18446744073709551615, 1100000000010011010010011101101100000010001011000001101110100000101011101000011001000101100010101000
0, 68, 10.616508, 1, 3.109091, 0.957800, 18446744073709551615, 1011110011011010000110100001001110100111111111010111001101011011010100110101001011001010001110110111
0, 69, 9.528234, 1, 3.954545, 1.377235, 18446744073709551615, 0111011001101100001010001101000011100011011000000110111000101001001100010111100010110000011110011000
0, 70, 9.636432, 1, 3.581818, 1.100952, 18446744073709551615, 0111101111101111101101010001011010100111001011000010011000101010100011001001111001110010100010100100
0, 71, 10.254485, 1, 3.254545, 1.106260, 18446744073709551615, 1111110101000010011100000110100111110000000110101010000000010110100111110110010001100100010001110101
0, 72, 9.487391, 1, 4.272727, 1.266416, 18446744073709551615, 1111110100101001001100111000111010011111111001010110001101111100100110100110011001011110101011010100
0, 73, 9.691946, 1, 3.090909, 1.163486, 18446744073709551615, 0011001110101111001010111001111010100000100101001010010110011011001011010011010001010101011111000111
0, 74, 10.225640, 1, 3.909091, 1.168444, 18446744073709551615, 1111000110000111111110000100100011100001100010110101100111100000001110101011110011000000000001101110
0, 75, 10.467215, 1, 3.400000, 1.084364, 18446744073709551615, 0100011001100100011011010111010111110100000110000100111010110000100110101100001000101001111001110110
0, 76, 10.435206, 1, 3.727273, 1.200300, 18446744073709551615, 1011110100010000010110001111000011000000000101011011100111000011110010101010111100110111011110001110
0, 77, 9.822264, 1, 3.518182, 1.188258, 18446744073709551615, 1101111000001101000000111101000011011110011111001111111101110111001011010001011010111100001110100001
0, 78, 9.667940, 1, 2.872727, 0.997391, 18446744073709551615, 0100110100001010111111101110000100000101010111001010010111111001001111000001110001000000001011001011
0, 79, 9.461802, 1, 2.954545, 0.993764, 18446744073709551615, 0010110010000001011010111010011100111011100100100001001100001000001000001001100010100011000010000010
0, 80, 10.347685, 1, 3.263636, 0.982290, 18446744073709551615, 1001011011001010011000111100001001001000111110010011000101100000111000010110011011010110011010000000
0, 81, 10.061265, 1, 3.409091, 0.994065, 18446744073709551615, 1010110000011101001000011110011010001011111010011111001010011100011000101110011010101000010001010001
0, 82, 9.921821, 1, 3.381818, 1.173547, 18446744073709551615, 1101100000011011111010100010111010101111101010011010001001001010101111010111111110000011001010100010
0, 83, 9.811786, 1, 3.436364, 1.267613, 18446744073709551615, 0001011001101100110000110011000111101010001000001100000101010001011001101001110111011010101110000110
0, 84, 9.473667, 1, 3.800000, 1.442909, 18446744073709551615, 1111101111100110110001101000100000101110011111000010000100100111111001100000111011001111110100001111
0, 85, 9.758583, 1, 3.618182, 1.034374, 18446744073709551615, 0010001001011100101001110000010111100111101101100110011000111010100010100001001110001101100101011110
0, 86, 10.099317, 1, 3.581818, 0.955497, 18446744073709551615, 1001101100011000011100000110001100110010101110111000000001110110100001010001001010110000110011111001
0, 87, 9.684454, 1, 3.836364, 1.069265, 18446744073709551615, 0010101101010000100110001011111100010010011011101100000000111111110000101000001001010000100011110010
0, 88, 10.221444, 1, 3.254545, 1.124442, 18446744073709551615, 0100101100011100100100111011001010001011010000001000100111000100011101001100101001010100101101110011
0, 89, 10.000859, 1, 2.900000, 0.900727, 18446744073709551615, 1000101100010001111110001111111000000111011000000001010101110110001001100110000101100000001010010111
0, 90, 9.832982, 1, 3.163636, 0.918521, 18446744073709551615, 1111101010110011001011110001110010100011001000100101110101011011010111000111000101110111111100111011
0, 91, 9.423470, 1, 3.518182, 1.115530, 18446744073709551615, 1111100000101011101001000110101110000100010100010100111010110110011010100100000110011001001001000011
0, 92, 10.068625, 1, 2.881818, 0.935035, 18446744073709551615, 1001011000110010010111011011101000000101101111100101000001101111010011111001010111101001110111111101
0, 93, 10.007294, 1, 3.709091, 1.192509, 18446744073709551615, 0111100001111011101101011001000110111011100001011100101111100011100000100100101011001110101101111101
0, 94, 9.227559, 1, 3.409091, 1.157701, 18446744073709551615, 1011101110100000011100001010100110011100001111011100100111010111110110100000101100110101000001110011
0, 95, 9.798423, 1, 4.881818, 1.561812, 18446744073709551615, 0100100000011010101010101110011010010011011100011101001100100011111101010101110100111110110111001010
0, 96, 10.417100, 1, 3.509091, 1.044213, 18446744073709551615, 0110010111001110000100100110010110001001111110111101100101000110100101110011110100111111011010000010
0, 97, 9.778126, 1, 3.090909, 0.927122, 18446744073709551615, 1100001011000110101011000100000110101110000000011000000001111001000100101110101111011010111110001000
0, 98, 9.962115, 1, 2.945455, 0.984739, 18446744073709551615, 1001110101100101010000011110111011110110100110011111000100110001011001110000010010111100101111101101
0, 99, 9.848035, 1, 3.309091, 1.141734, 18446744073709551615, 1111000011000011100101001000101011000101000101010000011001001010111111001111110100110010010011110101
0, 100, 9.801723, 1, 3.327273, 0.927970, 18446744073709551615, 0101110011110001101011101001011111111010011010011000110110010110101101110011011101000111000110100001
0, 101, 10.191507, 1, 3.063636, 0.907117, 18446744073709551615, 0101111110110010100011100010010011001000011011011100001010100111110000110101010101000000001001011111
0, 102, 9.351715, 1, 3.536364, 1.094026, 18446744073709551615, 0110000001100010010101000001001101110111001011111010110110000111110001111001011100100100001000111011
0, 103, 9.445988, 1, 3.200000, 0.973818, 18446744073709551615, 1110001101001000100011000100100101010101010001001010000010011111100010100001011100011010101000000101
0, 104, 10.448345, 1, 3.418182, 1.049051, 18446744073709551615, 0110110111011101101010010101101101001001101011010111001101011101111100011101010100011010010101101010
0, 105, 9.879584, 1, 3.463636, 1.121464, 18446744073709551615, 1001011001111110011010110000011000000100100101011111101101011110101011111001001000010001010100001000
0, 106, 9.801528, 1, 0.000000, 0.000000, 18446744073709551615, 0111001100100011111110110010011100001011011110000000100111001010001011011001110001110010010101001010
0, 107, 10.078728, 1, 3.772727, 1.207738, 18446744073709551615, 0011010101010100100110000101011011000000100011010101101101001000001011011001100000011111001111100110
0, 108, 9.261930, 1, 4.390909, 1.342098, 18446744073709551615, 0100000101010001100011001001001010110001110101110000001111111111010000111001000100101101011100101000
0, 109, 9.339431, 1, 2.936364, 0.957365, 18446744073709551615, 1001110011000100101001001100110000010101100111011110000010110110100001000110010101010100110110100100
301, 0, 10.038287, 1, 3.945455, 1.845208, 18446744073709551615, 1001101010010000101101010100110001111010100011110001100111000100010110100111111001001100000001101010
301, 1, 9.722804, 1, 4.154545, 1.769018, 18446744073709551615, 1001110100100101101101111110100110111100110110011011010111100011000011100110101110100001110010111010
301, 2, 10.427901, 1, 4.018182, 2.286604, 18446744073709551615, 0110010001000000000011111011001000001001000010011101000101110111101000011101100100110010100000100011
301, 3, 9.764617, 1, 4.054545, 2.275952, 18446744073709551615, 0110000110110100011100010101101110100010011100011100001111111111010110001001110001110111110101110110
301, 4, 9.885963, 1, 5.109091, 1.930749, 18446744073709551615, 0000001000011001100001110011011101111110010010000111110111000011011110101010100010101011111101111101
301, 5, 9.281365, 1, 5.454545, 3.236511, 18446744073709551615, 1000010010000001101100010010010100101001100010001010111111000110011101010011000000011010010001000111
301, 6, 9.698061, 1, 4.981818, 2.686438, 18446744073709551615, 0001111100111010100100010011001101010010110011101111010100101111111100101010111010011100101100011101
301, 7, 10.192080, 1, 4.790909, 2.103021, 18446744073709551615, 0101101110111010100011100110011001001101101000110100111011000010010101100001010111100000001011111100
301, 8, 10.198328, 1, 3.372727, 1.650840, 18446744073709551615, 0100101011101010010010111010000010101110001011010000111110101001110000111110111001110011101011111101
301, 9, 10.346589, 1, 3.945455, 1.936117, 18446744073709551615, 0101001110000011101010111011000011010101011000001001100010111010010011101011001101110101001001011101
301, 10, 9.752899, 1, 3.554545, 1.756985, 18446744073709551615, 0100111111101010011011101001111001111110001010111110111100111100111001000111010111000100000111111001
301, 11, 10.591807, 1, 4.154545, 2.041745, 18446744073709551615, 0010101010101101010000000001101000111010110000001010011000001111100101011110111000011100100000011100
301, 12, 9.284078, 1, 3.627273, 1.747700, 18446744073709551615, 0111010001010110000100000101110100010001000010111011100111110101001011001011010100000111010111101010
301, 13, 9.855258, 1, 4.954545, 2.555729, 18446744073709551615, 1100100000100001010100110101110101110001111110010001000000010100100011100001100010111000111011001011
301, 14, 10.065521, 1, 4.036364, 1.954344, 18446744073709551615, 1011100111111101001111100000001101000001110101000101100111011000101011101101101101100101000000111110
301, 15, 9.858474, 1, 4.109091, 1.963972, 18446744073709551615, 1100111111010110101000000100001110011011000001001111001001010001111100100111100100100000010001100110
301, 16, 10.682847, 1, 3.981818, 1.767266, 18446744073709551615, 1000000101100010010101010000101000111010111010100110000010110111110110101110111001111110100001000001
301, 17, 9.587713, 1, 3.872727, 1.792947, 18446744073709551615, 0110101011100011100111110100011000110101110011011000100001000110011100110000101110100111111000111000
301, 18, 10.075485, 1, 4.290909, 1.649591, 18446744073709551615, 0100000000000010010010100110111101110000001000100001111100000101101101000111001100111001010011101010
301, 19, 9.840872, 1, 3.554545, 1.520621, 18446744073709551615, 1101011101000001010011000101110111001100001100101011100101101001001110010111010011101100111101011011
301, 20, 10.727568, 1, 5.354546, 2.155993, 18446744073709551615, 1010011010000001000000111000111111000000000001110111110101001111110010101011011001010001001101010000
301, 21, 9.878652, 1, 3.818182, 1.623891, 18446744073709551615, 0100101110010001000010110101101010100010100110101100001001100100100010011111110011000100010100001000
301, 22, 10.128372, 1, 3.545455, 1.796017, 18446744073709551615, 1101101101111110110010000111100000101111010101111100001000110000101010010010110100101000110011110110
301, 23, 10.162831, 1, 3.600000, 1.722910, 18446744073709551615, 0101011100001111011110011110010111000010000111110101111100011101001010110100100110000100110111100100
301, 24, 9.785599, 1, 4.145454, 1.764714, 18446744073709551615, 1001110110101001100011000010001111100001001001010101110110000001001101011111010110010011000011001101
301, 25, 9.670554, 1, 3.818182, 1.605710, 18446744073709551615, 0010010010000100010110100010010010110111001001110100000111101001111010111111100100000100001001110001
301, 26, 9.748003, 1, 4.718182, 2.249816, 18446744073709551615, 1100100110100101111100010000000000010110001001100110001100100101110011000111100110100101000000001111
301, 27, 10.452774, 1, 0.000000, 0.000000, 18446744073709551615, 0010010000110101111001000100101111010011011111010011011111110111101001000010100000110101011101001000
301, 28, 9.926735, 1, 3.418182, 1.997381, 18446744073709551615, 0010111100000000011101101111111110000010100111100001011100111110010010011111110110100110001100010111
