round, agentid, utility
1, 0, 0.000000
1, 1, 2.131040
1, 2, 1.382740
1, 3, 2.120103
1, 4, 1.691198
1, 5, 1.238828
1, 6, 0.973623
1, 7, 1.479986
1, 8, 1.267469
1, 9, 1.079594
1, 10, 1.419893
1, 11, 1.078815
1, 12, 1.626170
1, 13, 0.000000
1, 14, 1.372312
1, 15, 1.719995
1, 16, -0.003594
1, 17, 1.233691
1, 18, 1.774808
1, 19, 0.842622
1, 20, 1.489744
1, 21, 1.090345
1, 22, 1.686534
1, 23, -0.090006
1, 24, 1.812518
1, 25, 0.966325
1, 26, 1.967462
1, 27, 1.586757
1, 28, 0.000000
1, 29, 1.878868
1, 30, 1.689790
1, 31, 1.239523
1, 32, 1.769088
1, 33, -0.436171
1, 34, 1.179880
1, 35, 1.572184
1, 36, 1.632834
1, 37, 1.574178
1, 38, 2.059851
1, 39, -0.090004
1, 40, 2.438505
1, 41, 1.829423
1, 42, 1.522512
1, 43, 1.430453
1, 44, 1.048742
1, 45, 1.655233
1, 46, 0.510000
1, 47, 1.019995
1, 48, -0.160073
1, 49, 1.778546
2, 0, 0.000000
2, 1, 2.218596
2, 2, 1.429483
2, 3, 2.235714
2, 4, 1.762543
2, 5, 1.282799
2, 6, 1.065602
2, 7, 1.479986
2, 8, 1.328419
2, 9, 1.181769
2, 10, 1.419893
2, 11, 1.148530
2, 12, 1.689711
2, 13, 0.000000
2, 14, 1.271773
2, 15, 1.787060
2, 16, -0.004137
2, 17, 1.168987
2, 18, 1.940173
2, 19, 0.812619
2, 20, 1.521777
2, 21, 1.170587
2, 22, 1.799344
2, 23, -0.231054
2, 24, 1.860991
2, 25, 1.103502
2, 26, 2.276146
2, 27, 1.659748
2, 28, 0.000000
2, 29, 1.926383
2, 30, 1.913692
2, 31, 1.322473
2, 32, 2.049648
2, 33, 0.407053
2, 34, 1.179880
2, 35, 1.669859
2, 36, 1.687183
2, 37, 1.587216
2, 38, 2.279641
2, 39, -0.230899
2, 40, 2.596773
2, 41, 1.911798
2, 42, 1.548666
2, 43, 1.577918
2, 44, 1.109056
2, 45, 1.935810
2, 46, 0.510000
2, 47, 1.188688
2, 48, -0.160073
2, 49, 2.074738
3, 0, 0.000000
3, 1, 2.307503
3, 2, 1.476982
3, 3, 2.367040
3, 4, 1.831065
3, 5, 1.316280
3, 6, 1.284043
3, 7, 1.479986
3, 8, 1.380201
3, 9, 1.250831
3, 10, 1.432648
3, 11, 1.150859
3, 12, 1.762908
3, 13, 0.000000
3, 14, 1.159675
3, 15, 1.840356
3, 16, 0.597481
3, 17, 1.017405
3, 18, 2.024318
3, 19, 0.804118
3, 20, 1.572953
3, 21, 1.244105
3, 22, 1.871527
3, 23, -0.396689
3, 24, 1.921734
3, 25, 1.240382
3, 26, 2.374224
3, 27, 1.715137
3, 28, 0.000000
3, 29, 1.960866
3, 30, 2.044825
3, 31, 1.375555
3, 32, 2.156568
3, 33, 0.913349
3, 34, 1.200909
3, 35, 1.731992
3, 36, 1.734677
3, 37, 1.601496
3, 38, 2.386564
3, 39, -0.395274
3, 40, 2.654825
3, 41, 1.986133
3, 42, 1.666719
3, 43, 1.589969
3, 44, 1.107046
3, 45, 2.054469
3, 46, 0.524343
3, 47, 1.324924
3, 48, -0.160073
3, 49, 2.312159
4, 0, 0.000000
4, 1, 2.394957
4, 2, 1.502074
4, 3, 2.502184
4, 4, 1.903979
4, 5, 1.317191
4, 6, 1.256829
4, 7, 1.479986
4, 8, 1.472817
4, 9, 1.326992
4, 10, 1.485741
4, 11, 1.222313
4, 12, 1.809540
4, 13, 0.000000
4, 14, 1.095277
4, 15, 1.870898
4, 16, 0.686539
4, 17, 0.859789
4, 18, 2.103806
4, 19, 0.769745
4, 20, 1.634470
4, 21, 1.281539
4, 22, 1.909749
4, 23, -0.565028
4, 24, 1.956583
4, 25, 1.392453
4, 26, 2.413017
4, 27, 1.733747
4, 28, 0.000000
4, 29, 2.005571
4, 30, 2.112738
4, 31, 1.386849
4, 32, 2.212304
4, 33, 1.241093
4, 34, 1.387569
4, 35, 1.771739
4, 36, 1.779841
4, 37, 1.614792
4, 38, 2.402493
4, 39, -0.560347
4, 40, 2.711923
4, 41, 2.015670
4, 42, 1.759603
