round, agentid, utility
1, 0, 1.684834
1, 1, -0.160088
1, 2, 0.941144
1, 3, 1.981154
1, 4, 1.619927
1, 5, 1.142064
1, 6, 0.632428
1, 7, 0.817374
1, 8, 1.821827
1, 9, 2.204856
1, 10, 1.939783
1, 11, 1.280241
1, 12, 1.456222
1, 13, 1.276720
1, 14, 1.678006
1, 15, 0.809985
1, 16, 1.111752
1, 17, 0.989995
1, 18, 0.979999
1, 19, 2.028701
1, 20, 0.796567
1, 21, 1.459916
1, 22, 0.819892
1, 23, 1.480173
1, 24, 1.637484
1, 25, 0.124108
1, 26, 1.361215
1, 27, 0.739839
1, 28, 2.280623
1, 29, -0.160127
1, 30, 2.384157
1, 31, 0.788896
1, 32, 0.699932
1, 33, 1.930998
1, 34, 1.062376
1, 35, 0.762694
1, 36, 1.312044
1, 37, 1.551408
1, 38, 2.061943
1, 39, 1.417041
1, 40, 2.246265
1, 41, 1.158706
1, 42, 1.249885
1, 43, 1.829760
1, 44, 1.759725
1, 45, -0.160157
1, 46, 3.333636
1, 47, 1.855500
1, 48, 1.605793
1, 49, 2.077593
2, 0, 1.671568
2, 1, -0.160088
2, 2, 1.303242
2, 3, 1.959815
2, 4, 1.619927
2, 5, 1.156483
2, 6, 0.558094
2, 7, 1.167843
2, 8, 1.919179
2, 9, 2.244550
2, 10, 1.997391
2, 11, 1.418582
2, 12, 1.569132
2, 13, 1.389540
2, 14, 1.740784
2, 15, 0.809985
2, 16, 1.111752
2, 17, 0.954871
2, 18, 0.979999
2, 19, 2.107942
2, 20, 0.695679
2, 21, 1.532853
2, 22, 1.141487
2, 23, 1.475448
2, 24, 1.974241
2, 25, 0.640280
2, 26, 1.602424
2, 27, 0.614694
2, 28, 2.465405
2, 29, -0.160127
2, 30, 2.428106
2, 31, 1.063452
2, 32, 0.701877
2, 33, 2.186573
2, 34, 1.191978
2, 35, 1.160171
2, 36, 1.312044
2, 37, 1.694813
2, 38, 2.398807
2, 39, 1.342957
2, 40, 2.348655
2, 41, 1.397302
2, 42, 1.249885
2, 43, 1.829760
2, 44, 1.759725
2, 45, -0.160157
2, 46, 3.400009
2, 47, 1.853653
2, 48, 1.646267
2, 49, 2.098796
3, 0, 1.630164
3, 1, -0.160088
3, 2, 1.386465
3, 3, 1.959815
3, 4, 1.619927
3, 5, 1.146969
3, 6, 0.431205
3, 7, 1.167843
3, 8, 1.969647
3, 9, 2.274366
3, 10, 2.063952
3, 11, 1.552268
3, 12, 1.609750
3, 13, 1.481245
3, 14, 1.770145
3, 15, 0.809985
3, 16, 1.111752
3, 17, 0.868817
3, 18, 0.979999
3, 19, 2.187393
3, 20, -0.078039
3, 21, 1.579525
3, 22, 1.205010
3, 23, 1.485239
3, 24, 1.984288
3, 25, 1.149823
3, 26, 1.751359
3, 27, 0.534747
3, 28, 2.469462
3, 29, -0.160127
3, 30, 2.428813
3, 31, 1.323568
3, 32, 0.704269
3, 33, 2.269339
3, 34, 1.219779
3, 35, 1.165952
3, 36, 1.312044
3, 37, 1.694813
3, 38, 2.507154
3, 39, 1.205001
3, 40, 2.482873
3, 41, 1.439904
3, 42, 1.249885
3, 43, 1.829760
3, 44, 1.759725
3, 45, -0.160157
3, 46, 3.471297
3, 47, 1.851035
3, 48, 1.679117
3, 49, 2.133603
4, 0, 1.619000
4, 1, -0.160088
4, 2, 1.404260
4, 3, 1.959815
4, 4, 1.624809
4, 5, 1.133101
4, 6, 0.431205
4, 7, 1.167843
4, 8, 1.970545
4, 9, 2.308350
4, 10, 2.079826
4, 11, 1.679660
4, 12, 1.618000
4, 13, 1.483355
4, 14, 1.770145
4, 15, 0.809985
4, 16, 1.111752
4, 17, 0.868817
4, 18, 0.979999
4, 19, 2.267014
4, 20, -0.078039
4, 21, 1.632083
4, 22, 1.219868
4, 23, 1.405109
4, 24, 1.971820
4, 25, 1.326594
4, 26, 1.793495
4, 27, 0.534747
4, 28, 2.476795
4, 29, -0.160127
4, 30, 2.473072
4, 31, 1.351545
4, 32, 0.626061
4, 33, 2.328552
4, 34, 1.263899
4, 35, 1.176400
4, 36, 1.312044
4, 37, 1.698163
4, 38, 2.612671
4, 39, 1.112721
4, 40, 2.513153
4, 41, 1.439904
4, 42, 1.249885
4, 43, 1.953596
4, 44, 1.759725
4, 45, -0.160157
4, 46, 3.542246
4, 47, 1.849947
4, 48, 1.702674
4, 49, 2.168319
5, 0, 1.569685
5, 1, -0.160088
5, 2, 1.406766
5, 3, 1.959815
5, 4, 1.642447
5, 5, 1.075479
5, 6, 0.431205
5, 7, 1.167843
