round, agentid, utility
1, 0, -0.090006
1, 1, 1.161951
1, 2, 2.610032
1, 3, 1.790042
1, 4, 1.578604
1, 5, 1.557440
1, 6, 1.317802
1, 7, -0.000898
1, 8, 2.051194
1, 9, 1.369889
1, 10, -0.010000
1, 11, 2.508886
1, 12, 1.522313
1, 13, 1.919934
1, 14, 1.287281
1, 15, 1.582772
1, 16, 0.987910
1, 17, 1.826646
1, 18, 1.870055
1, 19, 1.539985
1, 20, 1.439942
1, 21, 1.733972
1, 22, 1.968744
1, 23, 1.169883
1, 24, 1.412360
1, 25, 0.302774
1, 26, 1.129219
1, 27, 1.851382
1, 28, 1.798608
1, 29, 1.988289
1, 30, 1.474139
1, 31, -0.090004
1, 32, 1.445176
1, 33, 1.563953
1, 34, 1.485024
1, 35, 1.557040
1, 36, 1.854879
1, 37, 1.089447
1, 38, 1.630043
1, 39, 1.044036
1, 40, 1.096018
1, 41, 1.667641
1, 42, 1.619786
1, 43, 0.837413
1, 44, 1.490045
1, 45, 1.502208
1, 46, 2.420071
1, 47, 1.124759
1, 48, 1.520623
1, 49, 1.296855
2, 0, -0.090006
2, 1, 1.313237
2, 2, 2.806113
2, 3, 1.857767
2, 4, 1.723488
2, 5, 1.578868
2, 6, 1.323551
2, 7, -0.001421
2, 8, 2.149433
2, 9, 1.405498
2, 10, 0.709485
2, 11, 2.665927
2, 12, 1.601380
2, 13, 1.590236
2, 14, 1.273321
2, 15, 1.618645
2, 16, 0.964581
2, 17, 1.836632
2, 18, 2.099763
2, 19, 1.780572
2, 20, 1.439942
2, 21, 1.804314
2, 22, 1.968744
2, 23, 1.169883
2, 24, 1.489834
2, 25, 0.402160
2, 26, 1.184056
2, 27, 1.879724
2, 28, 1.959527
2, 29, 2.014899
2, 30, 1.502356
2, 31, -0.090004
2, 32, 1.536740
2, 33, 1.602284
2, 34, 1.482367
2, 35, 1.551451
2, 36, 1.899879
2, 37, 1.381895
2, 38, 1.796476
2, 39, 1.044036
2, 40, 1.371227
2, 41, 1.686394
2, 42, 1.603589
2, 43, 1.255380
2, 44, 1.615529
2, 45, 1.550744
2, 46, 2.572236
2, 47, 1.124759
2, 48, 1.505904
2, 49, 1.728392
3, 0, -0.090006
3, 1, 1.453623
3, 2, 2.901892
3, 3, 1.899326
3, 4, 1.856925
3, 5, 1.624056
3, 6, 1.309070
3, 7, -0.002987
3, 8, 2.219533
3, 9, 1.418019
3, 10, 0.726050
3, 11, 2.702000
3, 12, 1.642324
3, 13, 1.559787
3, 14, 1.246000
3, 15, 1.649353
3, 16, 0.964581
3, 17, 1.815572
3, 18, 2.134841
3, 19, 1.838318
3, 20, 1.439942
3, 21, 1.851196
