round, agentid, utility
1, 0, 1.746358
1, 1, 1.509588
1, 2, 1.716867
1, 3, 1.902264
1, 4, 1.462453
1, 5, 0.969813
1, 6, 0.000000
1, 7, 1.699838
1, 8, 1.832117
1, 9, 2.304549
1, 10, 1.725781
1, 11, 1.119903
1, 12, 2.253443
1, 13, -0.010000
1, 14, 1.308749
1, 15, 1.750203
1, 16, 0.888542
1, 17, 1.709810
1, 18, 1.574396
1, 19, 2.012829
1, 20, 1.763790
1, 21, 2.281698
1, 22, 1.239843
1, 23, 1.139908
1, 24, 0.679779
1, 25, 1.792822
1, 26, 1.599832
1, 27, 2.085229
1, 28, 1.402265
1, 29, 1.599875
1, 30, 1.972291
1, 31, 0.560000
1, 32, 1.018785
1, 33, 1.144307
1, 34, 1.428283
1, 35, 1.914548
1, 36, 1.899857
1, 37, 1.577395
1, 38, 0.889915
1, 39, 0.710000
1, 40, 1.311251
1, 41, 1.344849
1, 42, 1.569523
1, 43, 1.349159
1, 44, 1.712195
1, 45, 1.602465
1, 46, 1.848853
1, 47, 1.453791
1, 48, 2.140331
1, 49, 1.532064
2, 0, 1.770639
2, 1, 1.631781
2, 2, 1.792187
2, 3, 2.088027
2, 4, 1.533322
2, 5, 1.329815
2, 6, 0.000000
2, 7, 1.699838
2, 8, 1.925504
2, 9, 2.424441
2, 10, 1.874131
2, 11, 1.041250
2, 12, 2.251588
2, 13, -0.010000
2, 14, 1.378434
2, 15, 1.821448
2, 16, 0.901253
2, 17, 1.709810
2, 18, 1.753206
2, 19, 2.219645
2, 20, 1.966168
2, 21, 2.472951
2, 22, 1.239843
2, 23, 1.139908
2, 24, 1.004741
2, 25, 1.839491
2, 26, 1.749832
2, 27, 2.134109
2, 28, 1.422994
2, 29, 1.599875
2, 30, 2.029276
2, 31, 0.560000
2, 32, 0.950201
2, 33, 1.072298
2, 34, 1.585026
2, 35, 1.988500
2, 36, 1.981730
2, 37, 1.596458
2, 38, 0.934975
2, 39, 0.710000
2, 40, 1.949516
2, 41, 1.288762
2, 42, 1.652479
2, 43, 1.403368
2, 44, 2.014988
2, 45, 1.527318
2, 46, 1.942466
2, 47, 1.510675
2, 48, 2.292220
2, 49, 1.618920
3, 0, 1.792784
3, 1, 1.695631
3, 2, 1.841295
3, 3, 2.137332
