round, agentid, utility
1, 0, 1.899426
1, 1, 1.259997
1, 2, 1.762164
1, 3, 1.942383
1, 4, 1.479398
1, 5, -0.090011
1, 6, 1.354228
1, 7, 1.819812
1, 8, 1.758852
1, 9, 1.922145
1, 10, 1.890030
1, 11, 1.709815
1, 12, 0.450000
1, 13, 1.662315
1, 14, 1.671438
1, 15, -0.040000
1, 16, 1.461563
1, 17, 1.318850
1, 18, 1.440336
1, 19, 1.289988
1, 20, 1.579883
1, 21, 0.538048
1, 22, 1.340239
1, 23, 1.489140
1, 24, 0.862377
1, 25, 1.239905
1, 26, 1.879476
1, 27, 1.133147
1, 28, 1.063354
1, 29, -0.089825
1, 30, 1.359867
1, 31, 1.589781
1, 32, 0.942770
1, 33, 0.000000
1, 34, 1.511966
1, 35, 1.534882
1, 36, 1.452686
1, 37, 1.211798
1, 38, 0.951917
1, 39, -1.070550
1, 40, 1.075658
1, 41, 1.352319
1, 42, 1.543759
1, 43, 1.507251
1, 44, 1.106045
1, 45, 1.329985
1, 46, 1.289846
1, 47, 0.779693
1, 48, 0.985962
1, 49, 1.257986
2, 0, 1.983105
2, 1, 1.492585
2, 2, 1.891745
2, 3, 2.080496
2, 4, 1.614371
2, 5, -0.090011
2, 6, 1.600797
2, 7, 2.166310
2, 8, 1.825923
2, 9, 1.951851
2, 10, 1.947587
2, 11, 1.792666
2, 12, 0.450000
2, 13, 1.858699
2, 14, 1.846553
2, 15, -0.040000
2, 16, 1.502892
2, 17, 1.386660
2, 18, 1.506046
2, 19, 1.298688
2, 20, 1.579883
2, 21, 0.972090
2, 22, 1.388286
2, 23, 1.553344
2, 24, 0.881760
2, 25, 1.389905
2, 26, 1.962406
2, 27, 1.194859
2, 28, 1.236505
2, 29, -0.048267
2, 30, 1.404262
2, 31, 1.647398
2, 32, 0.998430
2, 33, 0.000000
2, 34, 1.609302
2, 35, 1.606084
2, 36, 1.545958
2, 37, 1.211798
2, 38, 0.959225
2, 39, -0.235164
2, 40, 1.089527
2, 41, 1.358427
2, 42, 1.592887
2, 43, 1.544120
2, 44, 1.171918
2, 45, 1.514805
2, 46, 1.372741
2, 47, 0.956522
2, 48, 0.985162
2, 49, 1.266881
3, 0, 2.019150
3, 1, 1.592322
3, 2, 1.973374
3, 3, 2.167025
3, 4, 1.643337
3, 5, -0.090011
3, 6, 1.648040
3, 7, 2.289348
3, 8, 1.893046
3, 9, 1.976164
3, 10, 1.986042
3, 11, 1.886612
3, 12, 0.450000
3, 13, 1.904529
3, 14, 1.929404
3, 15, -0.040000
3, 16, 1.584098
3, 17, 1.403354
3, 18, 1.551553
3, 19, 1.311572
3, 20, 1.579883
3, 21, 1.298660
3, 22, 1.430472
3, 23, 1.616063
3, 24, 0.888848
3, 25, 1.519905
3, 26, 2.072087
3, 27, 1.239940
3, 28, 1.337595
3, 29, 0.367519
3, 30, 1.432475
3, 31, 1.659753
3, 32, 1.021942
3, 33, 0.000000
3, 34, 1.702379
3, 35, 1.669929
3, 36, 1.653134
3, 37, 1.211798
3, 38, 0.958078
3, 39, 0.303617
3, 40, 1.116556
3, 41, 1.342155
3, 42, 1.633799
3, 43, 1.567713
3, 44, 1.153176
3, 45, 1.645344
3, 46, 1.425777
3, 47, 1.069343
3, 48, 0.881119
3, 49, 1.274067
4, 0, 2.040401
4, 1, 1.683167
4, 2, 2.024594
4, 3, 2.214499
4, 4, 1.665461
4, 5, -0.090011
4, 6, 1.680455
4, 7, 2.322499
4, 8, 1.904235
4, 9, 2.017035
4, 10, 2.016925
4, 11, 1.986160
4, 12, 0.675506
4, 13, 1.993709
4, 14, 2.038126
4, 15, 0.453715
4, 16, 1.637690
4, 17, 1.417129
4, 18, 1.678737
4, 19, 1.326246
4, 20, 1.579883
4, 21, 1.459815
4, 22, 1.477565
4, 23, 1.659258
4, 24, 0.846070
4, 25, 1.619905
4, 26, 2.127743
4, 27, 1.292330
4, 28, 1.374446
4, 29, 0.251651
4, 30, 1.451265
4, 31, 1.666878
4, 32, 1.061692
4, 33, 0.000000
4, 34, 1.782862
4, 35, 1.737331
4, 36, 1.791887
4, 37, 1.211798
4, 38, 0.968240
4, 39, 0.974884
4, 40, 1.163239
4, 41, 1.320775
4, 42, 1.681520
4, 43, 1.589359
4, 44, 1.132443
4, 45, 1.702084
4, 46, 1.507452
4, 47, 1.169919
4, 48, 0.769052
4, 49, 1.279105
5, 0, 2.050928
5, 1, 1.732271
5, 2, 2.057041
5, 3, 2.246004
5, 4, 1.691364
5, 5, -0.090011
5, 6, 1.716515
5, 7, 2.341548
5, 8, 1.945719
5, 9, 2.056441
5, 10, 2.045758
5, 11, 2.038177
5, 12, 0.772965
5, 13, 2.120957
5, 14, 2.146729
5, 15, 0.477736
5, 16, 1.669421
5, 17, 1.417631
5, 18, 1.834707
5, 19, 1.349597
5, 20, 1.579883
5, 21, 1.569029
5, 22, 1.516247
5, 23, 1.696874
5, 24, 0.843316
5, 25, 1.677745
5, 26, 2.185037
5, 27, 1.345101
5, 28, 1.398015
5, 29, 0.125468
5, 30, 1.466988
5, 31, 1.670646
5, 32, 1.123433
5, 33, 0.000000
5, 34, 1.853364
5, 35, 1.832296
5, 36, 1.877238
5, 37, 1.211798
5, 38, 0.968385
5, 39, 1.254662
5, 40, 1.193916
5, 41, 1.320775
5, 42, 1.723468
5, 43, 1.634127
5, 44, 1.081466
5, 45, 1.753429
5, 46, 1.532068
5, 47, 1.207212
5, 48, 0.708536
5, 49, 1.285652
6, 0, 2.074519
6, 1, 1.777474
6, 2, 2.076411
6, 3, 2.265021
6, 4, 1.719097
6, 5, -0.090011
6, 6, 1.752808
6, 7, 2.353496
6, 8, 2.005014
6, 9, 2.095274
6, 10, 2.075314
6, 11, 2.044472
6, 12, 0.876518
6, 13, 2.228161
6, 14, 2.160825
6, 15, 0.506919
6, 16, 1.660321
6, 17, 1.334201
6, 18, 1.906423
6, 19, 1.370626
6, 20, 1.579883
6, 21, 1.638684
6, 22, 1.535948
6, 23, 1.761738
6, 24, 0.832762
6, 25, 1.714596
6, 26, 2.212334
6, 27, 1.361058
6, 28, 1.413097
6, 29, -0.000019
6, 30, 1.495576
6, 31, 1.671037
6, 32, 1.193523
6, 33, 0.000000
6, 34, 1.916234
6, 35, 1.936476
6, 36, 1.874366
6, 37, 1.211798
6, 38, 0.964061
6, 39, 1.398057
6, 40, 1.232161
6, 41, 1.320775
6, 42, 1.764622
6, 43, 1.674299
6, 44, 1.081466
6, 45, 1.804196
6, 46, 1.563539
6, 47, 1.195504
6, 48, 0.708536
6, 49, 1.292831
7, 0, 2.084170
7, 1, 1.812285
7, 2, 2.101218
7, 3, 2.269557
7, 4, 1.769559
7, 5, -0.090011
7, 6, 1.770236
7, 7, 2.361519
7, 8, 2.062492
7, 9, 2.133860
7, 10, 2.091821
7, 11, 2.065104
7, 12, 0.977724
7, 13, 2.289279
7, 14, 2.231940
7, 15, 0.509246
7, 16, 1.643887
7, 17, 1.282823
7, 18, 1.956984
