round, agentid, utility
1, 0, 1.932992
1, 1, 1.980999
1, 2, 2.301700
1, 3, 1.580026
1, 4, 1.912013
1, 5, 2.759929
1, 6, 1.056627
1, 7, 2.681571
1, 8, 1.782745
1, 9, 1.277645
1, 10, 1.189931
1, 11, 1.629762
1, 12, 1.981721
1, 13, 1.019995
1, 14, 1.674332
1, 15, 1.689551
1, 16, 0.000000
1, 17, 1.202131
1, 18, 2.590691
1, 19, 1.350313
1, 20, 1.286208
1, 21, 1.192994
1, 22, 1.623366
1, 23, 1.848739
1, 24, 1.457389
1, 25, 1.173535
1, 26, 0.525046
1, 27, 1.112121
1, 28, 1.145862
1, 29, 1.794919
1, 30, 0.909184
1, 31, 1.113925
1, 32, 2.517451
1, 33, 1.686615
1, 34, 1.330516
1, 35, 1.312503
1, 36, 1.620011
1, 37, 1.348305
1, 38, 1.897482
1, 39, 2.336792
1, 40, 1.210018
1, 41, 2.132763
1, 42, 1.740529
1, 43, 1.490002
1, 44, 0.645537
1, 45, 1.441896
1, 46, 1.728949
1, 47, 1.608935
1, 48, 0.000000
1, 49, 1.025038
2, 0, 1.979610
2, 1, 2.217375
2, 2, 2.411883
2, 3, 1.637584
2, 4, 2.009366
2, 5, 2.990759
2, 6, 0.995253
2, 7, 2.823792
2, 8, 1.912263
2, 9, 1.335546
2, 10, 1.208099
2, 11, 1.712648
2, 12, 2.017498
2, 13, 1.112880
2, 14, 1.663009
2, 15, 1.663085
2, 16, 0.000000
2, 17, 1.167500
2, 18, 3.425164
2, 19, 1.435164
2, 20, 1.418205
2, 21, 1.288615
2, 22, 1.637266
2, 23, 1.886675
2, 24, 1.531306
2, 25, 1.378770
2, 26, 0.525046
2, 27, 1.170533
2, 28, 1.145862
2, 29, 2.064423
2, 30, 0.842098
2, 31, 1.200942
2, 32, 2.617659
2, 33, 1.858276
2, 34, 1.325066
2, 35, 1.291314
2, 36, 1.674634
2, 37, 1.235892
2, 38, 1.936711
2, 39, 2.381050
2, 40, 1.267440
2, 41, 2.179400
2, 42, 1.906863
2, 43, 1.441717
2, 44, 0.645537
2, 45, 1.441198
2, 46, 1.803041
2, 47, 1.671208
2, 48, 0.000000
2, 49, 1.075080
3, 0, 2.009421
3, 1, 2.343058
3, 2, 2.454714
3, 3, 1.704101
3, 4, 2.063424
3, 5, 3.119045
3, 6, 0.995253
3, 7, 2.895098
3, 8, 1.995141
3, 9, 1.365438
3, 10, 1.276206
3, 11, 1.765684
3, 12, 2.034548
3, 13, 1.185037
3, 14, 1.643014
3, 15, 1.629804
3, 16, 0.000000
3, 17, 1.195110
3, 18, 3.533457
3, 19, 1.473866
3, 20, 1.550428
3, 21, 1.280177
3, 22, 1.644579
3, 23, 1.902870
3, 24, 1.592309
3, 25, 1.474772
3, 26, 0.525046
3, 27, 1.158582
3, 28, 1.062099
3, 29, 2.171582
3, 30, 0.842098
3, 31, 1.257515
3, 32, 2.647560
3, 33, 1.908937
3, 34, 1.292527
3, 35, 1.252170
3, 36, 1.714529
3, 37, 1.079598
3, 38, 1.963977
3, 39, 2.436645
3, 40, 1.267440
3, 41, 2.226798
3, 42, 1.999970
3, 43, 1.314956
3, 44, 0.645537
3, 45, 1.435159
3, 46, 1.903782
3, 47, 1.711052
3, 48, 0.000000
3, 49, 1.112267
4, 0, 2.021798
4, 1, 2.505860
4, 2, 2.482204
4, 3, 1.739542
4, 4, 2.093999
4, 5, 3.219805
4, 6, 0.995253
4, 7, 2.966523
4, 8, 2.020540
4, 9, 1.378452
4, 10, 1.348306
4, 11, 1.777548
4, 12, 2.049739
4, 13, 1.238264
4, 14, 1.613952
4, 15, 1.639440
4, 16, 0.000000
4, 17, 1.244605
4, 18, 3.626983
4, 19, 1.473866
4, 20, 1.610776
4, 21, 1.230941
4, 22, 1.633652
4, 23, 1.921596
4, 24, 1.661939
4, 25, 1.502955
4, 26, 0.525046
4, 27, 1.158582
4, 28, 0.827510
4, 29, 2.257719
4, 30, 0.842098
4, 31, 1.291906
4, 32, 2.683567
4, 33, 1.928669
4, 34, 1.264359
4, 35, 1.252170
4, 36, 1.734272
4, 37, 1.056086
4, 38, 1.976594
4, 39, 2.492782
4, 40, 1.269127
4, 41, 2.257150
4, 42, 2.079089
4, 43, 1.204831
4, 44, 0.645537
4, 45, 1.453398
4, 46, 1.936727
4, 47, 1.723623
4, 48, 0.000000
4, 49, 1.130882
5, 0, 2.038947
5, 1, 2.642448
5, 2, 2.529869
5, 3, 1.763495
5, 4, 2.147074
5, 5, 3.323714
5, 6, 0.893766
5, 7, 3.001564
5, 8, 2.047426
5, 9, 1.403965
5, 10, 1.385839
5, 11, 1.775247
5, 12, 2.048047
5, 13, 1.283959
5, 14, 1.580580
5, 15, 1.665329
5, 16, 0.000000
5, 17, 1.285035
5, 18, 3.659410
5, 19, 1.447535
5, 20, 1.650998
5, 21, 1.132798
5, 22, 1.619537
5, 23, 1.944121
5, 24, 1.722707
5, 25, 1.502955
5, 26, 0.525046
