round, agentid, utility
1, 0, 1.040000
1, 1, 2.562756
1, 2, 1.732401
1, 3, 1.602125
1, 4, 0.000000
1, 5, 1.582421
1, 6, 1.743999
1, 7, 1.292364
1, 8, 1.162447
1, 9, 1.280202
1, 10, 1.761676
1, 11, 1.764156
1, 12, -0.160110
1, 13, 1.218620
1, 14, 1.062868
1, 15, 1.681489
1, 16, 1.746747
1, 17, 1.427663
1, 18, -0.090007
1, 19, 1.640870
1, 20, 1.659435
1, 21, 1.419840
1, 22, 1.794136
1, 23, 0.919918
1, 24, 3.188983
1, 25, 1.942383
1, 26, 1.992322
1, 27, 2.216031
1, 28, -0.062486
1, 29, 0.647525
1, 30, 2.394394
1, 31, -0.040000
1, 32, 2.250124
1, 33, 0.843870
1, 34, 1.644074
1, 35, 1.069331
1, 36, 1.389834
1, 37, -0.090006
1, 38, -0.044082
1, 39, 1.152018
1, 40, 1.493652
1, 41, 1.852898
1, 42, 1.377660
1, 43, 1.529722
1, 44, 1.852265
1, 45, 1.432030
1, 46, 1.083001
1, 47, 1.599814
1, 48, 1.209993
1, 49, 2.039917
2, 0, 1.265008
2, 1, 2.704875
2, 2, 1.753138
2, 3, 1.653874
2, 4, 0.000000
2, 5, 1.603159
2, 6, 1.723806
2, 7, 1.293505
2, 8, 1.243778
2, 9, 1.427637
2, 10, 1.817101
2, 11, 1.819247
2, 12, -0.160110
2, 13, 1.198056
2, 14, 1.101584
2, 15, 1.740247
2, 16, 1.823611
2, 17, 1.464504
2, 18, -0.090007
2, 19, 1.629669
2, 20, 1.636792
2, 21, 1.439165
2, 22, 1.836957
2, 23, 0.919918
2, 24, 3.367697
2, 25, 2.049461
2, 26, 2.015995
2, 27, 2.438688
2, 28, 0.991247
2, 29, 0.933353
2, 30, 2.540410
2, 31, -0.040000
2, 32, 2.340738
2, 33, 0.871339
2, 34, 1.644074
2, 35, 1.003760
2, 36, 1.389834
2, 37, -0.090006
2, 38, -0.026238
2, 39, 1.150759
2, 40, 1.502641
2, 41, 1.976531
2, 42, 1.402149
2, 43, 1.612636
2, 44, 1.886603
2, 45, 1.440318
2, 46, 1.129619
2, 47, 1.599814
2, 48, 1.209993
2, 49, 2.039917
3, 0, 1.330081
3, 1, 2.855980
3, 2, 1.777162
3, 3, 1.670600
3, 4, 0.000000
3, 5, 1.603159
3, 6, 1.685686
3, 7, 1.293505
3, 8, 1.215237
3, 9, 1.521864
3, 10, 1.860682
3, 11, 1.840496
3, 12, -0.160110
3, 13, 1.151485
3, 14, 1.109824
3, 15, 1.769424
3, 16, 1.864427
3, 17, 1.488062
3, 18, -0.090007
3, 19, 1.573812
3, 20, 1.598811
3, 21, 1.390918
3, 22, 1.848761
3, 23, 0.919918
3, 24, 3.517977
3, 25, 2.104296
3, 26, 2.062389
3, 27, 2.542726
3, 28, 1.155371
3, 29, 1.150474
3, 30, 2.581193
3, 31, -0.040000
3, 32, 2.396022
3, 33, 0.889527
3, 34, 1.644074
3, 35, 0.945430
3, 36, 1.389834
3, 37, -0.090006
3, 38, -0.026238
3, 39, 1.144102
3, 40, 1.504690
3, 41, 2.045376
3, 42, 1.448633
3, 43, 1.665690
3, 44, 1.919325
3, 45, 1.453561
3, 46, 1.152629
3, 47, 1.672238
3, 48, 1.209993
3, 49, 2.039917
4, 0, 1.403815
4, 1, 2.926395
4, 2, 1.798490
4, 3, 1.668383
4, 4, 0.000000
4, 5, 1.603159
4, 6, 1.642028
4, 7, 1.293505
4, 8, 1.194814
4, 9, 1.581398
4, 10, 1.900035
4, 11, 1.852228
4, 12, -0.160110
4, 13, 1.151485
4, 14, 1.109824
4, 15, 1.799201
4, 16, 1.905032
4, 17, 1.489035
4, 18, -0.090007
4, 19, 1.518344
4, 20, 1.560360
4, 21, 1.345814
4, 22, 1.845367
4, 23, 0.919918
4, 24, 3.644059
4, 25, 2.134016
4, 26, 2.080169
4, 27, 2.669100
4, 28, 1.317474
4, 29, 1.308196
4, 30, 2.594891
4, 31, -0.040000
4, 32, 2.437156
4, 33, 0.911288
4, 34, 1.644074
4, 35, 1.037349
4, 36, 1.389834
4, 37, -0.090006
4, 38, -0.026238
4, 39, 1.126422
4, 40, 1.487904
4, 41, 2.084973
4, 42, 1.470812
4, 43, 1.665690
4, 44, 1.953420
4, 45, 1.453561
4, 46, 1.156825
