round, agentid, utility
1, 0, -0.000898
1, 1, 0.820000
1, 2, 1.394350
1, 3, 1.068388
1, 4, 1.329907
1, 5, 2.166530
1, 6, 1.384863
1, 7, 1.406109
1, 8, 1.583965
1, 9, 2.023288
1, 10, 1.599698
1, 11, 1.396067
1, 12, 1.901969
1, 13, 1.816257
1, 14, 1.469871
1, 15, 1.395486
1, 16, 1.209778
1, 17, 1.260313
1, 18, 1.499864
1, 19, 0.575966
1, 20, 0.912275
1, 21, 0.456046
1, 22, -0.160106
1, 23, 1.683443
1, 24, 0.939991
1, 25, 1.815368
1, 26, 1.463954
1, 27, 1.239984
1, 28, 1.289344
1, 29, 1.947718
1, 30, 2.196935
1, 31, 0.589912
1, 32, 0.720846
1, 33, 1.543523
1, 34, 1.790900
1, 35, 2.006005
1, 36, 1.942550
1, 37, 1.938845
1, 38, 2.077290
1, 39, 1.478855
1, 40, 2.164289
1, 41, 0.619983
1, 42, 1.689713
1, 43, 2.030233
1, 44, 1.166032
1, 45, 1.802245
1, 46, 1.761502
1, 47, 2.055744
1, 48, 2.351969
1, 49, 0.915682
2, 0, 0.338086
2, 1, 0.730000
2, 2, 1.680259
2, 3, 1.013958
2, 4, 1.310193
2, 5, 2.270666
2, 6, 1.473901
2, 7, 1.488040
2, 8, 1.612201
2, 9, 2.026520
2, 10, 1.657669
2, 11, 1.476670
2, 12, 1.995898
2, 13, 1.856172
2, 14, 1.519433
2, 15, 1.565033
2, 16, 1.313591
2, 17, 1.480658
2, 18, 1.499864
2, 19, 0.412565
2, 20, 1.117936
2, 21, 0.815634
2, 22, -0.160106
2, 23, 1.882062
2, 24, 0.939991
2, 25, 2.018934
2, 26, 1.492166
2, 27, 1.239984
2, 28, 1.372295
2, 29, 1.959754
2, 30, 2.253986
2, 31, 0.759453
2, 32, 0.651413
2, 33, 1.560564
2, 34, 1.834274
2, 35, 2.082345
2, 36, 1.973986
2, 37, 1.982476
2, 38, 2.137736
2, 39, 1.548560
2, 40, 2.256662
2, 41, 0.979986
2, 42, 1.809713
2, 43, 2.061412
2, 44, 1.341967
2, 45, 1.822973
2, 46, 1.802137
2, 47, 2.083489
2, 48, 2.407236
2, 49, 0.915682
3, 0, 0.458239
3, 1, 0.666133
3, 2, 1.763492
3, 3, 0.963151
3, 4, 1.310193
3, 5, 2.300109
3, 6, 1.537355
3, 7, 1.493391
3, 8, 1.639620
3, 9, 2.028289
3, 10, 1.704327
3, 11, 1.521875
3, 12, 2.058287
3, 13, 1.884790
3, 14, 1.616765
3, 15, 1.659555
3, 16, 1.379741
3, 17, 1.575904
3, 18, 1.499864
3, 19, 0.297648
3, 20, 1.207482
3, 21, 1.090034
3, 22, -0.064973
3, 23, 2.010943
3, 24, 0.939991
3, 25, 2.063366
3, 26, 1.505751
3, 27, 1.208086
3, 28, 1.426562
3, 29, 1.959754
3, 30, 2.314431
3, 31, 0.769941
3, 32, 0.638937
3, 33, 1.575240
3, 34, 1.855515
3, 35, 2.130192
3, 36, 2.036347
3, 37, 2.010866
3, 38, 2.182281
3, 39, 1.584550
3, 40, 2.292926
3, 41, 1.210444
3, 42, 1.867341
3, 43, 2.131610
3, 44, 1.470635
3, 45, 1.836241
3, 46, 1.840702
3, 47, 2.107875
3, 48, 2.456565
3, 49, 0.848477
4, 0, 0.524522
4, 1, 0.635729
4, 2, 1.850080
4, 3, 0.859360
4, 4, 1.310193
4, 5, 2.337171
4, 6, 1.577931
4, 7, 1.500930
4, 8, 1.667681
4, 9, 2.024503
4, 10, 1.731469
4, 11, 1.574984
4, 12, 2.097697
4, 13, 1.905564
4, 14, 1.692746
4, 15, 1.749488
4, 16, 1.422056
4, 17, 1.608559
4, 18, 1.499864
4, 19, 0.297648
4, 20, 1.296171
4, 21, 1.216956
4, 22, -0.064973
4, 23, 2.071502
4, 24, 1.009487
4, 25, 2.082217
4, 26, 1.521434
4, 27, 1.191166
4, 28, 1.369843
4, 29, 1.959754
4, 30, 2.468529
4, 31, 0.937349
4, 32, 0.534222
4, 33, 1.611009
4, 34, 1.928326
4, 35, 2.219099
4, 36, 2.078217
4, 37, 2.047371
4, 38, 2.227434
4, 39, 1.679500
4, 40, 2.341585
4, 41, 1.328435
4, 42, 1.879713
4, 43, 2.145507
4, 44, 1.563635
4, 45, 1.844735
4, 46, 1.876719
4, 47, 2.130810
4, 48, 2.529480
4, 49, 0.860011
5, 0, 0.565907
5, 1, 0.635729
5, 2, 1.884409
5, 3, 0.879108
5, 4, 1.310193
5, 5, 2.403779
5, 6, 1.603892
5, 7, 1.484892
5, 8, 1.717310
5, 9, 2.047696
5, 10, 1.746683
5, 11, 1.608624
5, 12, 2.122756
5, 13, 1.920828
5, 14, 1.760787
5, 15, 1.811867
5, 16, 1.449131
5, 17, 1.619106
5, 18, 1.499864
5, 19, 0.297648
5, 20, 1.364068
5, 21, 1.240075
5, 22, -0.037809
5, 23, 2.284887
5, 24, 1.115500
5, 25, 2.115926
5, 26, 1.521183
5, 27, 1.133784
5, 28, 1.260293
5, 29, 1.959754
5, 30, 2.545754
5, 31, -0.201288
5, 32, 0.517830
5, 33, 1.645483
5, 34, 2.005491
5, 35, 2.287071
5, 36, 2.103037
5, 37, 2.140299
5, 38, 2.266254
5, 39, 1.721054
5, 40, 2.373476
5, 41, 1.369987
5, 42, 1.894144
5, 43, 2.175765
5, 44, 1.631462
5, 45, 1.850174
5, 46, 1.915225
5, 47, 2.153756
5, 48, 2.609703
5, 49, 0.714320
6, 0, 0.565658
6, 1, 0.635729
6, 2, 1.915560
6, 3, 0.764735
6, 4, 1.310193
6, 5, 2.444612
6, 6, 1.604863
6, 7, 1.505920
6, 8, 1.756238
6, 9, 2.063391
6, 10, 1.746683
6, 11, 1.589921
6, 12, 2.140350
6, 13, 1.932170
6, 14, 1.813877
6, 15, 1.861277
6, 16, 1.464275
6, 17, 1.613273
6, 18, 1.464744
6, 19, 0.297648
6, 20, 1.464783
6, 21, 1.226738
6, 22, -0.037809
6, 23, 2.397388
6, 24, 1.653993
6, 25, 2.138476
6, 26, 1.518667
6, 27, 1.082289
6, 28, 1.064864
6, 29, 1.959754
6, 30, 2.628481
6, 31, -0.263932
6, 32, 0.517830
6, 33, 1.668271
6, 34, 2.065228
6, 35, 2.323579
6, 36, 2.151485
6, 37, 2.249992
6, 38, 2.332864
6, 39, 1.771523
6, 40, 2.413703
6, 41, 1.442918
6, 42, 1.903368
6, 43, 2.243709
6, 44, 1.679971
6, 45, 1.853657
6, 46, 1.956366
6, 47, 2.175946
6, 48, 2.681558
6, 49, 1.045277
7, 0, 0.590146
7, 1, 0.513959
7, 2, 1.934508
7, 3, 0.794571
7, 4, 1.310193
7, 5, 2.475360
7, 6, 1.601705
7, 7, 1.471025
7, 8, 1.774970
7, 9, 2.075010
7, 10, 1.746683
7, 11, 1.587074
7, 12, 2.152851
7, 13, 1.940688
7, 14, 1.845770
7, 15, 1.894630
7, 16, 1.466414
7, 17, 1.612378
7, 18, 1.424973
7, 19, 0.297648
7, 20, 1.535299
7, 21, 1.206228
7, 22, -0.037809
7, 23, 2.482436
7, 24, 1.907815
7, 25, 2.148549
7, 26, 1.518667
7, 27, 1.076140
7, 28, 0.712811
7, 29, 1.963428
7, 30, 2.702901
7, 31, -0.336946
7, 32, -0.090005
7, 33, 1.668225
7, 34, 2.100066
7, 35, 2.366603
7, 36, 2.175341
7, 37, 2.357589
7, 38, 2.363968
7, 39, 1.831067
7, 40, 2.444950
7, 41, 1.489587
7, 42, 1.896042
7, 43, 2.276561
7, 44, 1.716509
7, 45, 1.855886
7, 46, 1.993257
7, 47, 2.197962
7, 48, 2.752003
7, 49, 1.341163
8, 0, 0.599843
8, 1, 0.393882
8, 2, 1.984094
8, 3, 0.759454
8, 4, 1.310193
8, 5, 2.513047
8, 6, 1.602532
8, 7, 1.512101
8, 8, 1.799002
8, 9, 2.090487
8, 10, 1.746683
8, 11, 1.590770
8, 12, 2.160174
8, 13, 1.947145
8, 14, 1.863778
8, 15, 1.906391
8, 16, 1.476873
8, 17, 1.613539
8, 18, 1.399864
8, 19, 0.396678
8, 20, 1.624206
8, 21, 1.183859
8, 22, -0.037809
8, 23, 2.542516
8, 24, 2.111048
8, 25, 2.193270
8, 26, 1.514130
8, 27, 1.062209
8, 28, 0.572034
8, 29, 1.965756
8, 30, 2.740298
8, 31, -0.401752
8, 32, -0.090005
8, 33, 1.689085
8, 34, 2.142044
8, 35, 2.389423
8, 36, 2.202231
8, 37, 2.465348
8, 38, 2.393115
8, 39, 1.887117
8, 40, 2.480208
8, 41, 1.509987
8, 42, 1.889609
8, 43, 2.300367
8, 44, 1.741825
8, 45, 1.857314
8, 46, 2.030931
8, 47, 2.215855
8, 48, 2.787515
8, 49, 1.479118
9, 0, 0.604796
9, 1, 0.393882
9, 2, 2.030797
9, 3, 0.789904
9, 4, 1.310193
9, 5, 2.542428
9, 6, 1.599200
9, 7, 1.467395
9, 8, 1.807430
9, 9, 2.102238
9, 10, 1.746683
9, 11, 1.597123
9, 12, 2.163151
9, 13, 1.936312
9, 14, 1.863778
9, 15, 1.916553
9, 16, 1.476873
9, 17, 1.615528
9, 18, 1.348528
9, 19, 0.396678
9, 20, 1.711219
9, 21, 1.160788
9, 22, -0.037809
9, 23, 2.605335
9, 24, 2.186456
9, 25, 2.194790
9, 26, 1.502845
9, 27, 1.062209
9, 28, 0.391283
9, 29, 1.967236
9, 30, 2.803294
9, 31, -0.401752
9, 32, -0.090005
9, 33, 1.678042
9, 34, 2.186110
9, 35, 2.404356
9, 36, 2.217017
9, 37, 2.544727
9, 38, 2.428467
9, 39, 1.939244
9, 40, 2.510217
9, 41, 1.529127
9, 42, 1.884100
9, 43, 2.348620
9, 44, 1.759946
9, 45, 1.892745
9, 46, 2.070560
9, 47, 2.236335
9, 48, 2.827313
9, 49, 1.595019
10, 0, 0.610257
10, 1, 0.287035
10, 2, 2.075335
10, 3, 0.855678
10, 4, 1.310193
10, 5, 2.566854
10, 6, 1.599977
10, 7, 1.500258
10, 8, 1.811549
10, 9, 2.117622
10, 10, 1.746683
10, 11, 1.590390
10, 12, 2.163294
10, 13, 1.947688
10, 14, 1.863778
10, 15, 1.929716
10, 16, 1.472290
10, 17, 1.613420
10, 18, 1.309153
10, 19, 0.396678
10, 20, 1.791051
10, 21, 1.159856
10, 22, 0.370826
10, 23, 2.660870
10, 24, 2.259837
10, 25, 2.219398
10, 26, 1.485924
10, 27, 1.062209
10, 28, 0.391283
10, 29, 1.968178
10, 30, 2.860824
10, 31, -0.401752
10, 32, -0.090005
10, 33, 1.659563
10, 34, 2.208903
10, 35, 2.444210
10, 36, 2.226874
10, 37, 2.637749
10, 38, 2.443764
10, 39, 2.010972
10, 40, 2.536948
10, 41, 1.509506
10, 42, 1.856060
10, 43, 2.367290
10, 44, 1.773862
10, 45, 1.896510
10, 46, 2.092739
10, 47, 2.260452
10, 48, 2.866322
10, 49, 1.655950
11, 0, 0.580021
11, 1, 0.287035
11, 2, 2.094045
11, 3, 0.900659
11, 4, 1.272427
11, 5, 2.588106
11, 6, 1.596526
11, 7, 1.445020
11, 8, 1.828664
11, 9, 2.129431
11, 10, 1.746683
11, 11, 1.589034
11, 12, 2.177101
