round, agentid, gamma, isgreedy, meandist, vardist, maxdist, P
0, 0, 10.166759, 0, 3.585000, 1.198686, 18446744073709551615, 0001010011111011011101101010011010001010010100110001110000101000101100110010010101010010100000001001
0, 1, 9.975431, 0, 3.745000, 1.188973, 18446744073709551615, 0011001101111001101101100000000100001001000001011010110011101010010111110101110100001001011011010110
0, 2, 10.281580, 0, 5.210000, 1.610137, 18446744073709551615, 0000000111110001011100011011000111001110101000101001001000100111101010000100100111100110001001100011
0, 3, 9.369774, 0, 3.595000, 1.094015, 18446744073709551615, 1110111001101000111101100101011110110001110111000011111100000011001111000011111011101101101000010000
0, 4, 10.175003, 0, 4.135000, 1.252846, 18446744073709551615, 0001001010111001100001100001110100110011001110100101110000011001110110011111111111101110101000000101
0, 5, 9.991096, 0, 3.735000, 1.146764, 18446744073709551615, 0001101101000001110100000101000101100100110110010000001000000101100111010010100011000011101010001010
0, 6, 10.583235, 0, 3.180000, 1.093102, 18446744073709551615, 0100000010010100111111111000011101010110110111011011100110011110000111100010010011101101101100000010
0, 7, 9.860486, 0, 4.280000, 1.398864, 18446744073709551615, 1100101111010011111011111011110101010110111101010101000101111101101001100000001011000100000100111011
0, 8, 9.819082, 0, 0.005000, 0.004950, 18446744073709551615, 1111110001111101000100111000010101011000011110000000010011011110100111110011110000101001001010101101
0, 9, 9.640882, 0, 3.715000, 1.151726, 18446744073709551615, 1100001011100001101000111011100100111110111101000100001001111100001001100100101110000001010101001000
0, 10, 10.444596, 0, 4.420000, 1.272144, 18446744073709551615, 1000010101011000001100000000000011000011110101000001000010111110011010110111010101110010100000001011
0, 11, 9.855394, 0, 3.825000, 1.269150, 18446744073709551615, 1111000000110000000100101000110001100001101010001100000011101100000100100010010000001111000001110111
0, 12, 10.234164, 0, 3.910000, 1.510375, 18446744073709551615, 1100100010001011000100001100010011000101011111011110100001001111001010110100000001001001111101010001
0, 13, 9.956946, 0, 4.385000, 1.387646, 18446744073709551615, 1101110110101011010111110110100111011001011000100000001001000101001101101110000110010110100010101111
0, 14, 9.622458, 0, 3.780000, 1.210065, 18446744073709551615, 1001101001010011010001101000010100010101111111010000001010001011111100100101101110001001000111011101
0, 15, 10.234521, 0, 3.550000, 1.103400, 18446744073709551615, 1000000110100001000101111010000111001100111001101010001110011110010101010011010010101110001110001011
0, 16, 9.742095, 0, 3.310000, 1.185656, 18446744073709551615, 1011110011000011001111000110110100001101101000000110000011010110010001000101010000001010000000100101
0, 17, 9.543634, 0, 4.140000, 1.314817, 18446744073709551615, 0000010111010001111011111011011011101000000010110111110000010110010010001011000001011110001110111011
0, 18, 10.085934, 0, 3.500000, 1.070000, 18446744073709551615, 1100010011011110110010001010001100001010001111011010101011101010000110011001100001010100101011100101
0, 19, 10.006370, 0, 3.470000, 1.147464, 18446744073709551615, 1000001111010100010000011011000101110110111011110011011100001101010110100110001100011001010100000110
0, 20, 9.852055, 0, 3.795000, 1.306894, 18446744073709551615, 1110011110110100101010001101100010110000110100011001011111101101101110001001111011101010001110100101
0, 21, 9.630318, 0, 3.670000, 1.132344, 18446744073709551615, 1110001010011011010011010101100101011101100001001011011111001001101011111000010010010111010110111011
0, 22, 9.957853, 0, 3.290000, 1.002937, 18446744073709551615, 0001010100011011111001101000000101011011111000010110011110010101010010001000000010100011110010001011
0, 23, 10.052159, 0, 3.675000, 1.239149, 18446744073709551615, 1100000100001000100011000110111000010110100100101101100011111001011010111010011011101100000110101100
0, 24, 9.668181, 0, 3.245000, 1.063774, 18446744073709551615, 0111001100010001101001100111000001110101100011111011000001010010101100010011000010110010110001011100
0, 25, 9.702249, 0, 4.915000, 1.231485, 18446744073709551615, 1000010101110101001110000110101011011111000111011110110001110111001111001111100000000110111101011011
0, 26, 9.925383, 0, 4.610000, 1.477816, 18446744073709551615, 1100100011101101011101001100000101111010010110011001111010111001011011000110011100101001111000000100
0, 27, 9.816570, 0, 3.500000, 1.130000, 18446744073709551615, 1100000011011010000011100101010011000010011101110100000101011111111011001110001010000111011111101010
0, 28, 10.242857, 0, 4.640000, 1.729217, 18446744073709551615, 0111011110011011011111111110100011101001101111000000011101010011011011101111100100100110000000000001
0, 29, 9.824718, 0, 3.200000, 0.990399, 18446744073709551615, 1011100110010101101000001111111011011000000000001011010111100011000000100100111011101111000110100000
0, 30, 9.545874, 0, 4.025000, 1.246350, 18446744073709551615, 1111101101000101010101110101101101111000101000101000011101000000010111100010010100111011110011011100
0, 31, 9.682823, 0, 3.535000, 1.178927, 18446744073709551615, 1001111001101010100001110011001111011010001001100011110100001001001000111001011101001110010100101100
0, 32, 9.895735, 0, 4.525000, 1.550351, 18446744073709551615, 0010111011110110100111100111100001000011000000110110100111111110011010011110001100010000011000111010
0, 33, 9.941467, 0, 4.290000, 1.319738, 18446744073709551615, 1001001011001010111001100110111011001011110000000011010010000010100000000110101000011110001110110010
0, 34, 9.804021, 0, 4.230000, 1.451383, 18446744073709551615, 1110110100100100100100100111001110001111111001101010001000111110111010011100010011100100011001001011
0, 35, 9.934302, 0, 4.025000, 1.416350, 18446744073709551615, 1101000101001001001111100001110101010111010001001000100111110011011000011001000101001111111101100101
0, 36, 10.523978, 0, 3.660000, 1.158575, 18446744073709551615, 0000111101001010101010001000010100010101101110100000110001011000000110101101100001011100010111010111
0, 37, 9.551730, 0, 3.905000, 1.186013, 18446744073709551615, 0010100011011111000001100111111011011010110001100110010011000010111111011010101011010010000011101100
0, 38, 10.216330, 0, 3.980000, 1.085984, 18446744073709551615, 1100001011101001101000011111100111111111110110001111000001001111000011100101101101001011100100001010
0, 39, 10.214098, 0, 4.000000, 1.290000, 18446744073709551615, 0000111001011010011001100110101101001011011110010110000101101001101100111010010001100111010000111010
0, 40, 10.356943, 0, 3.280000, 1.091264, 18446744073709551615, 1010111000110011101011111101110111000111110011101011011110010111001101100011000110100101110101101101
0, 41, 10.492201, 0, 4.050000, 1.291399, 18446744073709551615, 1111001101111100001011010100111110101111101001110001000011110111001110000011111001101010010110001111
0, 42, 10.359173, 0, 3.440000, 1.153055, 18446744073709551615, 0010010011010111010001000101100101010100111010001110001101001011010011011010000011111011101111010111
0, 43, 10.041240, 0, 3.395000, 1.127934, 18446744073709551615, 0111101110100110000100101010101111000110000011100100110001101011000111011010110011000111101110100100
0, 44, 10.341164, 0, 3.655000, 1.241614, 18446744073709551615, 1000010001101000010000101000100011111110100100100011011001101111011001101110010100000001001000110111
0, 45, 9.782614, 0, 3.920000, 1.268943, 18446744073709551615, 1001101011011100001011010111001001000010111000011111101101000101100101110110101001000011100010011001
0, 46, 9.762453, 0, 3.335000, 1.187888, 18446744073709551615, 1001110110111110000101101001100101010111110110110111010011011110000010011000100001001000111101110010
0, 47, 10.000002, 0, 3.765000, 1.192764, 18446744073709551615, 1100000101011110110000101000001010111011100011111001001010000110110111100011011001100110110110010110
0, 48, 9.996432, 0, 3.405000, 0.997214, 18446744073709551615, 1101011011110110111111000000100100001011101110110111010110101110000101100101101001111101011000110101
0, 49, 10.117156, 0, 3.430000, 1.114506, 18446744073709551615, 1001000010000001100001001110110001110101100000101000011001010101001000000011001001010111011100100101
0, 50, 9.931070, 0, 4.445000, 1.616655, 18446744073709551615, 1010101110111100010111110011010110000110011111010110110010111001011011100000100011011111011100000010
0, 51, 9.645447, 0, 3.630000, 1.096023, 18446744073709551615, 0011000100000010010010001100110011010010101000010010111000010000111101111111010011001100010001011000
0, 52, 9.751217, 0, 3.835000, 1.319485, 18446744073709551615, 1000010111111100111101110101110100101111001010000101100011001000010011010000101010011111100011001100
0, 53, 10.007864, 0, 3.715000, 1.231726, 18446744073709551615, 1111001010010100011011110111110100010000010010001100001010011110110011010011110000110011000111100110
0, 54, 10.280760, 0, 3.870000, 1.304025, 18446744073709551615, 1110111011011001000111111010000010001001110111100010110110111011101011011111000110011110011100101101
0, 55, 10.781224, 0, 3.865000, 1.319245, 18446744073709551615, 1001110001111111000101111100111001011101011000110010010111101000001110101101110001010001010011001110
0, 56, 10.271142, 0, 3.505000, 1.178574, 18446744073709551615, 0100110100111110010001011000111101001101010111011100001010001100000111011100111000111000111000100010
0, 57, 10.527576, 0, 0.000000, 0.000000, 18446744073709551615, 0001111001000011010010011011100100000101101111110000100000011101001011101110110111111110001001101101
0, 58, 10.685167, 0, 3.295000, 1.133694, 18446744073709551615, 1000000010000011000110110100111010100100111000101111011011111011001011010111001010110001100111101011
0, 59, 10.100943, 0, 3.310000, 1.175656, 18446744073709551615, 1001110011010011001001111010110110110000110011010011011001000010110001011011111110111100110101011011
0, 60, 9.975451, 0, 3.670000, 1.182344, 18446744073709551615, 1000111111001000001001011010100000011000111100011111000000101110010100000100010000011101000010010000
0, 61, 10.411820, 0, 3.375000, 1.068750, 18446744073709551615, 1010010001000111011011010101000011000101000011001110010001001111110001111101011111111110011110110001
0, 62, 10.201838, 0, 3.390000, 1.168216, 18446744073709551615, 1100101010011101110011011110011101101011100000100011111110101010111100011011011010010011011010001011
0, 63, 9.952504, 0, 3.525000, 1.112351, 18446744073709551615, 0011001011001100011101001101000101100111000000000000001110001101110000000100100000000100001111111011
0, 64, 10.026547, 0, 3.960000, 1.101137, 18446744073709551615, 1001100111110100110100000000001110000111100111000110010101100001001100111010110111100000100111111100
0, 65, 10.122392, 0, 3.495000, 1.081374, 18446744073709551615, 0110010000001110000100101110110001001111010010001000010100111101001101001010100000010101110010010001
0, 66, 10.139966, 0, 3.485000, 1.363968, 18446744073709551615, 0000101110001101100100000000000110100110110110000010000101010000101101010000100100011101011001001101
0, 67, 9.971958, 0, 3.830000, 1.314343, 18446744073709551615, 1001000110110111001110001110010111010111100000100101101010111011011000110111010010010111000101011011
0, 68, 9.848123, 0, 3.180000, 1.193101, 18446744073709551615, 0101100100001001011110000101010011010100100011010001000001101000001001011111110111111001100010011110
0, 69, 10.125188, 0, 4.735000, 1.457964, 18446744073709551615, 1011100010100011011110111010011100001100010011111011010110110010100000111010110100100101011011000111
0, 70, 10.160105, 0, 6.495000, 1.762575, 18446744073709551615, 0101010001000100100011101110101010101001101100001111001010010111101110010100001110001100010100101010
0, 71, 10.328258, 0, 3.810000, 1.103257, 18446744073709551615, 1111001000100010101111001001100110101010010110010100011111100011100111000111101101110101111000101010
0, 72, 9.962885, 0, 3.930000, 1.407303, 18446744073709551615, 0101000001010011011000101110111010100111111011001011010111100001101110101110100101100010110110001111
0, 73, 10.777477, 0, 0.000000, 0.000000, 18446744073709551615, 0100110010001101101000001010000011001001010101001011011101001010110011110111101010110110011111100000
0, 74, 10.553402, 0, 0.005000, 0.004950, 18446744073709551615, 1010010010011000010111000100000110100111111000011001101000011001010111001011110001001011011101100001
0, 75, 10.390557, 0, 3.850000, 1.234601, 18446744073709551615, 1000001010111101110111110100010010101100011011100111101000011000011110011001101011011101010011111110
0, 76, 9.625153, 0, 3.385000, 1.118445, 18446744073709551615, 0011101110000100101000000101111000111110101010110000111110011110100001111010101111111000001101010000
0, 77, 10.329307, 0, 0.000000, 0.000000, 18446744073709551615, 0011110000101110010000110100110101011101100101100011001011011001111100101111011100100001010101100010
0, 78, 10.151179, 0, 3.875000, 1.328750, 18446744073709551615, 1001001110011000100110000101111100000111101010010110110001100001011001100010111010101011001101001111
0, 79, 9.800933, 0, 3.480000, 1.125183, 18446744073709551615, 1101111000110010011011001111100001110011001010000001111010111000101010001110110100111101011111110110
0, 80, 9.920982, 0, 3.085000, 0.967085, 18446744073709551615, 0011011111101100010110100110000010100101011100000110111010100111010101101011110100100010100100110101
0, 81, 10.375998, 0, 4.290000, 1.279737, 18446744073709551615, 1001010001111111011110011011111100011110011011101001101110100101111001110101110101100011111100101010
0, 82, 9.617542, 0, 3.695000, 1.345853, 18446744073709551615, 1111100011011110110111100001000000010111010100110001000010000000010101101010011101100000011111110110
0, 83, 9.576965, 0, 3.805000, 1.247854, 18446744073709551615, 1110110001011010111001101101010100000110001011110100101000100010011010100001101000100001111110101001
0, 84, 9.321789, 0, 0.000000, 0.000000, 18446744073709551615, 0100001010110000010011101101000001111010001111111110110010111100011111111101111011010110110101111110
0, 85, 9.495637, 0, 3.550000, 1.193400, 18446744073709551615, 1010110010100100011111100110111101101000000101000100100101010110011000000101101000101001011101101000
0, 86, 9.729577, 0, 4.270000, 1.437785, 18446744073709551615, 0110010100010011010011110101100100010010111111001011001000011101100110000111000010110001101011110101
0, 87, 10.055014, 0, 3.640000, 1.430416, 18446744073709551615, 1100100000111000010110100110111011000000111110111100001110110111101000000000101011110110100010110010
0, 88, 9.459204, 0, 4.375000, 1.308750, 18446744073709551615, 0100101011010000010010110010010110010100110001000110011100100100101100001101001001111011111111100001
0, 89, 10.033715, 0, 3.215000, 1.065325, 18446744073709551615, 1100101000101011110001010001100110010111010100010100111110011110111010101000001011101111001101100011
0, 90, 10.450980, 0, 3.655000, 1.221613, 18446744073709551615, 0010011001011001001010010011010001111101011100010101110000010101001010011011000100011101110010000000
0, 91, 9.440234, 0, 3.590000, 1.296377, 18446744073709551615, 0011011101011000000110101011010001011100111010110111001011101010000010100100010000101100100110100110
0, 92, 10.439972, 0, 4.685000, 1.237805, 18446744073709551615, 1111110001010111010101111111001110111110111101110001100100000010100000000001100010001000011001001010
0, 93, 10.205985, 0, 3.845000, 1.349615, 18446744073709551615, 0101011001101111110110101001111001001110111111111101100001001000000110111100001101110011101100011111
0, 94, 10.459611, 0, 6.160000, 1.736575, 18446744073709551615, 1010011111010000011110010000111000001001101011100001011001111000110010100011111010111111110011110000
0, 95, 9.672212, 0, 3.340000, 1.198175, 18446744073709551615, 0000011101010001000101001100111101000010110111111010100001101101110000010011000000110110000010101001
0, 96, 9.750931, 0, 3.675000, 1.259150, 18446744073709551615, 1010111111000101101001100110111101100011100010111011100101100011101110000010011101001010111100001011
0, 97, 10.177903, 0, 3.770000, 1.058584, 18446744073709551615, 0011011111101010110101011100010001011000000001010110001100100010011010101100000111101010100001011111
0, 98, 9.686271, 0, 4.090000, 1.202776, 18446744073709551615, 0100110110000111111011100101010001110001101011110100101010100111101010010100100111100111111111101011
0, 99, 10.147955, 0, 4.245000, 1.194174, 18446744073709551615, 0001110011000000100000000011110100110011000100001001101011100101110000110100110101001110011010100001
0, 100, 10.195141, 0, 3.700000, 1.142399, 18446744073709551615, 0100010110001111001101100111000011101011010000101001011010010000111110011000110111110011001000011000
0, 101, 9.348572, 0, 4.260000, 1.336494, 18446744073709551615, 1010011110010101001011110101011001101010110010100110010001110011111111011011010101010101111101010100
0, 102, 10.026039, 0, 3.685000, 1.112606, 18446744073709551615, 1011010001101110010110111000010100111100010010101110110001001110011000011001110001000010101110111111
0, 103, 10.389600, 0, 5.545000, 1.628096, 18446744073709551615, 0111010011011111100111000010110000000010111111000101000001011011111011001000010111101100111001001010
0, 104, 10.143904, 0, 4.005000, 1.133375, 18446744073709551615, 0010110001111000101001000111001101110001001100000011010110101011010101001101100101100110011100111101
0, 105, 9.838784, 0, 3.880000, 1.233424, 18446744073709551615, 0101001110010100011101010111101100101001010110010011110011010001000101110011111101101010101001100001
0, 106, 10.253655, 0, 3.605000, 1.059134, 18446744073709551615, 0011101000110110111110100001100000001010111011011010001011111101111010111101101010111110010100001110
0, 107, 10.215071, 0, 3.980000, 1.395984, 18446744073709551615, 0100010111010011001010011001111011010000100111011100100011001110100100010101111011110100100110111010
0, 108, 9.813123, 0, 3.875000, 1.238750, 18446744073709551615, 0001010110100011001000110000010001000111110110011110000010010010110101000100010010110101100010100100
0, 109, 10.734015, 0, 3.305000, 0.995054, 18446744073709551615, 0010011100110001010110011101110000110001010000000010111010010100011010001110000001000010110111011011
0, 110, 9.506008, 0, 4.470000, 1.349864, 18446744073709551615, 1000010000000000100001010100010001000110011000000010010010100010001111001101110100100110110001101111
0, 111, 9.334009, 0, 3.575000, 1.323150, 18446744073709551615, 1111111100110001001100001111010001001010011100000000110000100100000101001101011101110000110011011001
0, 112, 9.297638, 0, 4.785000, 1.412926, 18446744073709551615, 1101000001010001110010110110101001000101001110000001111100000010010000110111111010110100001011011101
