round, agentid, gamma, isgreedy, meandist, vardist, maxdist, P
0, 0, 10.133024, 1, 3.500000, 1.159091, 6, 1011110001000000010011101010101110010111111110101101011100001111100011111111101110101100101100011001
0, 1, 9.529801, 1, 4.400000, 1.258183, 6, 1110010001001000101001000011000101000100111111100100000101111110111111001101001001111000111000101101
0, 2, 10.226103, 1, 4.018182, 1.290579, 7, 0001011111000001001011110001100110000110001100000100001000111011001110001101011001100001010011010110
0, 3, 9.819930, 1, 3.309091, 1.049917, 6, 0011010110110001110111101111110110001011010100001011100110011010100110101110010100100011001110100100
0, 4, 9.353929, 1, 2.918182, 0.929669, 5, 1001000010100101010011011101111011110101010110110100111011011111000100000110100101101001000110011101
0, 5, 9.168998, 1, 3.745455, 1.117025, 6, 1010110110010111011001100001011010011111010010010010000000110100011000000101000001010010101110010110
0, 6, 9.648151, 1, 3.800000, 1.178182, 6, 1010111000000101010110000001111010100100111101111100111101111101100010100111011000101010110110001101
0, 7, 10.705797, 1, 4.190909, 1.336281, 7, 1010100000110001000011100110100000010111010110001110000110011000010101100010101001111100001000111001
0, 8, 9.937481, 1, 3.227273, 1.066528, 6, 1110111111111111110100010011010011101111111010111110001100111100100001000110011011111101001011101011
0, 9, 9.885077, 1, 3.163636, 1.064132, 6, 1011000110101001010001010011101001000001110111111011011111101001010010000101110111000101100001000000
0, 10, 9.848372, 1, 2.872727, 0.965619, 5, 0101111011111100010011110000011010100111000001001111001100110010100000010110000101110101111101000111
0, 11, 10.022044, 1, 2.772727, 0.866528, 5, 0110100011111111100011011110100110111001101010100010001001010111001001011101111110110001001000101001
0, 12, 9.527195, 1, 2.827273, 0.833801, 5, 1001111011110001101000010110110101100011001100011111100001010001000111011110001111011010110010011011
0, 13, 10.342217, 1, 3.736364, 1.285041, 6, 1001000100100110100011000011111001101010011000001010110110100001111011101111100101100111001111111101
0, 14, 10.229451, 1, 3.863636, 1.299585, 6, 1110110000100001000110001000110001010111000110101110100011100010001101111010111111111110010000111101
0, 15, 9.482553, 1, 3.445455, 1.228843, 6, 0011000110110001011110110010001010100001011101111110000111001100101111100010110011011111010011010111
0, 16, 10.257858, 1, 3.790909, 1.129007, 6, 0011100001110010011001000001011000101011000001111001110001111011101100110101100001001101000001011100
0, 17, 10.113911, 1, 2.800000, 0.978182, 5, 0101001001101001111111101001100011111100001100000111111010100000111010011000010101110110110001110001
0, 18, 10.260592, 1, 3.072727, 1.012892, 6, 1001101001100110111101010110111110110100111101110110101110001001100011000011001111000001110110101100
0, 19, 10.222290, 1, 3.063636, 0.932315, 5, 0001111111110011111100100110110101010010101011000011010001001100010110010100000100110001011011010111
0, 20, 10.094462, 1, 3.181818, 0.948761, 6, 0010011001011010110000011100010011011001101010110101000111001101000000100001110001101000110110000011
0, 21, 10.249926, 1, 4.427273, 1.353802, 7, 1111000111110100000000111011110001111011100110101011100011000001010100101111001000001010110001001110
