round, agentid, gamma, isgreedy, meandist, vardist, maxdist, P
0, 0, 10.119683, 1, 3.263636, 1.060938, 18446744073709551615, 1010110111111010010011111010111011010101000000101010010110001111100001011101000110110001001001101111
0, 1, 10.105968, 1, 3.309091, 0.914007, 18446744073709551615, 0010000010100000100111010110110011100111011001111100001011110101000010101010110101110010010011110010
0, 2, 9.653012, 1, 3.545455, 1.133659, 18446744073709551615, 0010001000011111010111100110101010001101100111000011001001110011010011001011000010110010111010100101
0, 3, 10.291424, 1, 3.418182, 1.137087, 18446744073709551615, 1000011010001010101111001110101110011101000001010001011001110110011001101011011011111100001001001010
0, 4, 9.664329, 1, 3.045455, 1.086344, 18446744073709551615, 1000110100000000010110001001011011000111101000101110001111010110110111111100101010101111100000101001
0, 5, 9.704511, 1, 3.963636, 1.328583, 18446744073709551615, 1000111011010011110101101100110111000110111011100101110011101101101110111100001011010011111100100001
0, 6, 10.008773, 1, 3.309091, 1.132190, 18446744073709551615, 0010100011000100000110101000101101000001111101100011011100111001001110001001110110011100100100000110
0, 7, 9.878899, 1, 4.154545, 1.191932, 18446744073709551615, 0001010010011101001111000011101001000100010100110001001111001100111000011101101101010010000001110000
0, 8, 9.629159, 1, 3.254545, 1.166188, 18446744073709551615, 0000000110100110001011000000101110111101111100110001001111000101111100111110100000100011000001000101
0, 9, 10.149649, 1, 3.954545, 1.319403, 18446744073709551615, 0001101011110110111000111100010111001111101011001110111101101000110110110010111101000000110111111010
0, 10, 9.739772, 1, 3.700000, 1.376454, 18446744073709551615, 0100100110110101011000000000101110111111000111011000101110000111111000100111110111101001010110100011
0, 11, 9.770242, 1, 3.336364, 1.049302, 18446744073709551615, 0001010100111001101010000011101010011010000101110010000101100111011000110110111000101011000010000101
0, 12, 9.808024, 1, 3.009091, 1.090331, 18446744073709551615, 0110010100010001101010010101001100000001110111001110111000011011001100101010011001010110101111100000
0, 13, 10.075106, 1, 3.036364, 1.042137, 18446744073709551615, 0011111011101001011001100000111101101101110101110110001010110010100011000010111011100000111111101111
0, 14, 10.131186, 1, 3.009091, 0.963058, 18446744073709551615, 1110011000001010010100000111111000110111000001100101101100010101010010011101110101011110101100101110
0, 15, 9.994508, 1, 3.572727, 1.055945, 18446744073709551615, 0110011000100010000100010000010100101011111111011010111000010101011011110111000001010001001000010010
0, 16, 10.468116, 1, 3.054545, 0.984931, 18446744073709551615, 1010011011110001001010110100111100011010011111110010000100100110011101001011010110011100100000000100
0, 17, 9.493573, 1, 3.290909, 1.071461, 18446744073709551615, 0101111111001000010111100001011010100100011111000111011101110000110010011000001011010010101111001010
