round, agentid, gamma, isgreedy, meandist, vardist, maxdist, P
0, 0, 9.544375, 0, 3.980000, 1.092792, 18446744073709551615, 0010001001010111101001101000011111001111110011101001101000001011111011100011010000001001100111111010
0, 1, 10.383699, 0, 4.065000, 1.280291, 18446744073709551615, 0010111110110011000110011011001010010101001011111110111001100010000011111011100011101001111011010101
0, 2, 10.424437, 0, 4.355000, 1.229655, 18446744073709551615, 0001000101100010110110000101000101011111011010000101110100011100100011100011100100011110010110010000
0, 3, 10.562278, 0, 4.130000, 1.111962, 18446744073709551615, 1000011111110000010111100010011001010110010101011100110110100001010100000011011110110100000000100000
0, 4, 10.023140, 0, 3.235000, 0.920469, 18446744073709551615, 1000010100000000010010001100000000111100101111000010001100101110100101100001010100100100100101111011
0, 5, 10.255940, 0, 3.340000, 0.891287, 18446744073709551615, 1000010100111100110111000110001110010011100000001010111010011100000110110111010110101101110000001010
0, 6, 10.125894, 0, 3.940000, 1.195928, 18446744073709551615, 0110001011111000001100100100001111011010001010111011001110101101011000101101101010101101010111111111
0, 7, 10.136409, 0, 3.200000, 0.915199, 18446744073709551615, 0001101010011011000001111011101011000000011100011001101111011111000100110011111101011010000000010110
0, 8, 10.371089, 0, 3.645000, 1.173254, 18446744073709551615, 1101000110101010010110110000110001110001111011001000110011100011010110000111000000000101010110000101
0, 9, 9.942061, 0, 4.150000, 1.123051, 18446744073709551615, 0101000001111001001010111101001110011101000101011110101000100100011011110110100111111101011100100010
0, 10, 10.081098, 0, 3.485000, 0.936872, 18446744073709551615, 0011110010000111010101000110100101110010001011011000100100010001010010111101100100111100100001110010
0, 11, 9.892267, 0, 4.260000, 1.239445, 18446744073709551615, 0101110110000000001101111001110000011010010000011100000101100101101000001111010010100111000111111101
0, 12, 9.833336, 0, 3.405000, 1.029095, 18446744073709551615, 0010111101010110111111100011001110001100010100101010011111110100000010010100101011010000011111000100
0, 13, 10.059709, 0, 4.205000, 1.129333, 18446744073709551615, 0110000111111101110111011010100000111111001101001110010101100111100011101100111001001010010000010010
0, 14, 10.098464, 0, 3.605000, 0.969055, 18446744073709551615, 0100011001110110010111010001100000011100001100001111111011001001001110101011111110000101010000000011
0, 15, 9.648473, 0, 4.215000, 0.993451, 18446744073709551615, 1000011100110100110010011111010010000000010110111101100011000000101001011101111101111110001111001101
0, 16, 10.024457, 0, 4.345000, 1.118395, 18446744073709551615, 1011110111011111110111110011111111110111101101110001100101100010111111111101100000101111110000110001
0, 17, 9.560019, 0, 3.705000, 0.923435, 18446744073709551615, 0100000100011100001111000000001010110011010010001101000100100001111001000110001110000111000000001110
0, 18, 10.576813, 0, 3.230000, 0.958442, 18446744073709551615, 1111100101111100110101011110110011011101011101001010001100101101111001010010010110001011101001101110
0, 19, 9.781921, 0, 5.035000, 1.176751, 18446744073709551615, 0000000100010000011101001000001011000111000010110111101001010101110111011001111100001111010101000111
0, 20, 10.594924, 0, 3.350000, 0.863050, 18446744073709551615, 0011011101111011111000011100110000111010111100001110100101001001101000110100011010110100000100010000
0, 21, 9.976984, 0, 2.950000, 0.773450, 18446744073709551615, 0100111110010110001011111110100111111001101001010001011110100100100001010110111111110011001110001100
0, 22, 10.149836, 0, 3.510000, 0.953497, 18446744073709551615, 0000010011000101101001011001001100110000110111110000101100101100001010101101011010010101011110000001
0, 23, 9.918908, 0, 4.080000, 1.050672, 18446744073709551615, 1000101111010001010110011001000100110111010011000000110111000101100101100100100010101011110100100010
0, 24, 9.534587, 0, 3.885000, 0.879910, 18446744073709551615, 1110010110100001000111000001111100001101000000000011101111110110110010001100111110001010000001001000
0, 25, 9.925538, 0, 4.405000, 1.122894, 18446744073709551615, 0001011011101001011100001100111111000100100001000001100101110101110000011010100111101010010111110111
0, 26, 10.086427, 0, 4.120000, 1.076112, 18446744073709551615, 1010111110101110111001100001011101000101101000111011011110010111100110001001000100100100011010110110
0, 27, 10.154806, 0, 3.665000, 1.154132, 18446744073709551615, 1111011111010101011011110101111001000111101111110001100111000111000010100011111011100010100000000001
0, 28, 9.642804, 0, 4.255000, 1.037873, 18446744073709551615, 0100001001100001000000001101000110010111100111101001011110111000001100010101000110101011101111000010
0, 29, 10.529662, 0, 4.345000, 0.998394, 18446744073709551615, 0001110001100110111001111100001110111000101010010001110011110001111010010010011011100000010111101011
0, 30, 9.907859, 0, 3.285000, 1.077950, 18446744073709551615, 0010000010011010100011010011010110000100110000000001010110110101010010101010010011010001000010011101
0, 31, 9.797991, 0, 3.230000, 0.978442, 18446744073709551615, 0101001100101011000000000010011000010011011110010110000101001110101101100011111011010110000100010001
0, 32, 9.594980, 0, 3.330000, 0.959322, 18446744073709551615, 1101101101001101100111101000110110011110100011000001110100101010001110011010101011111111011110101111
0, 33, 9.889427, 0, 3.530000, 1.029882, 18446744073709551615, 0001001011001010111000101011000010100111011110110110101110111110011001101110111011010001100010110101
0, 34, 9.976811, 0, 3.925000, 1.141263, 18446744073709551615, 1010000111010011011011000010000111101001110100110101110111000100110100000001110010010101010101010100
0, 35, 9.836080, 0, 4.065000, 1.090291, 18446744073709551615, 0011001110110111001010111100111101111101010111111100110110011011011101010011110011001000101001111111
0, 36, 10.103909, 0, 4.100000, 1.123799, 18446744073709551615, 1111001110111011000111011101010110111010010001011000110110011011101101100101110101100100001101011100
0, 37, 10.098487, 0, 3.505000, 1.044275, 18446744073709551615, 0100111100010111110010000010011000101001110001101100100000000100101101111010100101000001011001000101
0, 38, 10.350971, 0, 4.410000, 1.062938, 18446744073709551615, 0001101111101010011010010011100101001010000100010010011010011110000111111110000111101000100000101001
