round, agentid, utility
1, 0, 1.864140
1, 1, 1.046721
1, 2, 0.950385
1, 3, 1.672574
1, 4, 1.209729
1, 5, 1.249550
1, 6, 2.115224
1, 7, 1.338250
1, 8, 1.103669
1, 9, 1.972634
1, 10, 1.634215
1, 11, 0.967487
1, 12, 1.432154
1, 13, 2.428369
1, 14, 2.688465
1, 15, -0.300313
1, 16, 0.653503
1, 17, 1.354031
1, 18, 1.809870
1, 19, 1.279851
1, 20, 1.139935
1, 21, 1.609861
1, 22, 2.342463
1, 23, 2.353996
1, 24, 1.279726
1, 25, 0.912588
1, 26, -0.366215
1, 27, 2.145499
1, 28, 1.628429
1, 29, 0.579957
1, 30, 1.379320
1, 31, 1.519776
1, 32, 2.461793
1, 33, 1.042279
1, 34, 1.288817
1, 35, 0.669919
1, 36, 0.000000
1, 37, 2.152187
1, 38, 1.666476
1, 39, 1.449821
1, 40, 0.742787
1, 41, 0.000000
1, 42, 2.241477
1, 43, 1.372193
1, 44, 1.580394
1, 45, 1.921792
1, 46, 2.109314
1, 47, 1.157472
1, 48, 1.619575
1, 49, 1.324354
1, 50, 1.860613
1, 51, 0.947961
1, 52, 2.136084
1, 53, 1.952420
1, 54, 2.045097
1, 55, 1.537402
1, 56, -0.136934
1, 57, 0.000000
1, 58, 1.481947
1, 59, 0.000000
1, 60, -0.040000
1, 61, -0.136945
1, 62, 1.472350
1, 63, 1.964270
1, 64, 1.269572
1, 65, 1.359668
1, 66, 1.519298
1, 67, 0.951557
1, 68, 1.239437
1, 69, 1.002546
1, 70, 1.272306
1, 71, 1.626962
1, 72, 1.139730
1, 73, 1.159618
1, 74, 1.652452
1, 75, 1.128137
1, 76, 1.264162
1, 77, 0.859994
1, 78, 1.336942
1, 79, 1.559870
1, 80, 1.119995
1, 81, 1.412396
1, 82, 1.087071
1, 83, 0.980080
1, 84, 0.000000
1, 85, 2.589084
1, 86, 1.927728
1, 87, 0.224903
1, 88, 1.921442
1, 89, -0.160078
1, 90, 1.219992
1, 91, 1.309572
1, 92, 0.946362
1, 93, 0.719954
1, 94, 0.833465
1, 95, 1.842079
1, 96, 0.914820
1, 97, 1.515902
1, 98, 2.270038
1, 99, 1.310468
1, 100, 1.927191
1, 101, 2.053344
1, 102, 0.440170
1, 103, 0.814767
1, 104, 1.529437
1, 105, 0.976992
1, 106, 1.249925
1, 107, 1.119993
1, 108, 1.196774
1, 109, 0.990000
1, 110, 1.462751
1, 111, 1.005388
1, 112, -0.160058
1, 113, 1.257327
1, 114, 1.422241
1, 115, 1.279737
1, 116, 1.797272
1, 117, 1.439039
1, 118, 0.000000
1, 119, 1.431859
1, 120, 2.008545
1, 121, 1.637493
1, 122, -0.365814
1, 123, 1.347203
1, 124, 1.764372
1, 125, 1.287856
1, 126, 1.451972
1, 127, 1.086142
1, 128, 1.412590
1, 129, 2.133832
1, 130, 1.255178
1, 131, 1.591919
1, 132, 1.142758
1, 133, 0.742007
1, 134, 1.821618
1, 135, 1.059918
1, 136, 0.831108
1, 137, 0.000000
1, 138, 1.426334
1, 139, 1.173327
1, 140, 1.053645
1, 141, 1.719862
1, 142, 2.187574
1, 143, 0.806687
1, 144, 1.499578
1, 145, 1.966195
1, 146, 0.595473
1, 147, 2.039076
1, 148, 1.127538
1, 149, 2.443665
1, 150, -0.430327
1, 151, 2.672422
1, 152, 1.669970
1, 153, 0.798261
1, 154, 0.754829
1, 155, 1.561288
1, 156, 1.732928
1, 157, 2.012359
1, 158, 0.214756
1, 159, 1.570164
1, 160, 1.919884
1, 161, 1.711045
1, 162, 0.689995
1, 163, 1.590192
1, 164, 1.672857
1, 165, 0.604870
1, 166, 1.669898
1, 167, 1.803029
1, 168, 0.895034
1, 169, 1.268254
1, 170, 1.579594
1, 171, 0.765476
1, 172, 1.651346
1, 173, 1.712281
1, 174, 2.122509
1, 175, 1.113457
1, 176, -0.010000
1, 177, 1.767267
1, 178, 1.152996
1, 179, -0.040000
1, 180, 2.245014
1, 181, 1.209995
1, 182, 1.411947
1, 183, 1.002563
1, 184, 1.627875
1, 185, 1.016831
1, 186, 1.260000
1, 187, 2.287335
1, 188, 1.507864
1, 189, -0.118317
1, 190, 1.322425
1, 191, 1.290023
1, 192, 1.560464
1, 193, 1.032184
1, 194, 1.919346
1, 195, 1.492067
1, 196, 1.189527
1, 197, 1.790038
1, 198, 1.219989
1, 199, 0.000000
1, 200, 1.709363
1, 201, 0.825543
1, 202, 1.553483
1, 203, 2.474047
1, 204, 1.856293
1, 205, 1.200612
1, 206, -0.010000
1, 207, 3.237858
1, 208, 1.292830
1, 209, 1.039879
1, 210, 1.539360
1, 211, 2.324780
1, 212, 0.899996
1, 213, 1.581897
1, 214, 1.039901
1, 215, 1.914919
1, 216, 1.769637
1, 217, 1.295577
