round, agentid, utility
1, 0, 0.926355
1, 1, 1.574765
1, 2, 1.412479
1, 3, 1.149995
1, 4, 2.553272
1, 5, -0.010000
1, 6, 1.408864
1, 7, 1.539924
1, 8, 0.390000
1, 9, 1.617500
1, 10, 0.856059
1, 11, -0.036832
1, 12, 1.829701
1, 13, 1.382393
1, 14, 1.250817
1, 15, 1.320213
1, 16, 0.848791
1, 17, 2.091220
1, 18, 1.601092
1, 19, 1.390424
1, 20, 0.000000
1, 21, 0.988389
1, 22, 1.539907
1, 23, 1.255938
1, 24, 0.747445
1, 25, 1.627145
1, 26, 1.177306
1, 27, 2.103958
1, 28, 1.079879
1, 29, 2.098034
1, 30, 1.664609
1, 31, 1.617550
1, 32, 1.642323
1, 33, 1.693499
1, 34, 1.397000
1, 35, 1.150819
1, 36, 0.852239
1, 37, 1.292983
1, 38, 0.477411
1, 39, 1.432423
1, 40, 1.192285
1, 41, 0.000000
1, 42, -0.014386
1, 43, 0.282463
1, 44, 2.081728
1, 45, 1.437939
1, 46, 1.260044
1, 47, 1.046462
1, 48, 1.652847
1, 49, 0.000000
1, 50, 0.902407
1, 51, 1.710223
1, 52, 1.159994
1, 53, 1.059765
1, 54, 1.059840
1, 55, 1.041515
1, 56, 1.502862
1, 57, 0.000000
1, 58, 1.344486
1, 59, 1.279993
1, 60, 0.930727
1, 61, 0.569723
1, 62, 2.133897
1, 63, 1.073541
1, 64, 1.493973
1, 65, 2.094121
1, 66, 1.959963
1, 67, 2.128083
1, 68, 0.589438
1, 69, 0.368260
1, 70, 1.199465
1, 71, 1.572305
1, 72, 1.709450
1, 73, 1.440347
1, 74, 1.054903
1, 75, 1.163664
1, 76, 1.232771
1, 77, 1.419874
1, 78, 1.294911
1, 79, 2.352505
1, 80, 1.271043
1, 81, 1.437064
1, 82, -0.125136
1, 83, 1.908837
1, 84, 0.899987
1, 85, 1.551725
1, 86, 1.179390
1, 87, 1.918053
1, 88, 1.259901
1, 89, 1.662066
1, 90, 1.521490
1, 91, 1.212510
1, 92, 1.362555
1, 93, 1.010540
1, 94, 1.446250
1, 95, 1.379860
1, 96, 2.415458
1, 97, 1.672392
1, 98, 1.563977
1, 99, 3.318177
1, 100, 1.229868
1, 101, 1.776404
1, 102, 1.626786
1, 103, 1.933842
1, 104, 1.432477
1, 105, 1.443031
1, 106, 1.356426
1, 107, 0.710626
1, 108, 1.313982
1, 109, 1.069880
1, 110, 1.029699
1, 111, 1.589988
1, 112, 2.141777
1, 113, 1.352321
1, 114, 1.438301
1, 115, 1.717642
1, 116, 1.473687
1, 117, 1.940247
1, 118, 1.792111
1, 119, 1.712985
1, 120, 0.948795
1, 121, 0.502794
1, 122, 1.106731
1, 123, 2.254678
1, 124, 1.242025
1, 125, 2.178883
1, 126, 1.499322
1, 127, 1.444252
1, 128, 0.922526
1, 129, 2.406206
1, 130, 1.617539
1, 131, 1.208928
1, 132, 2.613942
1, 133, 1.322164
1, 134, 2.003266
1, 135, 1.012404
1, 136, 1.788446
1, 137, 1.132502
1, 138, 1.409795
1, 139, 1.402437
1, 140, 0.992656
1, 141, 1.229994
1, 142, 1.514079
1, 143, 1.568452
1, 144, 1.032449
1, 145, 1.871884
1, 146, 1.709537
1, 147, 0.979861
1, 148, 1.706452
1, 149, 2.385062
1, 150, 0.569445
1, 151, 1.629863
1, 152, 0.786319
1, 153, 2.450488
1, 154, -0.160069
1, 155, 1.766796
1, 156, 1.330000
1, 157, 0.830852
1, 158, 1.373765
1, 159, 1.244532
1, 160, 1.212312
1, 161, 1.304641
1, 162, 1.388838
1, 163, 0.849980
1, 164, 1.312942
1, 165, 0.502399
1, 166, -0.200835
1, 167, 2.451302
1, 168, 1.162271
1, 169, 0.988499
1, 170, 0.990297
1, 171, 1.382375
1, 172, 0.583566
1, 173, 1.432550
1, 174, 1.796206
1, 175, 1.212285
1, 176, 1.022336
1, 177, 1.776092
1, 178, 0.771209
1, 179, 1.523198
1, 180, 2.230842
1, 181, 1.691994
1, 182, 1.760683
1, 183, 0.899814
1, 184, 2.649926
1, 185, 1.241910
1, 186, 0.793169
1, 187, 1.071018
1, 188, 1.557834
1, 189, 1.389803
1, 190, 1.481188
1, 191, 0.769865
1, 192, 1.635871
1, 193, 0.979972
1, 194, 1.416180
1, 195, 1.454364
1, 196, 2.212558
1, 197, 1.199868
1, 198, 1.413026
1, 199, 1.262614
1, 200, 1.179944
1, 201, 1.710003
1, 202, 1.115635
1, 203, 1.879492
1, 204, 0.870000
1, 205, 0.760287
1, 206, 0.912309
1, 207, 1.779988
1, 208, 1.014797
1, 209, -0.040000
1, 210, -0.010000
1, 211, 1.243318
1, 212, 1.672882
1, 213, 1.249793
1, 214, 1.672838
1, 215, 1.652241
