round, agentid, utility
1, 0, 1.602402
1, 1, 0.860000
1, 2, 1.289988
1, 3, -0.160124
1, 4, 1.030336
1, 5, 2.366641
1, 6, 1.982735
1, 7, 2.016791
1, 8, 1.019865
1, 9, 1.207398
1, 10, 1.340268
1, 11, 1.934752
1, 12, 1.500221
1, 13, 1.649795
1, 14, 1.369485
1, 15, 1.393706
1, 16, 0.740639
1, 17, 0.480000
1, 18, 0.809988
1, 19, 0.640000
1, 20, 2.242330
1, 21, 1.576758
1, 22, 1.269499
1, 23, 0.989875
1, 24, 2.537685
1, 25, 1.701963
1, 26, 1.897540
1, 27, 1.777901
1, 28, 1.447798
1, 29, 0.800000
1, 30, 1.049996
1, 31, 1.365368
1, 32, -0.090004
1, 33, 1.740973
1, 34, 1.139995
1, 35, 1.438331
1, 36, 1.468938
1, 37, 0.797992
1, 38, 0.936844
1, 39, 1.099787
1, 40, 1.652211
1, 41, 1.309887
1, 42, 1.814325
1, 43, -0.028874
1, 44, 1.282452
1, 45, 1.219997
1, 46, 0.869742
1, 47, 1.016219
1, 48, 2.066351
1, 49, 1.539952
1, 50, 1.134985
1, 51, 1.738995
1, 52, 1.204135
1, 53, 1.264114
1, 54, 0.723293
1, 55, 2.193511
1, 56, 2.510695
1, 57, 1.422283
1, 58, 1.489190
1, 59, 1.489890
1, 60, 0.859981
1, 61, 1.948864
1, 62, 1.038234
1, 63, 1.762706
1, 64, 1.462302
1, 65, 2.033343
1, 66, 1.109941
1, 67, -0.250747
1, 68, 1.159993
1, 69, 2.102691
1, 70, 0.879993
1, 71, 1.523897
1, 72, 1.619844
1, 73, 1.519479
1, 74, -0.010000
1, 75, 1.559959
1, 76, 1.428076
1, 77, 2.619056
1, 78, 2.065732
1, 79, 1.744344
1, 80, -0.090007
1, 81, 1.269956
1, 82, 2.097288
1, 83, 1.886183
1, 84, 1.364143
1, 85, 1.394831
1, 86, 1.740247
1, 87, 0.900000
1, 88, 1.058077
1, 89, -0.010000
1, 90, 1.369091
1, 91, 1.469997
1, 92, 1.549655
1, 93, 1.322631
1, 94, 1.999226
1, 95, 0.450000
1, 96, -0.040000
1, 97, 0.592417
1, 98, 1.661517
