round, agentid, utility
1, 0, 2.101056
1, 1, 0.428270
1, 2, 1.044136
1, 3, 1.662307
1, 4, 1.484329
1, 5, 0.709994
1, 6, 1.947547
1, 7, 1.200408
1, 8, 1.301961
1, 9, 1.019994
1, 10, 1.056357
1, 11, 0.000000
1, 12, 1.503762
1, 13, 2.354145
1, 14, 1.387488
1, 15, 1.846042
1, 16, 1.379891
1, 17, 1.243816
1, 18, 1.371351
1, 19, 2.241503
1, 20, 1.836037
1, 21, 1.609342
1, 22, 2.481769
1, 23, 2.271481
1, 24, 2.026261
1, 25, 1.492179
1, 26, 1.479706
1, 27, 0.403492
1, 28, 1.019998
1, 29, 1.913809
1, 30, 1.300214
1, 31, 1.592662
1, 32, 2.315070
1, 33, 1.039519
1, 34, 1.251477
1, 35, 1.177373
1, 36, 1.631203
1, 37, 1.952664
1, 38, 1.637785
1, 39, 1.001463
1, 40, 2.460149
1, 41, 0.760791
1, 42, 2.307313
1, 43, 1.802725
1, 44, 1.332404
1, 45, 1.359879
1, 46, 0.519924
1, 47, 1.901978
1, 48, 1.601821
1, 49, 1.922450
1, 50, 1.322057
1, 51, 0.980000
1, 52, 1.079978
1, 53, 0.844140
1, 54, 0.680126
1, 55, 0.940292
1, 56, 1.289939
1, 57, 1.309987
1, 58, 1.838981
1, 59, 2.298815
1, 60, 0.762440
1, 61, 1.738004
1, 62, 1.037221
1, 63, 1.320655
1, 64, 1.628076
1, 65, 1.241545
1, 66, 1.040227
1, 67, 1.029396
1, 68, 1.573532
1, 69, 1.644805
1, 70, 0.000000
1, 71, 1.544317
1, 72, 1.297276
1, 73, 1.025975
1, 74, 1.436584
1, 75, 1.874319
1, 76, 0.884315
1, 77, 1.299166
1, 78, 1.346101
1, 79, 2.064313
1, 80, 1.069995
1, 81, 1.611934
1, 82, 0.919932
1, 83, 1.634036
1, 84, 1.019997
1, 85, 0.779922
1, 86, 1.936208
1, 87, 2.549295
1, 88, 1.392470
1, 89, 1.299402
1, 90, 0.954119
1, 91, 1.605603
1, 92, 0.959209
1, 93, 1.232489
1, 94, 1.044681
1, 95, 1.352932
1, 96, 1.506353
1, 97, 1.789344
1, 98, 2.426955
1, 99, 1.852010
1, 100, 1.773779
1, 101, 1.884444
1, 102, 0.362404
1, 103, 0.650000
1, 104, 1.225777
1, 105, 1.917529
1, 106, 1.521745
1, 107, 1.056291
1, 108, 1.620270
1, 109, 1.576809
1, 110, 0.000000
1, 111, 1.325689
1, 112, -0.090007
1, 113, 1.109818
1, 114, 1.435836
1, 115, 1.132500
1, 116, 1.844222
1, 117, 1.349728
1, 118, 1.815465
1, 119, 0.819986
1, 120, 1.558946
1, 121, 0.760000
1, 122, 0.376422
1, 123, 1.623118
1, 124, 1.966230
1, 125, 1.699950
1, 126, 0.783078
1, 127, 2.466069
1, 128, 0.000000
1, 129, 1.604312
1, 130, 2.038569
1, 131, 1.385063
1, 132, 1.207421
1, 133, 1.937835
1, 134, 0.756191
1, 135, 3.168360
1, 136, 2.750249
1, 137, 1.999914
1, 138, 1.025287
1, 139, 1.068145
1, 140, 1.677958
1, 141, 0.851594
1, 142, 2.397964
1, 143, 0.871574
1, 144, 0.729994
1, 145, 1.259913
1, 146, 2.429284
1, 147, 0.978907
1, 148, 1.112236
1, 149, 1.213778
1, 150, 1.841483
1, 151, 1.349456
1, 152, 1.422703
1, 153, 2.058815
1, 154, 1.030000
1, 155, 1.169988
1, 156, 0.760803
1, 157, -0.010000
1, 158, 1.429995
1, 159, 2.658245
1, 160, 0.596219
1, 161, 0.830078
1, 162, 1.028508
1, 163, 1.043914
1, 164, 2.139222
1, 165, 1.499378
1, 166, 0.999997
1, 167, 1.852014
1, 168, 0.859242
1, 169, 1.759916
1, 170, 2.472525
1, 171, 1.744160
1, 172, 2.135323
1, 173, 1.359863
1, 174, 0.828072
1, 175, 2.203760
1, 176, 1.542693
1, 177, 0.766253
1, 178, 1.375535
1, 179, 2.345709
1, 180, 1.537998
1, 181, 0.000000
1, 182, -0.028877
1, 183, 1.846197
1, 184, 1.745878
1, 185, 1.349986
1, 186, 0.820000
1, 187, 1.695782
1, 188, 1.252970
1, 189, 1.291084
1, 190, 1.279931
1, 191, 1.261732
1, 192, -0.010000
1, 193, -0.090005
1, 194, 1.189552
1, 195, 2.246321
1, 196, 1.215951
1, 197, 1.586482
1, 198, 1.233847
1, 199, 1.354927
1, 200, 0.341313
1, 201, 2.136207
1, 202, -0.160115
1, 203, 1.079881
1, 204, -0.040000
1, 205, 1.829301
1, 206, 1.651477
1, 207, 0.936240
1, 208, 1.258151
1, 209, 1.649824
1, 210, 1.704915
1, 211, 2.360742
1, 212, 0.604429
1, 213, 2.160282
1, 214, 1.975864
1, 215, 1.324067
1, 216, 0.000000
1, 217, 0.869929
1, 218, 1.312546
1, 219, 1.724871
1, 220, 2.058425
1, 221, 2.553859
1, 222, 1.256170
1, 223, 2.627556
1, 224, 1.982424
1, 225, 1.436249
1, 226, 1.342266
1, 227, 1.649882
1, 228, -0.160081
1, 229, 2.053294
1, 230, 0.548442
1, 231, 1.159863
1, 232, 1.969940
1, 233, 1.102481
1, 234, 1.940954
1, 235, 1.966533
1, 236, 2.165102
1, 237, 1.382341
1, 238, 1.155119
1, 239, 1.798604
1, 240, 0.987550
1, 241, 1.191442
1, 242, 0.690000
1, 243, 1.422054
1, 244, 1.271745
1, 245, -0.160114
1, 246, 0.776332
1, 247, 1.601484
1, 248, 1.324718
1, 249, 1.398096
75, 0, 2.790392
75, 1, 1.130527
75, 2, 1.220922
75, 3, 2.722713
75, 4, 0.997968
75, 5, 0.774724
75, 6, 2.462746
75, 7, 1.790566
75, 8, 1.419794
75, 9, 0.969965
75, 10, 1.234369
75, 11, 0.000000
75, 12, 1.679128
75, 13, 2.624795
75, 14, 1.835282
75, 15, 2.606936
75, 16, 1.276734
75, 17, 0.878377
75, 18, 1.368747
75, 19, 3.108284
75, 20, 3.197141
75, 21, 2.185861
75, 22, 3.286494
75, 23, 2.609617
75, 24, 1.816369
75, 25, 0.971774
75, 26, -0.112735
75, 27, 0.910050
75, 28, 0.932664
75, 29, 3.012487
75, 30, 1.197256
75, 31, 1.590707
75, 32, 3.084481
75, 33, 1.247779
75, 34, 0.849725
75, 35, 0.949128
75, 36, 2.066873
75, 37, 3.078576
75, 38, 2.298225
75, 39, 1.567070
75, 40, 3.348386
75, 41, -0.017263
75, 42, 3.164303
75, 43, 2.677496
75, 44, 1.605753
75, 45, 1.378350
75, 46, 0.519924
75, 47, 2.024557
75, 48, 1.884759
75, 49, 1.737510
75, 50, 1.743227
75, 51, 1.023636
75, 52, 1.059978
75, 53, 1.953602
75, 54, 0.353199
75, 55, 1.506073
75, 56, 2.019763
75, 57, 1.916107
75, 58, 1.775448
75, 59, 3.091020
75, 60, 1.293701
75, 61, 2.035805
75, 62, 1.365854
75, 63, 2.025122
75, 64, 3.028021
75, 65, 2.436980
75, 66, 1.633838
75, 67, 0.535272
75, 68, 2.554568
75, 69, 1.438855
75, 70, 0.000000
75, 71, 0.601802
75, 72, 2.369683
75, 73, 0.943579
75, 74, 1.603572
75, 75, 1.978263
75, 76, 0.000000
75, 77, 2.242932
75, 78, 1.379678
75, 79, 1.279935
75, 80, 0.520000
75, 81, 1.947493
75, 82, 0.919932
75, 83, 2.742165
75, 84, 1.019997
75, 85, 0.679922
75, 86, 3.800226
75, 87, 2.894806
75, 88, 1.495110
75, 89, 2.592070
75, 90, 1.361206
75, 91, 1.787544
75, 92, 3.172719
75, 93, 1.149848
75, 94, 1.603916
75, 95, 0.794450
75, 96, 1.445684
75, 97, 3.155529
75, 98, 2.985086
75, 99, 2.523901
75, 100, 2.390997
75, 101, 1.435576
75, 102, 0.619978
75, 103, 1.777924
75, 104, 1.994965
75, 105, 2.563167
75, 106, 2.946703
75, 107, 0.876360
75, 108, 1.057954
75, 109, 2.331584
75, 110, 0.000000
75, 111, 1.186331
75, 112, 0.639072
75, 113, 2.204421
75, 114, 1.359536
75, 115, 1.132730
75, 116, 1.938677
75, 117, 1.238513
75, 118, 0.779993
75, 119, 1.380426
75, 120, 1.710690
75, 121, 1.259742
75, 122, 0.399996
75, 123, 1.699542
75, 124, 1.738326
75, 125, 2.100117
75, 126, 1.613153
75, 127, 3.416584
75, 128, 0.000000
75, 129, 2.796944
75, 130, 2.653632
75, 131, 1.354928
75, 132, 3.131581
75, 133, 2.815270
75, 134, -0.040000
75, 135, 4.855581
75, 136, 3.186573
75, 137, 3.375644
75, 138, 1.540054
75, 139, -0.063719
75, 140, 2.350558
75, 141, 1.439203
75, 142, 2.899660
75, 143, 1.864807
75, 144, 0.669995
75, 145, 1.319161
75, 146, 2.747914
75, 147, 1.951779
75, 148, 1.967125
75, 149, -0.003912
75, 150, 2.428748
75, 151, 1.806689
75, 152, 2.212048
75, 153, 2.388618
75, 154, 1.030000
75, 155, 1.513050
75, 156, 0.578583
75, 157, 0.000000
75, 158, 2.489346
75, 159, 3.846462
75, 160, 1.073981
75, 161, 0.830078
75, 162, 1.084435
75, 163, 0.968093
75, 164, 2.930049
75, 165, 2.325101
75, 166, -0.040000
75, 167, 3.241854
75, 168, 1.238382
75, 169, 1.829348
75, 170, 3.041844
75, 171, 1.716658
75, 172, 3.156462
75, 173, 0.779992
75, 174, 0.828072
75, 175, 2.732311
75, 176, 1.357639
75, 177, 1.156646
75, 178, 1.678984
75, 179, 3.674938
75, 180, 1.893657
75, 181, 0.000000
75, 182, 0.000000
75, 183, 2.607085
75, 184, 1.259906
75, 185, 1.012483
75, 186, 0.820000
75, 187, 2.892063
75, 188, 0.815397
75, 189, 1.289077
75, 190, 2.679037
75, 191, 0.899985
75, 192, 0.536923
75, 193, -0.090005
75, 194, 2.568704
75, 195, 2.721716
75, 196, 1.444418
75, 197, 2.158711
75, 198, 1.923502
75, 199, 1.546527
75, 200, 1.782393
75, 201, 2.455263
75, 202, -0.160115
75, 203, 1.079881
75, 204, 0.565704
75, 205, 2.972163
75, 206, 2.037518
75, 207, 0.815306
75, 208, 1.852305
