round, agentid, utility
1, 0, 1.532627
1, 1, 1.264731
1, 2, 1.406267
1, 3, 1.090028
1, 4, 1.355962
1, 5, 1.239917
1, 6, -0.090007
1, 7, 1.079917
1, 8, 1.741848
1, 9, 0.669061
1, 10, 0.000000
1, 11, 0.720000
1, 12, 1.379849
1, 13, 1.089912
1, 14, -0.040000
1, 15, 0.718278
1, 16, 0.863933
1, 17, 0.000000
1, 18, 0.795522
1, 19, 1.699842
1, 20, 2.369469
1, 21, 1.597903
1, 22, 1.230811
1, 23, 1.187253
1, 24, 1.338674
1, 25, 1.129543
1, 26, 1.667385
1, 27, 0.510000
1, 28, 1.335474
1, 29, 1.162424
1, 30, 0.799996
1, 31, 1.685276
1, 32, 1.174308
1, 33, 1.289992
1, 34, 1.591526
1, 35, 1.341602
1, 36, 1.839763
1, 37, 1.289558
1, 38, 1.209553
1, 39, 1.869201
1, 40, 1.058849
1, 41, 0.000000
1, 42, 1.462487
1, 43, 1.759986
1, 44, 1.640301
1, 45, 1.480930
1, 46, 1.738185
1, 47, 0.000000
1, 48, 2.957595
1, 49, -0.040000
1, 50, 2.359164
1, 51, 1.257678
1, 52, 1.940826
1, 53, 1.019526
1, 54, 1.316333
1, 55, 1.470000
1, 56, 2.039827
1, 57, 1.261417
1, 58, 2.763492
1, 59, 1.389867
1, 60, 1.572465
1, 61, 1.882553
1, 62, 1.248723
1, 63, 1.178265
1, 64, 1.439903
1, 65, 1.456480
1, 66, 2.034739
1, 67, 1.418311
1, 68, 2.113601
1, 69, 2.048868
1, 70, 1.219474
1, 71, 1.090163
1, 72, 1.638720
1, 73, 1.206577
1, 74, 2.112128
1, 75, 1.039996
1, 76, 1.778009
1, 77, 1.569900
1, 78, 1.429997
1, 79, 0.959995
1, 80, 1.886585
1, 81, 0.782045
1, 82, 1.179846
1, 83, 2.361056
1, 84, 1.632674
1, 85, 1.033946
1, 86, 1.360000
1, 87, 2.198625
1, 88, 1.464020
1, 89, 1.492294
1, 90, 1.313811
1, 91, 1.530669
1, 92, 1.391543
1, 93, 1.913463
1, 94, 1.961443
1, 95, 0.883672
1, 96, 1.659990
1, 97, 0.756890
1, 98, 1.473002
1, 99, 1.447401
1, 100, 0.673212
1, 101, 1.088829
1, 102, 1.279990
1, 103, 1.775585
1, 104, 0.000000
1, 105, 0.000000
1, 106, 0.925054
1, 107, 1.328194
1, 108, 1.377556
1, 109, 1.659985
1, 110, 2.861131
1, 111, 1.205702
1, 112, 1.028009
1, 113, 0.659992
1, 114, 1.319356
1, 115, 1.352754
1, 116, 1.806296
1, 117, -0.040000
1, 118, 2.120143
1, 119, 1.182213
1, 120, 1.184610
1, 121, 0.672247
1, 122, 1.519189
1, 123, 1.884573
1, 124, 1.329995
1, 125, 0.832581
1, 126, 1.947194
1, 127, 1.886775
1, 128, 1.188907
1, 129, 0.470605
1, 130, 0.977305
1, 131, 2.248388
1, 132, 1.658331
1, 133, 1.594944
1, 134, -0.079050
1, 135, 1.489936
1, 136, 1.741432
1, 137, 1.230810
1, 138, 1.597323
1, 139, 1.259990
1, 140, 1.117223
1, 141, 0.949813
1, 142, 1.199827
1, 143, 0.000000
1, 144, 1.630361
1, 145, 0.612745
1, 146, 1.583062
1, 147, 1.913929
1, 148, 1.039615
1, 149, 0.880000
1, 150, 1.600408
1, 151, 0.684687
1, 152, 1.917753
1, 153, 1.373864
1, 154, -0.005478
1, 155, 1.020248
1, 156, 1.349863
1, 157, 1.369834
1, 158, 0.910625
1, 159, 2.173614
1, 160, 1.239079
1, 161, 0.770875
1, 162, 0.536413
1, 163, 1.466057
1, 164, 1.809678
1, 165, 1.379988
1, 166, 1.793736
1, 167, 1.379886
1, 168, 1.589805
1, 169, 1.259873
1, 170, 2.146364
1, 171, 1.549887
1, 172, 1.996919
1, 173, 1.199836
1, 174, 2.441892
1, 175, 1.729552
1, 176, 1.132294
1, 177, 1.830106
1, 178, 1.443791
1, 179, 0.770000
1, 180, 1.244076
1, 181, 0.658145
1, 182, 1.179829
1, 183, 1.819865
1, 184, 2.366268
1, 185, 0.581658
1, 186, 1.213810
1, 187, 0.780588
1, 188, 1.203941
