round, agentid, utility
1, 0, 1.638501
1, 1, 1.947502
1, 2, 1.797463
1, 3, -0.090006
1, 4, 2.041525
1, 5, 1.230032
1, 6, 1.449799
1, 7, -0.040000
1, 8, 1.859938
1, 9, 1.724839
1, 10, 1.229913
1, 11, 1.594181
1, 12, 0.402382
1, 13, 0.000000
1, 14, 0.850777
1, 15, 1.419932
1, 16, 1.640260
1, 17, 1.515765
1, 18, -0.129612
1, 19, 0.840000
1, 20, 1.884253
1, 21, 0.000000
1, 22, 1.127217
1, 23, 1.614113
1, 24, 1.363966
1, 25, 1.609914
1, 26, 1.270000
1, 27, 1.304155
1, 28, -2.328727
1, 29, 1.549827
1, 30, 2.002170
1, 31, 1.699322
1, 32, 1.748757
1, 33, 1.603005
1, 34, 1.805426
1, 35, 1.667809
1, 36, 1.828703
1, 37, 1.504185
1, 38, 1.768277
1, 39, 1.830046
1, 40, 1.119886
1, 41, 0.716775
1, 42, 1.895164
1, 43, 1.477669
1, 44, 1.660384
1, 45, 1.592366
1, 46, 1.379859
1, 47, 1.289977
1, 48, 0.844028
1, 49, 1.239924
1, 50, 2.113771
1, 51, 1.410279
1, 52, 1.461836
1, 53, 1.129849
1, 54, 1.049990
1, 55, 2.132286
1, 56, 1.864280
1, 57, 2.003935
1, 58, 1.300349
1, 59, 1.669559
1, 60, 1.590262
1, 61, 1.560834
1, 62, 1.049936
1, 63, 1.680219
1, 64, 1.459915
1, 65, 1.851983
1, 66, 0.339752
1, 67, 2.767060
1, 68, 1.039890
1, 69, 2.033265
1, 70, 2.528515
1, 71, 0.850990
1, 72, 1.712721
1, 73, 1.854143
1, 74, 1.271522
1, 75, 1.632501
1, 76, -0.090008
1, 77, 0.570000
1, 78, 1.455237
1, 79, 0.902597
1, 80, 1.838740
1, 81, 1.994240
1, 82, 1.486169
1, 83, 1.392863
1, 84, 1.399952
1, 85, 0.922974
1, 86, 2.091361
1, 87, 1.358676
1, 88, 2.021871
1, 89, 0.869996
1, 90, 2.773559
1, 91, 0.469806
1, 92, 1.349749
1, 93, 1.409994
1, 94, 1.557231
1, 95, 1.357269
1, 96, 1.249888
1, 97, 1.929450
1, 98, 2.103384
1, 99, 1.314049
1, 100, 0.862455
1, 101, 1.841805
1, 102, 1.610059
1, 103, 0.518035
1, 104, 1.871978
1, 105, 1.462452
1, 106, 1.379686
1, 107, 1.019731
1, 108, 1.919204
1, 109, 1.202191
1, 110, 0.761830
1, 111, 1.257898
1, 112, 1.189981
1, 113, 1.183835
1, 114, 1.250000
1, 115, 0.602118
1, 116, 1.166576
1, 117, 1.539873
1, 118, 1.764840
1, 119, 1.349906
1, 120, 1.651771
1, 121, 1.353023
1, 122, 1.253330
1, 123, 0.853234
1, 124, 1.229637
1, 125, 1.407018
1, 126, 1.699081
1, 127, 0.916315
1, 128, 1.729002
1, 129, 1.350000
1, 130, 2.012252
1, 131, 0.778756
1, 132, 1.628314
1, 133, 1.781972
1, 134, 1.529818
1, 135, 1.467688
1, 136, 1.062048
1, 137, 0.726567
1, 138, 1.539266
1, 139, 0.988300
1, 140, 1.529836
1, 141, 1.016651
1, 142, 2.077450
1, 143, 1.759387
1, 144, 1.022366
1, 145, 2.104043
1, 146, 1.587491
1, 147, 1.640037
1, 148, 1.894128
1, 149, 0.809814
1, 150, -0.210291
1, 151, 1.118164
1, 152, 0.779015
1, 153, 1.509479
1, 154, 1.170000
1, 155, 2.445722
1, 156, 1.079739
1, 157, 1.581490
1, 158, 1.241227
1, 159, 1.609686
1, 160, 1.538923
1, 161, 1.440618
1, 162, 1.659631
1, 163, 1.129847
1, 164, -0.010000
1, 165, 1.442365
1, 166, 0.246346
1, 167, 0.941912
1, 168, 1.165834
1, 169, 1.106298
1, 170, 2.615992
1, 171, 1.723798
1, 172, 1.522443
1, 173, 1.402423
1, 174, 1.942693
1, 175, 2.146105
1, 176, 0.816046
1, 177, 0.441704
1, 178, 1.790437
1, 179, 1.434480
1, 180, 1.469467
1, 181, 1.132230
1, 182, 0.652990
1, 183, 0.241927
1, 184, 1.339996
1, 185, 1.529904
1, 186, 1.023463
1, 187, 2.289197
1, 188, 1.707598
1, 189, 0.872384
1, 190, 1.169907
1, 191, 1.488862
1, 192, 1.225214
1, 193, 1.405431
1, 194, 2.200213
1, 195, 1.602362
1, 196, 1.678868
1, 197, 1.871964
1, 198, 1.545791
1, 199, 1.092589
1, 200, 1.038964
1, 201, 1.074821
1, 202, 1.355766
1, 203, 1.939712
1, 204, -0.010000
1, 205, 1.434529
1, 206, -0.022733
1, 207, 1.210505
1, 208, 2.683427
1, 209, 2.222924
1, 210, 1.200647
1, 211, 1.547337
1, 212, 0.759403
1, 213, 1.290780
1, 214, 1.091690
1, 215, 1.575204
1, 216, 1.572541
1, 217, 1.480139
1, 218, 1.492259
1, 219, 1.230937
1, 220, 1.208816
1, 221, 1.255901
1, 222, 1.725500
