round, agentid, utility
1, 0, 1.079515
1, 1, 1.563084
1, 2, 2.508123
1, 3, 1.759937
1, 4, 1.109903
1, 5, 1.490329
1, 6, 1.014322
1, 7, 1.392035
1, 8, 1.536659
1, 9, 1.139794
1, 10, 1.429991
1, 11, 2.946411
1, 12, 2.085957
1, 13, 0.939961
1, 14, 0.726488
1, 15, 1.150736
1, 16, 0.529678
1, 17, 0.512764
1, 18, 1.306250
1, 19, 1.443931
1, 20, 2.049776
1, 21, 0.000000
1, 22, 1.526946
1, 23, 1.417484
1, 24, 0.630000
1, 25, 1.376573
1, 26, 1.596901
1, 27, 2.478618
1, 28, 1.095509
1, 29, 0.589765
1, 30, 0.959791
1, 31, 1.112085
1, 32, 1.359471
1, 33, 2.095684
1, 34, 1.458859
1, 35, 1.999890
1, 36, 1.884180
1, 37, 1.109198
1, 38, 1.416345
1, 39, 0.859993
1, 40, 1.664562
1, 41, 2.329962
1, 42, 1.642687
1, 43, 0.909989
1, 44, 2.095288
1, 45, 0.992007
1, 46, 2.470816
1, 47, 2.118772
1, 48, 1.762748
1, 49, 1.628760
1, 50, 1.342991
1, 51, 0.000000
1, 52, 1.245671
1, 53, 0.520000
1, 54, 0.929997
1, 55, 1.620179
1, 56, 0.250000
1, 57, 1.898842
1, 58, 1.089522
1, 59, 1.663939
1, 60, 2.069537
1, 61, 1.407212
1, 62, 1.544181
1, 63, 2.030643
1, 64, 2.734936
1, 65, 1.037807
1, 66, 1.389810
1, 67, 1.229998
1, 68, 0.440000
1, 69, 1.054097
1, 70, 1.164154
1, 71, 1.254933
1, 72, 0.932856
1, 73, 1.252759
1, 74, 1.571236
1, 75, 1.839798
1, 76, 1.284054
1, 77, 1.716980
1, 78, 1.222253
1, 79, 0.822459
1, 80, 1.299837
1, 81, 1.314104
1, 82, 0.926759
1, 83, 1.681975
1, 84, 2.079432
1, 85, 1.051459
1, 86, 0.829880
1, 87, 0.997254
1, 88, 0.709996
1, 89, 1.709817
1, 90, 1.389771
