round, agentid, gamma, isgreedy, meandist, vardist, maxdist, P
0, 0, 9.539540, 1, 3.756000, 0.982743, 18446744073709551615, 0100101001000101010110011011110001111100000110001011101111101010101111000111101110111110011010100111
0, 1, 9.981932, 1, 3.820000, 1.090120, 18446744073709551615, 1001111010010001100011011001111010101000101111010010011000101001110010110001001000111101011100100010
0, 2, 10.113675, 1, 3.768000, 1.207011, 18446744073709551615, 0101111011101100111100101101001100101010100101111001101100111100111110001111111010000011111101011000
0, 3, 9.449582, 1, 3.724000, 1.161932, 18446744073709551615, 0000101010011111111000000000100001111101010111111010011011000101100111001101001110010110010101101010
0, 4, 10.768517, 1, 3.540000, 1.063893, 18446744073709551615, 0111000000100001100011111011100010010011110001011110100010101000101100000001000100100001110000011101
0, 5, 9.755577, 1, 3.616000, 0.987337, 18446744073709551615, 1001101111111010011101001001110000010010110000010011101100110101011001010100111110101010101011011000
0, 6, 10.258821, 1, 4.036000, 1.190073, 18446744073709551615, 0111100011101101111111000110001101010010000111000010111001100101011011010001000010000110011100010010
0, 7, 9.875453, 1, 4.388000, 1.121382, 18446744073709551615, 1110011011100110000110101001000101011110000111101111000001111000111101011010110111001110001001110111
0, 8, 10.122052, 1, 4.356000, 1.197669, 18446744073709551615, 1100011110111101101101011101111100100010100100001000001111101000010000011111010001100111001101100000
0, 9, 9.851531, 1, 3.412000, 0.991988, 18446744073709551615, 1101000101111010011011001101110110000101001111101110110011100110010110010101011010101111101000101110
0, 10, 9.527133, 1, 3.800000, 1.160960, 18446744073709551615, 1110111100110000101100011010111100010010000101001110001001010010011001000010101000011111000111011110
0, 11, 9.822465, 1, 3.972000, 1.134787, 18446744073709551615, 1110111010011000000000111110010010001101110001000010101100100111100101011110000011101010001100111001
0, 12, 9.666865, 1, 3.560000, 1.035622, 18446744073709551615, 1010000101010001010110010111010011001110011010111111010011110010000110101011000010000000000000110010
0, 13, 10.641388, 1, 4.084000, 1.178076, 18446744073709551615, 0001001000001110111011110000110001001000100111011001110000011000011001011011111010010001000110001001
0, 14, 9.760916, 1, 3.832000, 1.128831, 18446744073709551615, 0101110001001010110001011100111100000000001100000000100001000001111001010100011010100100001101101101
0, 15, 10.164170, 1, 3.448000, 0.945076, 18446744073709551615, 0110101011000100000110011010110010001000000101001110001100110111111100000101101101011101110110111010
0, 16, 10.248075, 1, 4.480000, 1.080473, 18446744073709551615, 1011010111010101100101110111111001111000000000001010110000011000111000101100001011101101110000100111
0, 17, 9.680243, 1, 4.304000, 1.275192, 18446744073709551615, 0011011001101001010000000011011010100100110010111010010010110001010110101101000101011010110111111010
0, 18, 9.870570, 1, 3.904000, 1.154925, 18446744073709551615, 1111000110110000001100000001100111111110011001010010011001110110111101010110011111110100000001111001
0, 19, 9.771654, 1, 3.296000, 0.970567, 18446744073709551615, 1111110101101010101111111100101100011111110001000111111001011101110110111110011000101100010001110011
0, 20, 10.595366, 1, 4.760000, 1.163878, 18446744073709551615, 0011011111100010100100000011101110011010111110111111101110111110011101001111001110010001111010111011
0, 21, 10.198469, 1, 3.892000, 1.045972, 18446744073709551615, 1101101010111011100011000100100100101110110010110001000110101111100010011100100001111010111111010100
0, 22, 9.961927, 1, 4.716000, 1.143493, 18446744073709551615, 1000011001000011111000000100101001000100101101001001000101001000010101101000101001100010001111100010
0, 23, 9.957636, 1, 5.344000, 1.344732, 18446744073709551615, 0001101000010010001110101101011101110101011000101011110110000001010000001000000111110101011100101111
0, 24, 10.510334, 1, 3.376000, 0.988264, 18446744073709551615, 1110001011010011010001001110100001001010011000111111110101001011111011111010011010101001111111101101
0, 25, 10.189220, 1, 3.724000, 1.121931, 18446744073709551615, 1110011001111111100110010011101101000111111000001011111011001000100000000100111101100011100110001111
0, 26, 9.992667, 1, 4.248000, 1.065768, 18446744073709551615, 0111001001100111100000011111000100000100010100111110011101101001000011011101101010111000111001101111
0, 27, 9.442817, 1, 4.048000, 1.159515, 18446744073709551615, 1101010001100000001010111100101100100111110010110010001111110100001101010111111101000111101000111000
0, 28, 9.364821, 1, 5.272000, 1.305312, 18446744073709551615, 1001010110001011100101101011000100000011000001001011011101101000100000101010011010001011100001101101
0, 29, 9.876830, 1, 3.836000, 1.109665, 18446744073709551615, 0010011011111100011001000101101010001110000110101100111011000010000111101011011001100001001101110001
0, 30, 9.917037, 1, 3.788000, 1.161472, 18446744073709551615, 0010110001010011110001011001111010000111111011111001011010110010000100001110100010110001000010111000
0, 31, 10.088480, 1, 3.684000, 1.110993, 18446744073709551615, 0100011010000010111100001101001010000001001101001101101100010101100011110010010101001001001010001001
0, 32, 9.867350, 1, 4.308000, 1.284195, 18446744073709551615, 0001001101000101000001011011011011110010110000101010110101110111111100111100110011111111000000110110
0, 33, 10.146156, 1, 3.796000, 1.115830, 18446744073709551615, 1110011110010111010001100011101110100011100111100001101101000100111110001011000111000000110010101000
0, 34, 10.415151, 1, 4.372000, 1.247786, 18446744073709551615, 0000011110001000101101101111010110011110001011000110000011101011000111111110111111001110000101010011
0, 35, 9.623131, 1, 4.372000, 1.103786, 18446744073709551615, 1111001010101101100001110001111100100111100001100110000001000001110100010000011110011010000000110100
0, 36, 9.391987, 1, 3.736000, 1.082983, 18446744073709551615, 0100111011110101011000111000101000010000101010110101100000100010000011101100100100100001100111110101
0, 37, 9.816580, 1, 3.720000, 1.172186, 18446744073709551615, 1000000101001000100110011001100001101010001100001100101001011100111000100000010010010000101100001110
0, 38, 9.399202, 1, 3.784000, 1.100246, 18446744073709551615, 1100100010000111001010111000000001000010001001001000010010110111001000110100100101100011101101010011
0, 39, 9.676221, 1, 3.788000, 1.089472, 18446744073709551615, 1000100000001000010000011000110111000111110001111000000010101011101110101010010111001101000000111111
0, 40, 9.847730, 1, 3.932000, 1.032006, 18446744073709551615, 0000001000100111110111110000101111010001111000000100101100111010111110100100110001010000110111101001
0, 41, 10.174330, 1, 3.888000, 1.081590, 18446744073709551615, 0110001001111000110010001000000001000011001000101110100111101011100101111111110010101101101111111100
0, 42, 9.931884, 1, 4.564000, 1.184621, 18446744073709551615, 1001010101010110011000101100100100111001111100100101010011000001110001001000001110001010100101111010
0, 43, 10.035510, 1, 3.268000, 0.977299, 18446744073709551615, 0001110001100010011001010111101011011100000110101011000010101111111111010101000100110101000010110100
0, 44, 9.999712, 1, 3.832000, 1.104831, 18446744073709551615, 1011001111110100010000000111110100000001001001111110000110011110101101011010111000000010110000011100
0, 45, 10.414157, 1, 4.292000, 1.111997, 18446744073709551615, 1111110111010000110000100111110001010101001010110111100010000001000011011001100000011110011111010110
0, 46, 10.333279, 1, 0.000000, 0.000000, 18446744073709551615, 0011110100011011000110101010110101101001100011100011101110111111011000010001101011100010001010000001
0, 47, 10.152902, 1, 3.672000, 1.084679, 18446744073709551615, 1000011000010000011001011011110111010011101011001101000001001011111111000110101101001011001100111111
0, 48, 9.575554, 1, 3.960000, 1.219495, 18446744073709551615, 1011101011000010001100101111000110100101001011100110100001100101001110100110100111001101101010100010
0, 49, 10.029759, 1, 4.276000, 1.155276, 18446744073709551615, 0000100000010000011010011101000111001100111000100100001110110000010001010101001010011011010110001100
0, 50, 9.825062, 1, 4.388000, 1.241382, 18446744073709551615, 0001011100000001100110000100101100111010011100011000010111100000101111011111110000110010100001100000
0, 51, 9.906397, 1, 3.232000, 0.915042, 18446744073709551615, 0010110110111001100100111110100111111101110111111011001111000100111000111011110110110111101100111000
0, 52, 10.003948, 1, 3.664000, 1.048307, 18446744073709551615, 0100010101100100111011101100010110100011110101000011101000101001101100100111110101101100101011000100
0, 53, 10.387612, 1, 3.640000, 0.986406, 18446744073709551615, 0011000101011001011111101010011010011011011011101001001011110010000000010100010000011110111101010101
0, 54, 10.337449, 1, 3.844000, 1.215242, 18446744073709551615, 1110001100101011111110100010110001110010011001010110010111100100000000000000011001001011111101000011
0, 55, 9.618009, 1, 3.960000, 1.027496, 18446744073709551615, 0100011010100101011101110000100001110010110110111011011000001100101000010011011011001111111101010000
0, 56, 10.158312, 1, 3.720000, 0.988186, 18446744073709551615, 0010101010101100111110101100000110011111100000100101010010101100011110110100001100110100000000111011
0, 57, 10.173712, 1, 3.476000, 0.984104, 18446744073709551615, 1000010001011001100000100001001100110101101011110110000101111110011100110111011100110000111001110011
0, 58, 10.221347, 1, 3.824000, 1.135056, 18446744073709551615, 0010100000000110010100010111010001111011110100101000011000010011111111100010111000110001001011011000
0, 59, 10.192046, 1, 3.808000, 1.147123, 18446744073709551615, 1001111100001101100001110101010101111010011110010010110101100001001000000101000101111101010110100111
0, 60, 9.744201, 1, 3.840000, 1.082471, 18446744073709551615, 1010011100111011010001000110011100011000100110101101001100011101110111111000000101101101011011101100
0, 61, 9.492854, 1, 3.840000, 1.010470, 18446744073709551615, 0011011110001001011101011110110101101110011111000101000001011111011101111011100011101101111010001011
0, 62, 10.170633, 1, 3.956000, 1.167665, 18446744073709551615, 0110000111001111010000110101001100011000001111110110100100110101100110001111011111010010011111001011
0, 63, 9.845611, 1, 3.660000, 1.066069, 18446744073709551615, 1011110011101001111111100100010111010000010011001010100011110111001001001010011110001101000100001101
0, 64, 10.520434, 1, 3.516000, 1.051947, 18446744073709551615, 0110010000000010011000000110001110001011101101001110101010101010000111010100100000010001100000101111
0, 65, 9.787165, 1, 4.664000, 1.179058, 18446744073709551615, 1101111010001111011000001100100010001000100101111100110101111100000011010101100110111110100000101100
0, 66, 9.389971, 1, 3.968000, 1.139055, 18446744073709551615, 0001010101001100100111000000011001011111101111001001011001111001011000101000100100011101011010110001
0, 67, 9.673470, 1, 3.340000, 0.997909, 18446744073709551615, 0001100111110100010100111011101001010111001011000110010100111110111111110100110001011010100000101110
0, 68, 10.426779, 1, 3.296000, 0.962566, 18446744073709551615, 1001100011011111100000111010011110101110011011101101011110100111011010101100011010000010110011101010
0, 69, 9.423369, 1, 4.004000, 1.091471, 18446744073709551615, 0100111111101111110101101010100100010001000100000010100000111111111011011000000010010000111101110100
0, 70, 10.362948, 1, 3.716000, 0.998405, 18446744073709551615, 1111101011100110100011010100001001100110110001100001100100111111011010110010110001110010110101000101
0, 71, 9.762960, 1, 3.708000, 1.098749, 18446744073709551615, 0100010000010000110110111000011110101110011101111011111000010111011110010110001010111111011011001000
0, 72, 10.064921, 1, 4.048000, 1.319515, 18446744073709551615, 1111000011000101111111011001011100111101110011011011001000101111100101000001100011010010011100001011
0, 73, 9.777731, 1, 4.792000, 1.253322, 18446744073709551615, 0010001111110000000011111111000100010001010110110001011101011011000000011100000101000110101110111101
0, 74, 9.691881, 1, 3.688000, 1.117037, 18446744073709551615, 0101001010000101100001011100010011101101100001110000100001001110000010000010101000000010111101100100
0, 75, 9.964950, 1, 3.800000, 1.112960, 18446744073709551615, 1011100010010100010110011000010001100101010101010010000111100111011011011011101101110100100001010001
0, 76, 10.147259, 1, 4.744000, 1.270374, 18446744073709551615, 1100111110111101001000111110101100001100111111011011000000001011100110100001110110010101011110101110
0, 77, 10.092689, 1, 3.780000, 1.110986, 18446744073709551615, 1000000111001110000101011000001100100010010011111110100111010111100100100100101110101001110011010011
0, 78, 10.428825, 1, 3.804000, 1.142060, 18446744073709551615, 1101100101001110001101001001010100000100100100010111011011011001010000111011011110101000011011011111
0, 79, 10.097168, 1, 3.864000, 1.230615, 18446744073709551615, 0111001101010100111111011110101110110000110011100011011010101011010101000101111100101011101001011111
0, 80, 10.233977, 1, 4.044000, 1.276401, 18446744073709551615, 1001111010101111010001011010011011111001110100000111011010110101111110000010111011111000000011011101
0, 81, 10.111624, 1, 3.304000, 1.060922, 18446744073709551615, 1011000010001011101101001011110010101000100100011101101001010110100011010100000010100100100110001010
0, 82, 10.077112, 1, 3.728000, 1.095649, 18446744073709551615, 1001010101110011001101101110001110000000011100110100111001111111110010011100100001101111011111010001
0, 83, 10.560711, 1, 5.100000, 1.065840, 18446744073709551615, 0011111001011101110111001110111111011011001110101100111101001010001110000011000101101000010011000011
0, 84, 10.295467, 1, 3.688000, 1.093036, 18446744073709551615, 0010100011011011101110101100100111100101111100001011100110000101110001111011110011010011011110011011
0, 85, 9.878405, 1, 3.600000, 1.144640, 18446744073709551615, 0111111110111000110010101011111101001100000111010110100000101100001000100100111000011010101001001011
0, 86, 9.756357, 1, 3.700000, 1.206959, 18446744073709551615, 0000001100001010110010001000110101000011000110101101001100000010111011000111000110100001101110101001
0, 87, 10.000782, 1, 4.140000, 1.230166, 18446744073709551615, 0011101100010001000001010100001010110001111101111100010100110010110111010111100100101100110001001110
0, 88, 10.301138, 1, 3.460000, 0.968853, 18446744073709551615, 1001011111111101000000110000001000110011011011101011011000110100110000111011111101111101101000100011
0, 89, 10.420121, 1, 4.884000, 1.152889, 18446744073709551615, 0010100100110101100110011000111101110010000001111000011010101000000100111010010000110111001011001010
0, 90, 9.643958, 1, 0.000000, 0.000000, 18446744073709551615, 1111010000000010100110110110000000111110000111101101110001111110110000101010000010111110011001000100
0, 91, 9.314391, 1, 3.944000, 1.195984, 18446744073709551615, 0001000000101111111001010110011101010101010110100110011101101100001011010011010111000110110000110001
0, 92, 10.179096, 1, 3.608000, 1.022054, 18446744073709551615, 0101101101100010001101101011000010101000100011110101000000100110111110010010011011010010101101111101
0, 93, 10.177899, 1, 4.144000, 1.128501, 18446744073709551615, 1100001101111010111010111101101111001011111110111101010111001100100101000100100001000100110001011011
0, 94, 10.049412, 1, 4.460000, 1.170133, 18446744073709551615, 1010000111000100010101010110000110110100111101111111001101100000010011110111101011011101011100000100
0, 95, 9.998292, 1, 3.760000, 0.996199, 18446744073709551615, 1011011011001100100111001111100001000100000101000111110100101111110010001101001101001000001110000011
0, 96, 10.009185, 1, 3.684000, 1.070993, 18446744073709551615, 0001001010101111110100111011001100100011011011000110011001111001100000000101010101110101111000000111
0, 97, 10.522629, 1, 4.664000, 1.291057, 18446744073709551615, 1100000010000111111101100100110000100011101000011101010000101101000000101100001001010101111011101011
0, 98, 10.535427, 1, 4.888000, 1.253174, 18446744073709551615, 0001011100010001000100000001100001010001001100110001110111110111111110011000010011000010111001110001
0, 99, 10.435736, 1, 4.920000, 1.262298, 18446744073709551615, 0111001100100010010001010001110110101101101001100010110111100011100001110011100011110000110011000101
0, 100, 10.085239, 1, 3.744000, 1.054183, 18446744073709551615, 1011111110101001001010011111011000001001010001011000111101000000100100010001011010110101010011001101
0, 101, 10.206703, 1, 3.632000, 0.997513, 18446744073709551615, 1100000100011011111010010001100001010011110110000111011011010010011100011101101111111010110111100000
0, 102, 9.841090, 1, 3.912000, 1.187398, 18446744073709551615, 0001010001010110000111101100000101000010010100010010010001110101111001001010011011001000100000001101
0, 103, 10.104137, 1, 4.092000, 1.079624, 18446744073709551615, 0101011001111011100111110100111010000011100110000101011010010000111000000110110011001010011000101101
0, 104, 10.032458, 1, 3.852000, 1.048692, 18446744073709551615, 0011111000000111101100011101111000000110100110111000010010010001010110110010101101101110110100000100
0, 105, 10.162420, 1, 3.508000, 1.109038, 18446744073709551615, 1101111010010000100110000010110111100010100100100100101010111111111010010010111101010010111111101100
0, 106, 9.954985, 1, 4.684000, 1.161105, 18446744073709551615, 1100110101101010001100101111101000101101100010000101010000100000001001011011101001011101001111101011
