round, agentid, gamma, isgreedy, meandist, vardist, maxdist, P
0, 0, 10.401174, 1, 3.592000, 1.029926, 18446744073709551615, 0110111111101010111110100100110011000110101101110101110000000111010010010010110000111011101000011111
0, 1, 9.639586, 1, 3.608000, 1.074266, 18446744073709551615, 1111001000100100001011010100110101101100101000001010111100011110101110100110000111001011101110100010
0, 2, 10.547351, 1, 4.300000, 1.160039, 18446744073709551615, 1011111111111110011000111000101011000010000101000000000001110010001001110000110101100011011010010110
0, 3, 9.427215, 1, 3.568000, 1.034453, 18446744073709551615, 0001100000111100000001101110101001111100001011110100010111011110011100110100110110010000001001100011
0, 4, 10.105580, 1, 4.108000, 1.132832, 18446744073709551615, 1011010111110001001000000010011011110101001110100001101100101101110001101010001101011000000100101111
0, 5, 9.912596, 1, 4.052000, 1.239620, 18446744073709551615, 1001011111110010001000110100001110110101110110100011101111010001101000000000101011010000001010110001
0, 6, 9.882168, 1, 3.356000, 1.064213, 18446744073709551615, 0000110011000011001111101101110111001000011000000001010000000111100100110010011111111010010110010001
0, 7, 9.800427, 1, 4.632000, 1.234755, 18446744073709551615, 0001111000110101110000011011001100101101010011011100111110110010110100110100111001000111111011110010
0, 8, 9.884820, 1, 3.980000, 1.180238, 18446744073709551615, 1111011010000010111101011100001110100101110110100100101100111101000010010101111010101100110101110001
0, 9, 10.115127, 1, 4.268000, 1.163314, 18446744073709551615, 0111010101100000101001010101100101000101000011011001000001010001011000110001100111000000010011001111
0, 10, 9.236208, 1, 3.784000, 1.072070, 18446744073709551615, 1011000100010101110001010000011000100111000101111101011000111110000100001111101011001101000011110000
0, 11, 9.553962, 1, 3.768000, 1.097384, 18446744073709551615, 1010110100001110110001110111011001001100111011001001100010010101000110001011001111011100110110000011
0, 12, 10.466296, 1, 5.140000, 1.238721, 18446744073709551615, 0010010001010011010101101000010101110100001110110010100011110010110100101101110101011110110110010001
0, 13, 9.432611, 1, 3.684000, 1.217855, 18446744073709551615, 1100010011100100011111111111001100000010000100100011110100101000110110101111100000001010110100010100
0, 14, 9.966846, 1, 4.564000, 1.218583, 18446744073709551615, 0011111111011101101100111001011000011100010101100011011000000101111001001011100100010100000110001001
0, 15, 9.916446, 1, 3.716000, 1.028109, 18446744073709551615, 0001011110001001110011010101110100000001010110111010010001001110000011011011010100001011100111001010
0, 16, 9.896902, 1, 3.632000, 0.995811, 18446744073709551615, 0101110001111101010101101101010001001010010100001000010001100001010111000111100010010011110111111011
0, 17, 9.718536, 1, 4.376000, 1.094025, 18446744073709551615, 0011100000011011110001010100000111111100100000111101010000101001101100001000001111000001011010101110
