round, agentid, gamma, isgreedy, meandist, vardist, maxdist, P
0, 0, 10.278147, 1, 3.285000, 0.917950, 18446744073709551615, 0001110001101110110011100111010000101000100000100000110101001100100010001010101101111110101011101111
0, 1, 10.025217, 1, 3.450000, 0.969450, 18446744073709551615, 1001011001001111011010001010110100001111010001011100111100010000011000000011001001001101110110111011
0, 2, 9.599869, 1, 3.950000, 0.955449, 18446744073709551615, 1101110110000001010000010100100110001100101111101111101010111001110010011101100010011110010011001000
0, 3, 10.147342, 1, 4.420000, 0.982872, 18446744073709551615, 1010010100000001000000110111000100101011101011101111101000001000111111011110011110101010101100111100
0, 4, 10.329635, 1, 3.470000, 0.918282, 18446744073709551615, 0011100010000111001110101110111011011111000001111010111011110110001010101011011001101010011101110011
0, 5, 9.971098, 1, 3.830000, 1.027721, 18446744073709551615, 0011000100000011001110001100101001110101000101010001011101001100011110110110010101001001010100110111
0, 6, 9.822950, 1, 3.795000, 1.114934, 18446744073709551615, 0100111001000010001010011011101000111000101101010101101000001000101010001110001010001010001101010000
0, 7, 10.069826, 1, 4.355000, 1.049654, 18446744073709551615, 0000000011101010000110101011011011100111000001000000000000101000101100001111110000110011001111111001
0, 8, 10.424005, 1, 3.445000, 1.009615, 18446744073709551615, 1001010000111011010001000100111110011100101100111010101011001000101101000001110011001101101100000000
0, 9, 10.412261, 1, 3.540000, 1.127767, 18446744073709551615, 1110010100100111110111001001011010101100101000101011001111100010000010101011101100101101100100011100
0, 10, 9.809276, 1, 3.670000, 1.071722, 18446744073709551615, 1010010100101111101110010111000110010111110000110100100100110011111000111011000101110001100110101111
0, 11, 10.209518, 1, 3.385000, 0.977610, 18446744073709551615, 1110000000110100110101101001111010110000011001011011011110001110001000101111001100001111000111110000
0, 12, 10.010916, 1, 3.050000, 0.801450, 18446744073709551615, 0101100111111111000001000111000010111100001100011111011110010101110010001010101111101010011101111111
0, 13, 9.545224, 1, 3.735000, 1.235769, 18446744073709551615, 1110110110110010001110111110001100000010001001011110100110010001001010011011111001100101101110011000
0, 14, 10.359675, 1, 3.300000, 0.902200, 18446744073709551615, 1001011011101100001010101010100110101010000101010010110100011000101011000100101101110101100111011010
0, 15, 9.982556, 1, 3.525000, 0.980863, 18446744073709551615, 0000000100010100001000010011000110100001100100001000101010111000100110110101110100011111110110100111
0, 16, 10.373360, 1, 3.585000, 0.965731, 18446744073709551615, 0110000100011100010001100100011001110110001010000110101011001101000111010001101000110011101001101001
0, 17, 9.915970, 1, 3.205000, 0.977534, 18446744073709551615, 1101100111101101111110111100101101011100110010111111101001100100100100000110100101111101100001011011
0, 18, 10.622213, 1, 3.465000, 0.988651, 18446744073709551615, 0111011001010000010101011110000010010000110000010110010001100111000011111000000101010000011110101100
0, 19, 10.206920, 1, 3.630000, 1.059561, 18446744073709551615, 0111001010000110011001110010110001010100100110101010010010001011111111100000100101100001111011110111
0, 20, 10.426373, 1, 3.615000, 1.205410, 18446744073709551615, 0001011100111111111010110100100110010101001100001110111111101011000110011011100010010010000111000110
0, 21, 9.966515, 1, 3.665000, 1.054132, 18446744073709551615, 1101100011111111000111001011110100010100100011111011100001000101101001111100101011011100101111011101
0, 22, 10.542515, 1, 3.345000, 0.972195, 18446744073709551615, 0011100010100000011001101001000001100001011010110011111001011111110000111101010000010100100001010001
0, 23, 9.749804, 1, 3.715000, 1.117750, 18446744073709551615, 1101000111000110101000001101001100111110101010100110001010111011010110101110100000010100101101011100
0, 24, 9.658723, 1, 3.480000, 0.917392, 18446744073709551615, 1100000101000010001010111001111011111110000000010101111110110010100110001101111100011100000010111100
0, 25, 10.181292, 1, 3.500000, 1.035000, 18446744073709551615, 0001011000011000100100110100001001110001011100111000011000000100011100100010000111000101100110000100
0, 26, 9.980502, 1, 3.445000, 1.119616, 18446744073709551615, 1101011000101010000010100111000101000001000000100101011100000001001010001001101000110011001011011000
0, 27, 9.729231, 1, 3.605000, 1.059055, 18446744073709551615, 1010100000010101101110110011011110101111100001110001110100011101001000111000011000001011010011101011
0, 28, 9.730974, 1, 3.085000, 0.847430, 18446744073709551615, 1100111110000101111101010011011110110101000101100010001110010010111001001010000111111111011011100001
0, 29, 10.459396, 1, 4.265000, 1.270969, 18446744073709551615, 0001110110001100001010001111000010111000010101100101001000101110001000100011110111101001010100101010
0, 30, 9.501007, 1, 3.200000, 0.975200, 18446744073709551615, 1110001100000011100100100010000100001101100111100010011001111001010101000000000100011101100000001011
0, 31, 9.636334, 1, 3.500000, 1.045000, 18446744073709551615, 0101110001001101110001101111010000101101111101111100101011001100111111101010011001010000000110111011
0, 32, 9.862267, 1, 4.120000, 1.276112, 18446744073709551615, 1001110000111111111110100010111010000011111001110101101001010101001110001011001101100011011001000000
0, 33, 9.944877, 1, 3.625000, 1.011562, 18446744073709551615, 0101100101101100010101001001111110100100100011001110100111100000110111111001011010000111101010010000
0, 34, 10.208693, 1, 4.415000, 1.052930, 18446744073709551615, 1110001111100001110000100101000010010100011100110001110010111100001101011001010000111000001111011001
0, 35, 9.779842, 1, 0.000000, 0.000000, 18446744073709551615, 0010001111010101001111000110111010100011101010001011001010001111000110111101011000111110101110111111
