iteration,round, vertex1, vertex2, old_weight, new_weight, accepted
0,0, 1, 0, 0.000000, 0.000000, 1
1,0, 2, 0, 0.000000, 0.000000, 1
2,0, 2, 1, 0.000000, 0.000000, 1
3,0, 3, 0, 0.000000, 0.200000, 1
4,0, 3, 1, 0.000000, 0.000000, 1
5,0, 3, 2, 0.000000, 0.000000, 1
6,0, 4, 0, 0.000000, 0.000000, 1
7,0, 4, 1, 0.000000, 0.000000, 1
8,0, 4, 2, 0.000000, 0.000000, 1
9,0, 4, 3, 0.000000, 0.000000, 1
10,0, 5, 0, 0.000000, 0.000000, 1
11,0, 5, 1, 0.000000, 0.000000, 1
12,0, 5, 2, 0.000000, 0.200000, 1
13,0, 5, 3, 0.000000, 0.000000, 1
14,0, 5, 4, 0.000000, 0.000000, 1
15,0, 6, 0, 0.000000, 0.000000, 1
16,0, 6, 1, 0.000000, 0.300000, 1
17,0, 6, 2, 0.000000, 0.000000, 1
18,0, 6, 3, 0.000000, 0.000000, 1
19,0, 6, 4, 0.000000, 0.100000, 1
20,0, 6, 5, 0.000000, 0.000000, 1
21,0, 7, 0, 0.000000, 0.300000, 1
22,0, 7, 1, 0.000000, 0.200000, 1
23,0, 7, 2, 0.000000, 0.000000, 1
24,0, 7, 3, 0.000000, 0.300000, 1
25,0, 7, 4, 0.000000, 0.000000, 1
26,0, 7, 5, 0.000000, 0.100000, 1
27,0, 7, 6, 0.000000, 0.000000, 1
28,0, 8, 0, 0.000000, 0.200000, 1
29,0, 8, 1, 0.000000, 0.000000, 1
30,0, 8, 2, 0.000000, 0.300000, 1
31,0, 8, 3, 0.000000, 0.000000, 1
32,0, 8, 4, 0.000000, 0.000000, 1
33,0, 8, 5, 0.000000, 0.000000, 1
34,0, 8, 6, 0.000000, 0.000000, 1
35,0, 8, 7, 0.000000, 0.000000, 1
36,0, 9, 0, 0.000000, 0.400000, 1
37,0, 9, 1, 0.000000, 0.000000, 1
38,0, 9, 2, 0.000000, 0.000000, 1
39,0, 9, 3, 0.000000, 0.000000, 1
40,0, 9, 4, 0.000000, 0.000000, 1
41,0, 9, 5, 0.000000, 0.300000, 1
42,0, 9, 6, 0.000000, 0.300000, 1
43,0, 9, 7, 0.000000, 0.000000, 1
44,0, 9, 8, 0.000000, 0.000000, 1
45,0, 10, 0, 0.000000, 0.100000, 1
46,0, 10, 1, 0.000000, 0.000000, 1
47,0, 10, 2, 0.000000, 0.000000, 1
48,0, 10, 3, 0.000000, 0.000000, 1
49,0, 10, 4, 0.000000, 0.000000, 1
50,0, 10, 5, 0.000000, 0.100000, 1
51,0, 10, 6, 0.000000, 0.000000, 1
52,0, 10, 7, 0.000000, 0.100000, 1
53,0, 10, 8, 0.000000, 0.000000, 1
54,0, 10, 9, 0.000000, 0.000000, 1
55,0, 11, 0, 0.000000, 0.000000, 1
56,0, 11, 1, 0.000000, 0.000000, 1
57,0, 11, 2, 0.000000, 0.100000, 1
58,0, 11, 3, 0.000000, 0.000000, 1
59,0, 11, 4, 0.000000, 0.000000, 1
60,0, 11, 5, 0.000000, 0.000000, 1
61,0, 11, 6, 0.000000, 0.000000, 1
62,0, 11, 7, 0.000000, 0.000000, 1
63,0, 11, 8, 0.000000, 0.200000, 1
64,0, 11, 9, 0.000000, 0.000000, 1
65,0, 11, 10, 0.000000, 0.000000, 1
66,0, 12, 0, 0.000000, 0.000000, 1
67,0, 12, 1, 0.000000, 0.000000, 1
68,0, 12, 2, 0.000000, 0.300000, 1
69,0, 12, 3, 0.000000, 0.400000, 1
70,0, 12, 4, 0.000000, 0.000000, 1
71,0, 12, 5, 0.000000, 0.100000, 1
72,0, 12, 6, 0.000000, 0.000000, 1
73,0, 12, 7, 0.000000, 0.000000, 1
74,0, 12, 8, 0.000000, 0.100000, 1
75,0, 12, 9, 0.000000, 0.100000, 1
76,0, 12, 10, 0.000000, 0.000000, 1
77,0, 12, 11, 0.000000, 0.000000, 1
78,0, 13, 0, 0.000000, 0.000000, 1
79,0, 13, 1, 0.000000, 0.000000, 1
80,0, 13, 2, 0.000000, 0.200000, 1
81,0, 13, 3, 0.000000, 0.000000, 1
82,0, 13, 4, 0.000000, 0.000000, 1
83,0, 13, 5, 0.000000, 0.000000, 1
84,0, 13, 6, 0.000000, 0.000000, 1
85,0, 13, 7, 0.000000, 0.000000, 1
86,0, 13, 8, 0.000000, 0.300000, 1
87,0, 13, 9, 0.000000, 0.000000, 1
88,0, 13, 10, 0.000000, 0.000000, 1
89,0, 13, 11, 0.000000, 0.000000, 1
90,0, 13, 12, 0.000000, 0.000000, 1
91,0, 14, 0, 0.000000, 0.000000, 1
92,0, 14, 1, 0.000000, 0.000000, 1
93,0, 14, 2, 0.000000, 0.000000, 1
94,0, 14, 3, 0.000000, 0.000000, 1
95,0, 14, 4, 0.000000, 0.000000, 1
96,0, 14, 5, 0.000000, 0.000000, 1
97,0, 14, 6, 0.000000, 0.300000, 1
98,0, 14, 7, 0.000000, 0.000000, 1
99,0, 14, 8, 0.000000, 0.000000, 1
100,0, 14, 9, 0.000000, 0.000000, 1
101,0, 14, 10, 0.000000, 0.000000, 1
102,0, 14, 11, 0.000000, 0.000000, 1
103,0, 14, 12, 0.000000, 0.000000, 1
104,0, 14, 13, 0.000000, 0.000000, 1
105,0, 15, 0, 0.000000, 0.000000, 1
106,0, 15, 1, 0.000000, 0.000000, 1
107,0, 15, 2, 0.000000, 0.000000, 1
108,0, 15, 3, 0.000000, 0.000000, 1
109,0, 15, 4, 0.000000, 0.400000, 1
110,0, 15, 5, 0.000000, 0.000000, 1
111,0, 15, 6, 0.000000, 0.000000, 1
112,0, 15, 7, 0.000000, 0.000000, 1
113,0, 15, 8, 0.000000, 0.400000, 1
114,0, 15, 9, 0.000000, 0.000000, 1
115,0, 15, 10, 0.000000, 0.000000, 1
116,0, 15, 11, 0.000000, 0.000000, 1
117,0, 15, 12, 0.000000, 0.000000, 1
118,0, 15, 13, 0.000000, 0.000000, 1
119,0, 15, 14, 0.000000, 0.000000, 1
120,0, 16, 0, 0.000000, 0.000000, 1
121,0, 16, 1, 0.000000, 0.000000, 1
122,0, 16, 2, 0.000000, 0.000000, 1
123,0, 16, 3, 0.000000, 0.000000, 1
124,0, 16, 4, 0.000000, 0.000000, 1
125,0, 16, 5, 0.000000, 0.000000, 1
126,0, 16, 6, 0.000000, 0.000000, 1
127,0, 16, 7, 0.000000, 0.000000, 1
128,0, 16, 8, 0.000000, 0.000000, 1
129,0, 16, 9, 0.000000, 0.000000, 1
130,0, 16, 10, 0.000000, 0.300000, 1
131,0, 16, 11, 0.000000, 0.400000, 1
132,0, 16, 12, 0.000000, 0.000000, 1
133,0, 16, 13, 0.000000, 0.200000, 1
134,0, 16, 14, 0.000000, 0.000000, 1
135,0, 16, 15, 0.000000, 0.400000, 1
136,0, 17, 0, 0.000000, 0.000000, 1
137,0, 17, 1, 0.000000, 0.000000, 1
138,0, 17, 2, 0.000000, 0.000000, 1
139,0, 17, 3, 0.000000, 0.000000, 1
140,0, 17, 4, 0.000000, 0.400000, 1
141,0, 17, 5, 0.000000, 0.200000, 1
142,0, 17, 6, 0.000000, 0.100000, 1
143,0, 17, 7, 0.000000, 0.200000, 1
144,0, 17, 8, 0.000000, 0.000000, 1
145,0, 17, 9, 0.000000, 0.300000, 1
146,0, 17, 10, 0.000000, 0.200000, 1
147,0, 17, 11, 0.000000, 0.000000, 1
148,0, 17, 12, 0.000000, 0.000000, 1
149,0, 17, 13, 0.000000, 0.000000, 1
150,0, 17, 14, 0.000000, 0.000000, 1
151,0, 17, 15, 0.000000, 0.000000, 1
152,0, 17, 16, 0.000000, 0.100000, 1
153,0, 18, 0, 0.000000, 0.000000, 1
154,0, 18, 1, 0.000000, 0.000000, 1
155,0, 18, 2, 0.000000, 0.300000, 1
156,0, 18, 3, 0.000000, 0.000000, 1
157,0, 18, 4, 0.000000, 0.000000, 1
158,0, 18, 5, 0.000000, 0.000000, 1
159,0, 18, 6, 0.000000, 0.000000, 1
160,0, 18, 7, 0.000000, 0.000000, 1
161,0, 18, 8, 0.000000, 0.000000, 1
162,0, 18, 9, 0.000000, 0.000000, 1
163,0, 18, 10, 0.000000, 0.000000, 1
164,0, 18, 11, 0.000000, 0.000000, 1
165,0, 18, 12, 0.000000, 0.000000, 1
166,0, 18, 13, 0.000000, 0.000000, 1
167,0, 18, 14, 0.000000, 0.000000, 1
168,0, 18, 15, 0.000000, 0.000000, 1
169,0, 18, 16, 0.000000, 0.100000, 1
170,0, 18, 17, 0.000000, 0.000000, 1
171,0, 19, 0, 0.000000, 0.000000, 1
172,0, 19, 1, 0.000000, 0.000000, 1
173,0, 19, 2, 0.000000, 0.000000, 1
174,0, 19, 3, 0.000000, 0.000000, 1
175,0, 19, 4, 0.000000, 0.000000, 1
176,0, 19, 5, 0.000000, 0.000000, 1
177,0, 19, 6, 0.000000, 0.000000, 1
178,0, 19, 7, 0.000000, 0.000000, 1
179,0, 19, 8, 0.000000, 0.000000, 1
180,0, 19, 9, 0.000000, 0.100000, 1
181,0, 19, 10, 0.000000, 0.000000, 1
182,0, 19, 11, 0.000000, 0.000000, 1
183,0, 19, 12, 0.000000, 0.000000, 1
184,0, 19, 13, 0.000000, 0.300000, 1
185,0, 19, 14, 0.000000, 0.000000, 1
186,0, 19, 15, 0.000000, 0.100000, 1
187,0, 19, 16, 0.000000, 0.000000, 1
188,0, 19, 17, 0.000000, 0.000000, 1
189,0, 19, 18, 0.000000, 0.000000, 1
190,1, 12, 0, 0.000000, 0.879184, 1
191,1, 9, 1, 0.000000, 0.878697, 1
192,1, 10, 2, 0.000000, 1.119586, 1
193,1, 12, 3, 0.400000, 1.257707, 1
194,1, 9, 4, 0.000000, 0.557822, 1
195,1, 10, 5, 0.100000, 1.151478, 1
196,1, 10, 6, 0.000000, 0.998381, 1
197,1, 10, 7, 0.100000, 0.931879, 1
198,1, 9, 8, 0.000000, 0.997267, 1
199,1, 11, 9, 0.000000, 0.798298, 1
200,1, 10, 1, 0.000000, 0.955437, 1
201,1, 17, 11, 0.000000, 0.995642, 1
202,1, 12, 10, 0.000000, 1.237550, 1
203,1, 13, 10, 0.000000, 0.959752, 1
204,1, 14, 9, 0.000000, 0.479711, 1
205,1, 15, 8, 0.400000, 1.140602, 1
206,1, 16, 10, 0.300000, 0.979705, 1
207,1, 17, 8, 0.000000, 0.918313, 1
208,1, 18, 10, 0.000000, 0.679555, 1
209,1, 19, 10, 0.000000, 1.119599, 1
210,2, 11, 0, 0.000000, 0.832105, 1
211,2, 8, 1, 0.000000, 0.877766, 1
212,2, 11, 2, 0.100000, 1.051376, 1
213,2, 11, 3, 0.000000, 0.905686, 1
214,2, 9, 4, 0.557822, 1.025171, 1
215,2, 10, 5, 1.151478, 1.798326, 1
216,2, 11, 6, 0.000000, 1.022558, 1
217,2, 9, 7, 0.000000, 0.953793, 1
218,2, 11, 8, 0.200000, 1.194998, 1
219,2, 10, 9, 0.000000, 1.032578, 1
220,2, 11, 10, 0.000000, 1.094855, 1
221,2, 11, 7, 0.000000, 0.999069, 1
222,2, 12, 10, 1.237550, 1.748283, 1
223,2, 13, 9, 0.000000, 0.951213, 1
224,2, 14, 9, 0.479711, 0.975582, 1
225,2, 15, 6, 0.000000, 0.873498, 1
226,2, 16, 9, 0.000000, 0.589191, 1
227,2, 17, 1, 0.000000, 0.828552, 1
228,2, 18, 9, 0.000000, 0.788591, 1
229,2, 19, 8, 0.000000, 0.396470, 1
230,3, 10, 0, 0.100000, 0.963641, 1
231,3, 11, 1, 0.000000, 1.087301, 1
232,3, 11, 2, 1.051376, 1.570042, 1
233,3, 10, 3, 0.000000, 1.114896, 1
234,3, 11, 4, 0.000000, 0.720744, 1
235,3, 10, 5, 1.798326, 1.893990, 1
236,3, 11, 6, 1.022558, 1.475062, 1
237,3, 8, 7, 0.000000, 1.036329, 1
238,3, 8, 6, 0.000000, 1.035665, 1
239,3, 9, 3, 0.000000, 0.827671, 1
240,3, 10, 8, 0.000000, 1.035002, 1
241,3, 11, 5, 0.000000, 0.956188, 1
242,3, 12, 10, 1.748283, 1.854388, 1
243,3, 13, 9, 0.951213, 1.407984, 1
244,3, 14, 8, 0.000000, 0.994339, 1
245,3, 15, 7, 0.000000, 0.758201, 1
246,3, 16, 7, 0.000000, 0.717939, 1
247,3, 17, 3, 0.000000, 1.071016, 1
248,3, 18, 8, 0.000000, 0.913718, 1
249,3, 19, 3, 0.000000, 1.068807, 1
250,4, 11, 0, 0.832105, 1.116487, 1
251,4, 3, 1, 0.000000, 1.101243, 1
252,4, 4, 2, 0.000000, 1.155038, 1
253,4, 3, 2, 0.000000, 1.036567, 1
254,4, 8, 4, 0.000000, 0.753176, 1
255,4, 5, 1, 0.000000, 0.936885, 1
256,4, 6, 5, 0.000000, 1.035172, 1
257,4, 7, 6, 0.000000, 0.944849, 1
258,4, 12, 8, 0.100000, 0.940091, 1
259,4, 9, 2, 0.000000, 0.785745, 1
260,4, 10, 4, 0.000000, 1.111574, 1
261,4, 12, 11, 0.000000, 0.951530, 1
262,4, 12, 7, 0.000000, 1.037318, 1
263,4, 13, 10, 0.959752, 1.289695, 1
264,4, 14, 9, 0.975582, 1.197692, 1
265,4, 15, 9, 0.000000, 0.624390, 1
266,4, 16, 6, 0.000000, 0.782621, 1
267,4, 17, 2, 0.000000, 0.795397, 1
268,4, 18, 10, 0.679555, 0.754333, 1
269,4, 19, 8, 0.396470, 0.360372, 1
270,5, 10, 0, 0.963641, 1.097118, 1
271,5, 12, 1, 0.000000, 1.093346, 1
272,5, 6, 2, 0.000000, 1.034930, 1
273,5, 8, 3, 0.000000, 0.752247, 1
274,5, 18, 4, 0.000000, 0.795106, 1
275,5, 8, 5, 0.000000, 0.791851, 1
276,5, 12, 6, 0.000000, 0.986783, 1
277,5, 18, 7, 0.000000, 1.076870, 1
278,5, 16, 8, 0.000000, 0.591421, 1
279,5, 12, 9, 0.100000, 0.758961, 1
280,5, 14, 10, 0.000000, 1.070624, 1
281,5, 19, 11, 0.000000, 0.868196, 1
282,5, 13, 12, 0.000000, 0.997851, 1
283,5, 13, 7, 0.000000, 0.876392, 1
284,5, 14, 7, 0.000000, 0.596056, 1
285,5, 15, 10, 0.000000, 0.990125, 1
286,5, 16, 10, 0.979705, 0.750327, 1
287,5, 17, 9, 0.300000, 0.651990, 1
288,5, 18, 10, 0.754333, 0.697464, 1
289,5, 19, 8, 0.360372, 0.281693, 1
290,6, 10, 0, 1.097118, 1.075378, 1
291,6, 2, 1, 0.000000, 0.994220, 1
292,6, 19, 2, 0.000000, 0.914455, 1
293,6, 13, 3, 0.000000, 1.156800, 1
294,6, 4, 0, 0.000000, 1.155589, 1
295,6, 5, 4, 0.000000, 1.024162, 1
296,6, 13, 6, 0.000000, 1.116061, 1
297,6, 7, 2, 0.000000, 0.912970, 1
298,6, 9, 8, 0.997267, 1.403612, 1
299,6, 19, 9, 0.100000, 0.719352, 1
300,6, 17, 10, 0.200000, 0.693073, 1
301,6, 14, 11, 0.000000, 0.825235, 1
302,6, 12, 4, 0.000000, 0.982919, 1
303,6, 13, 11, 0.000000, 0.782463, 1
304,6, 14, 3, 0.000000, 0.778387, 1
305,6, 15, 1, 0.000000, 0.805207, 1
306,6, 16, 10, 0.750327, 0.639873, 1
307,6, 17, 0, 0.000000, 0.794123, 1
308,6, 18, 10, 0.697464, 0.663700, 1
309,6, 19, 0, 0.000000, 0.913282, 1
310,7, 18, 0, 0.000000, 1.071734, 1
311,7, 4, 1, 0.000000, 1.042294, 1
312,7, 2, 0, 0.000000, 0.912389, 1
313,7, 18, 3, 0.000000, 0.989582, 1
314,7, 7, 4, 0.000000, 0.755522, 1
315,7, 5, 3, 0.000000, 0.974990, 1
316,7, 19, 6, 0.000000, 0.933216, 1
317,7, 19, 7, 0.000000, 0.915262, 1
318,7, 8, 2, 0.300000, 0.792389, 1
319,7, 9, 5, 0.300000, 0.797610, 1
320,7, 10, 7, 0.931879, 1.294838, 1
321,7, 15, 11, 0.000000, 0.739875, 1
322,7, 19, 12, 0.000000, 0.981478, 1
323,7, 13, 0, 0.000000, 0.949902, 1
324,7, 14, 1, 0.000000, 0.758234, 1
325,7, 17, 15, 0.000000, 0.707473, 1
326,7, 16, 10, 0.639873, 0.574867, 1
327,7, 17, 12, 0.000000, 0.740039, 1
328,7, 18, 10, 0.663700, 0.627104, 1
329,7, 19, 1, 0.000000, 0.875538, 1
330,8, 15, 0, 0.000000, 0.884390, 1
331,8, 13, 1, 0.000000, 0.952294, 1
332,8, 14, 2, 0.000000, 0.831442, 1
333,8, 6, 3, 0.000000, 0.891025, 1
334,8, 13, 4, 0.000000, 0.993899, 1
335,8, 13, 5, 0.000000, 0.873322, 1
336,8, 6, 0, 0.000000, 0.848967, 1
337,8, 7, 0, 0.300000, 0.912111, 1
338,8, 11, 8, 1.194998, 1.479348, 1
339,8, 11, 9, 0.798298, 1.247812, 1
340,8, 10, 5, 1.893990, 1.564806, 1
341,8, 18, 11, 0.000000, 0.693953, 1
342,8, 18, 12, 0.000000, 0.939081, 1
343,8, 17, 13, 0.000000, 0.665170, 1
344,8, 19, 14, 0.000000, 0.625079, 1
345,8, 15, 2, 0.000000, 0.830941, 1
346,8, 16, 10, 0.574867, 0.589666, 1
347,8, 18, 17, 0.000000, 0.784773, 1
348,8, 18, 5, 0.000000, 0.990755, 1
349,8, 19, 18, 0.000000, 0.981449, 1
350,9, 5, 0, 0.000000, 0.989777, 1
351,9, 1, 0, 0.000000, 0.784891, 1
352,9, 12, 2, 0.300000, 0.858727, 1
353,9, 4, 3, 0.000000, 0.933856, 1
354,9, 14, 4, 0.000000, 0.891877, 1
355,9, 19, 5, 0.000000, 0.862733, 1
356,9, 17, 6, 0.100000, 0.776520, 1
357,9, 17, 7, 0.200000, 0.733543, 1
358,9, 9, 8, 1.403612, 1.597075, 1
359,9, 9, 1, 0.878697, 1.258025, 1
360,9, 10, 1, 0.955437, 1.279685, 1
361,9, 11, 9, 1.247812, 1.504719, 1
362,9, 15, 12, 0.000000, 0.856805, 1
363,9, 13, 8, 0.300000, 0.545187, 1
364,9, 14, 12, 0.000000, 0.695622, 1
365,9, 15, 3, 0.000000, 0.911913, 1
366,9, 16, 10, 0.589666, 0.570392, 1
367,9, 19, 17, 0.000000, 0.900673, 1
368,9, 18, 13, 0.000000, 0.792420, 1
369,9, 19, 8, 0.281693, 0.171886, 1
370,10, 8, 0, 0.200000, 0.514392, 1
371,10, 16, 1, 0.000000, 0.902291, 1
372,10, 5, 2, 0.200000, 0.833479, 1
373,10, 16, 3, 0.000000, 0.927746, 1
374,10, 16, 4, 0.000000, 0.810019, 1
375,10, 7, 5, 0.100000, 0.550045, 1
376,10, 18, 6, 0.000000, 0.725438, 1
377,10, 7, 3, 0.300000, 0.774039, 1
378,10, 12, 8, 0.940091, 1.204212, 1
379,10, 9, 0, 0.400000, 0.673928, 1
380,10, 10, 9, 1.032578, 1.224911, 1
381,10, 11, 9, 1.504719, 1.647625, 1
382,10, 16, 12, 0.000000, 0.654166, 1
383,10, 15, 13, 0.000000, 0.827421, 1
384,10, 18, 14, 0.000000, 0.896880, 1
385,10, 15, 5, 0.000000, 0.866973, 1
386,10, 16, 10, 0.570392, 0.550639, 1
387,10, 17, 14, 0.000000, 0.819107, 1
388,10, 18, 1, 0.000000, 0.778919, 1
389,10, 19, 8, 0.171886, 0.133003, 1
390,11, 14, 0, 0.000000, 0.783376, 1
391,11, 7, 1, 0.200000, 0.658078, 1
392,11, 16, 2, 0.000000, 0.629561, 1
393,11, 11, 3, 0.905686, 0.859447, 1
394,11, 19, 4, 0.000000, 0.808391, 1
395,11, 12, 5, 0.100000, 0.734449, 1
396,11, 6, 1, 0.300000, 0.487987, 1
397,11, 10, 7, 1.294838, 1.460723, 1
398,11, 9, 8, 1.597075, 1.625621, 1
399,11, 9, 4, 1.025171, 0.788878, 1
400,11, 12, 10, 1.854388, 1.589067, 1
401,11, 11, 9, 1.647625, 1.762034, 1
402,11, 12, 10, 1.589067, 1.458249, 1
403,11, 14, 13, 0.000000, 0.831593, 1
404,11, 14, 5, 0.000000, 0.825584, 1
405,11, 15, 14, 0.000000, 0.739226, 1
406,11, 16, 10, 0.550639, 0.568814, 1
407,11, 17, 9, 0.651990, 0.663168, 1
408,11, 18, 10, 0.627104, 0.635027, 1
409,11, 19, 8, 0.133003, 0.133937, 1
410,12, 16, 0, 0.000000, 0.782552, 1
411,12, 8, 1, 0.877766, 0.939727, 1
412,12, 13, 2, 0.200000, 0.762038, 1
413,12, 11, 3, 0.859447, 0.819148, 1
414,12, 9, 4, 0.788878, 0.630330, 1
415,12, 16, 5, 0.000000, 0.744842, 1
416,12, 9, 6, 0.300000, 0.489469, 1
417,12, 9, 7, 0.953793, 1.064148, 1
418,12, 9, 8, 1.625621, 1.642775, 1
419,12, 9, 1, 1.258025, 1.436398, 1
420,12, 11, 10, 1.094855, 1.202208, 1
421,12, 11, 9, 1.762034, 1.811881, 1
422,12, 12, 10, 1.458249, 1.380158, 1
423,12, 13, 8, 0.545187, 0.617461, 1
424,12, 16, 14, 0.000000, 0.858460, 1
425,12, 15, 8, 1.140602, 1.025546, 1
426,12, 19, 16, 0.000000, 0.779096, 1
427,12, 17, 9, 0.663168, 0.644432, 1
428,12, 18, 10, 0.635027, 0.636322, 1
429,12, 19, 8, 0.133937, 0.133324, 1
430,13, 12, 0, 0.879184, 1.024398, 1
431,13, 8, 1, 0.939727, 0.979209, 1
432,13, 18, 2, 0.300000, 0.812069, 1
433,13, 11, 3, 0.819148, 0.781141, 1
434,13, 9, 4, 0.630330, 0.505635, 1
435,13, 9, 5, 0.797610, 0.937139, 1
436,13, 6, 1, 0.487987, 0.577386, 1
437,13, 10, 7, 1.460723, 1.591458, 1
438,13, 11, 8, 1.479348, 1.584631, 1
439,13, 16, 9, 0.589191, 0.399374, 1
440,13, 10, 5, 1.564806, 1.359042, 1
441,13, 11, 9, 1.811881, 1.856476, 1
