round, agentid, gamma, isgreedy, meandist, vardist, maxdist, P
0, 0, 9.691460, 1, 3.728000, 1.103240, 18446744073709551615, 0001110111010100110010011110000011010100100010001101101100000110110111001110010000101011101110100111
0, 1, 9.421846, 1, 4.428000, 1.265530, 18446744073709551615, 0000001100110000000001011101100000001011100100101110111000101100001101101111101010101101000000100101
0, 2, 9.813615, 1, 3.688000, 1.179442, 18446744073709551615, 0010000111010101100110010111111110001000000001000111010000100011100000111000010100010011010110011111
0, 3, 9.557488, 1, 4.296000, 1.314916, 18446744073709551615, 1011010101101101110000000001000100011101000000011100100001100011111010001001111010100011100011000000
0, 4, 9.642917, 1, 3.916000, 1.220920, 18446744073709551615, 0101010001110001001000101011100111001010101101001110010100000010101011001111111110110000111101001011
0, 5, 10.261022, 1, 4.500000, 1.159000, 18446744073709551615, 0001000111101000010100011001101111101001101110001111100001101011111010011110010110010110111111101100
0, 6, 9.980576, 1, 4.684000, 1.176865, 18446744073709551615, 0110011110100100011001100111011000011110000011010101100001110000011001110111010101100100101000011110
0, 7, 10.575556, 1, 3.972000, 1.005893, 18446744073709551615, 0000100100001111011110010011111111010011001010010000000010101001110101100010100111101000011100101111
0, 8, 9.748306, 1, 4.076000, 1.222860, 18446744073709551615, 1001011110110101010111110010111110010011001011111010000000001011111001011001101100101010101010010011
0, 9, 9.732640, 1, 4.468000, 1.289420, 18446744073709551615, 1110100011001100111010101100110001100001110000111110010110111011100111100010101110110110010100001101
0, 10, 9.761196, 1, 4.088000, 1.319717, 18446744073709551615, 1010000010010111110100100000000010001000011010011101011110010010111110010000001101010101111011010101
0, 11, 9.868908, 1, 4.152000, 1.306027, 18446744073709551615, 1110010000010110011101111000010011100111010001100110011001000100001101110110100000101101101111101001
0, 12, 10.340786, 1, 6.728000, 1.446825, 18446744073709551615, 1111000011011000001000001111010000001111110001010100011100101101110110100110000010000111111100010110
0, 13, 9.676840, 1, 3.540000, 1.082020, 18446744073709551615, 1100011100111000011110010111100010000000111011101101000011110000001101000010000110111111001000101011
0, 14, 9.367299, 1, 4.028000, 1.096517, 18446744073709551615, 0111001010010001001011110000010011101010001100001111001110010110101111010111111100110000110101110010
0, 15, 10.088240, 1, 3.768000, 1.191801, 18446744073709551615, 0111110100001001110101111110011110010011101010111110001111001011010110100101001001111101001111010011
0, 16, 9.965788, 1, 3.956000, 1.246265, 18446744073709551615, 0111110110010111110110010010011000110010001101110110110010101101001101010100000001110011100110100000
0, 17, 10.325747, 1, 3.812000, 1.154280, 18446744073709551615, 1010001100011011101110111010000111010010000111011000110000101010001010000101010010100001100110010011
0, 18, 10.395078, 1, 4.096000, 1.181458, 18446744073709551615, 0000001100010000101001111100001011001011010010101100011000011101010001010010000110110011001101010111
0, 19, 9.638039, 1, 3.664000, 1.014007, 18446744073709551615, 0000111110110011111100000011010010010101001011101111100101011000001100100000010001001100011011111011
0, 20, 9.914437, 1, 4.008000, 1.183167, 18446744073709551615, 1001100011001011001010000010011100101111100101011011010001100101010101000110101001100111001110010001
0, 21, 10.033192, 1, 4.020000, 1.337674, 18446744073709551615, 1011111100111101111101110011000011010011011110010001110011000100000010101111000111110001110101001010
0, 22, 10.497044, 1, 4.384000, 1.429911, 18446744073709551615, 1011101100111110110010000100110001111001110011010111110111010111001101010011111111101011001101010001
0, 23, 10.213667, 1, 3.592000, 1.086707, 18446744073709551615, 1001001001111111101101000010110100000101010011011101011010111000001001101001101100110001100101100010
0, 24, 10.051167, 1, 3.520000, 1.100913, 18446744073709551615, 1010001010011001001111011100001000110110101100111001101010010000100111011010110111110010011001000100
0, 25, 10.456047, 1, 4.360000, 1.090286, 18446744073709551615, 0110011011111000111111110001011001000111111000011000001111001101110000110000001101100110001100111100
0, 26, 9.866914, 1, 4.064000, 1.253711, 18446744073709551615, 1100001010011110000000000101001100011001101010110000011011011101000110000110101110011000001000001100
0, 27, 9.871020, 1, 3.996000, 1.372370, 18446744073709551615, 1011010110110000000001111111110011111000011010001011010000101101110010101001110000001000100001011100
0, 28, 10.025886, 1, 3.856000, 1.376838, 18446744073709551615, 0010000001101101101110100011101000000101100111110111110000100101100010011010100010000111011011111100
0, 29, 10.147043, 1, 4.000000, 1.152000, 18446744073709551615, 0111111100100110110101000010110101111110000100000111001001011001001111010001001001010000011100110101
0, 30, 9.789272, 1, 4.096000, 1.277458, 18446744073709551615, 0111111010111000100100011100000111111101010011101100110011001001000011111110010111011100110101010101
0, 31, 10.486709, 1, 3.816000, 1.271403, 18446744073709551615, 0110010101110010111011101000010000010101110111010011001011001001100110010000100111001100010101010000
0, 32, 9.879995, 1, 3.852000, 1.052043, 18446744073709551615, 0000110010101001010000010100101011000000010011100101111001001011001010101000101110110011000100100110
0, 33, 9.625263, 1, 3.948000, 1.110254, 18446744073709551615, 0100000010001011010100010001010111010111000010110110111100000111000111010110100010111111011101100111
0, 34, 10.254565, 1, 4.004000, 1.195600, 18446744073709551615, 1111110110000100000111101010101001011011011101101110001110011110101110011011010101100111000111001101
0, 35, 9.683502, 1, 4.836000, 1.440460, 18446744073709551615, 0111010111010100101100011101010001100000001110111010011011001011101100011101111110110010010010000111
0, 36, 10.221045, 1, 5.212000, 1.593075, 18446744073709551615, 0100110111000111010101110110111001011111000110001001100011001010100001001001011011110011100010010010
0, 37, 9.998846, 1, 3.956000, 1.198264, 18446744073709551615, 0100011111101000010101000001011100100000001000111000010111101101101001100101101100100010101001001100
0, 38, 9.633492, 1, 3.816000, 1.199402, 18446744073709551615, 1001000000111111010001110111100101110111011000010010110010100111010111001001010101001011110000011000
0, 39, 10.193690, 1, 4.348000, 1.144037, 18446744073709551615, 1001001010001100101110110111001011111011110100100100110010000111001101000101110111010001000100011110
0, 40, 10.097908, 1, 3.596000, 1.165610, 18446744073709551615, 0001111010000100011000101111110000011001100101010001101010010001100011100110111011010110000101111110
0, 41, 9.941731, 1, 4.148000, 1.271623, 18446744073709551615, 0001100000110010101101101000001000111011100100010110101010101011001100000111101010100000000011111011
0, 42, 9.703815, 1, 3.692000, 1.097566, 18446744073709551615, 1101101000101010001011010011000101101011111000110010100000110110010010010101011101011111000111000010
0, 43, 9.611517, 1, 3.928000, 1.177666, 18446744073709551615, 0100000100011011101001000100001100111011010001100100101011110100110001101111111110010110110010010000
0, 44, 9.953961, 1, 3.948000, 1.262255, 18446744073709551615, 1011010100001000100110100110110111000111110011010111101110101110001011001101110000100001111010001111
0, 45, 9.506283, 1, 4.348000, 1.384036, 18446744073709551615, 0010000011011101110100000100101110011010100001010011100100110111011110000010100100000010110011100111
0, 46, 9.904627, 1, 3.884000, 1.297520, 18446744073709551615, 0001101101100011101100100011101010111001001001110011111001001000110100010000010100111010000111001111
0, 47, 9.611218, 1, 4.220000, 1.389899, 18446744073709551615, 1110101101100010001101011110001010100011000110000001011101010111111100010100011110110111111011000011
0, 48, 10.350767, 1, 3.648000, 1.060401, 18446744073709551615, 1100001111101010001110100101101110000001110010110011001011001010000010110100000100011101001001011111
0, 49, 9.871512, 1, 4.556000, 1.333779, 18446744073709551615, 0010100010111010111001011001110001010100000101010000010100000001111100010110101110001001011010101011
0, 50, 10.180491, 1, 4.508000, 1.222071, 18446744073709551615, 0111100111001001101010111001111110011000011010000110010001101010001111111101000001010001100010000111
0, 51, 9.830508, 1, 4.628000, 1.320595, 18446744073709551615, 1100010101011010111101110100010100110110010000111100010000100100011111111110100100100110010010000100
0, 52, 10.089822, 1, 3.772000, 1.181279, 18446744073709551615, 1010100001000100110111000101101011001010010010000111011000110010000010100100000011000101001111111110
0, 53, 10.578671, 1, 4.120000, 1.189908, 18446744073709551615, 1111110011110111010101001101110111010111001000010111110000000110110110110001011010001010110101110101
0, 54, 9.536158, 1, 4.132000, 1.141694, 18446744073709551615, 1011100101110000011101100000000101001100101100010111001000111001010001110001001101001001010110011101
0, 55, 9.825256, 1, 3.804000, 1.287942, 18446744073709551615, 1110011110011110000011010010100010000010011010001100010010111111111111101010101001011010011110000100
0, 56, 9.844771, 1, 4.084000, 1.140793, 18446744073709551615, 1111111101000001101001100000111100111000110000110001011000101011101001011110111101111000001111000010
0, 57, 9.847688, 1, 3.872000, 1.203707, 18446744073709551615, 1111001100010111001011000101101011101111110111001000100110100010100010011111100000000111101101000111
0, 58, 9.727258, 1, 4.592000, 1.172498, 18446744073709551615, 1010001010110111110000110011111000001111111110000011101011110110111001001011011010001011011111010100
0, 59, 9.636480, 1, 3.732000, 1.045042, 18446744073709551615, 1100110001011110100001111010101010111110100100011111000011111100011110110111001011100100101001001011
0, 60, 9.365597, 1, 3.960000, 1.074221, 18446744073709551615, 0100101110011100111100011111011110111101111001100110101010001000101000010110100001011011001000101010
0, 61, 9.918483, 1, 4.296000, 1.210916, 18446744073709551615, 1101000100001011111100101010100110110111100000010111001100100100000001111011001111100101010000101010
0, 62, 10.069194, 1, 4.084000, 1.260792, 18446744073709551615, 1111000000001111000101110111110100011011111101100011000100100110101111011110100101010110011100111010
0, 63, 9.784389, 1, 4.264000, 1.144126, 18446744073709551615, 0101110001011000111110001110011001010100001101011111111001111101011011010111100100000100001000111000
0, 64, 9.956495, 1, 4.224000, 1.367715, 18446744073709551615, 0011001111011111000001011000010011100100001011011000100011001100001110001111100000000001111110000000
0, 65, 9.763970, 1, 4.360000, 1.298287, 18446744073709551615, 0010111010011011110010011101011011011111011101000110000101011000011111011000101101000000000111110001
0, 66, 9.559053, 1, 4.440000, 1.257836, 18446744073709551615, 1101001000010010011100011110001001010001010100000010011010111111010110000011010001101001010010100111
0, 67, 9.974566, 1, 3.892000, 1.122563, 18446744073709551615, 0000101011000100010100111110101000010110000000111010001110010000101010010011100011001001011100010111
0, 68, 9.727846, 1, 3.732000, 1.053042, 18446744073709551615, 1110011110010011100110010101110101100101010001000100111011100100001111000001110010010011100101000000
0, 69, 9.755510, 1, 3.840000, 1.029453, 18446744073709551615, 0000000001001001011001001111110111101100011010001111100101111010011010111101001100101100001110100001
0, 70, 9.834742, 1, 4.408000, 1.488370, 18446744073709551615, 0011110001010100001101100000000110110001101001010110011010101110000000101111101110100011111101100100
0, 71, 10.237360, 1, 4.616000, 1.156855, 18446744073709551615, 0110010010111010100001000101110010110010001100101001110111000100111100110110111010111100110100101001
0, 72, 9.700219, 1, 4.776000, 1.212099, 18446744073709551615, 1101011111010101001110101100101111010001011000010111011001101101010000011011001110001101101011000100
0, 73, 10.085448, 1, 4.000000, 1.152000, 18446744073709551615, 0111110010001100001100010110010101111110011101001110011111110110001001111011100110111001110110010110
0, 74, 10.169348, 1, 3.676000, 1.048869, 18446744073709551615, 0110010000100000001101101010111100111000010111100001011001010000101011000100011010001000010000000001
0, 75, 10.011994, 1, 4.032000, 1.107891, 18446744073709551615, 1101001001110011100101111100101100101011011000001000011111000001000000110110111000101011101110001011
0, 76, 10.125009, 1, 3.572000, 1.059705, 18446744073709551615, 0101110000111110001110100011000000000101110011001001111010000001010001111111001101000010000111100000
0, 77, 9.982343, 1, 3.660000, 1.079652, 18446744073709551615, 1010000011011010010000000001111111000001111100001001010000000110001100110011100010110011100000111011
0, 78, 10.249010, 1, 3.632000, 1.098280, 18446744073709551615, 0111101010100111110101001100010111100011001010000110101101000001011001110010001001111101100110110111
0, 79, 9.711264, 1, 3.564000, 1.117479, 18446744073709551615, 0000111001001101110111110100110111111100110011011100111101111110011110001100100100010111110101110010
0, 80, 9.475153, 1, 3.532000, 1.091276, 18446744073709551615, 0111010111001001011110111011111001011000011011111111111100000101110011011111100100101100000100100100
0, 81, 10.222591, 1, 3.668000, 1.116328, 18446744073709551615, 1010101100000111010110010011010101001011000101111101010111000110100011011000110001100101010001011011
0, 82, 10.352798, 1, 3.860000, 1.037607, 18446744073709551615, 0101101111000011010110000111111001001001100011001110011000101110110101010010010010111110001111011100
0, 83, 9.723639, 1, 4.876000, 1.167321, 18446744073709551615, 0100100010110010010101000001111000010111110101100011000001101110111001101101110101100000101000000100
0, 84, 9.872614, 1, 3.540000, 1.218021, 18446744073709551615, 1100111001110101000000010010111001101001110010010001001101111000010110011100111001000001111000011011
0, 85, 9.755359, 1, 3.908000, 1.196266, 18446744073709551615, 1011100111011110100101010101001110000011101000101000000001111101100011101100000011111110011101010010
0, 86, 9.937960, 1, 3.600000, 1.044481, 18446744073709551615, 1111101010001111111110111010010110110010000101100100100100101100101010000011000011111101011111110011
0, 87, 9.845044, 1, 3.528000, 1.059852, 18446744073709551615, 0110110000011111100101101011010100100010010110110100001000011011000101000000110100000101101110010000
0, 88, 10.199214, 1, 4.464000, 1.321577, 18446744073709551615, 0111000001110111011110010000001001100110010100100011100000110010010101101100010110010100001010001010
0, 89, 10.189553, 1, 4.508000, 1.118071, 18446744073709551615, 0010000110001001100110010101110010011110110101000110111001000101000011010001001001110110111000001100
