round, agentid, gamma, isgreedy, P
0, 0, 10.306615, 1, 0100101101010000111110101001001000011100111011111101011000000101000011110100001101111100101000011000
0, 1, 9.978231, 1, 0011100011110110110111100111111010111010001001110101010101101111011000111001111100010100101111010111
0, 2, 9.739017, 1, 1101000011001001011101110000111110000001001111111000011011111000111101110110101111001100111111110011
0, 3, 9.941749, 1, 0010000011111111011010001110001000001110010101001101001011100011000010100011100111010000100010000101
0, 4, 9.713459, 1, 0101001111011000011001011101110010101000101010000111110000100111110001011100111001000001001110001101
0, 5, 9.834312, 1, 1111100111101011101000011010101010101111111000101000101001101101100100001010011010111111000010011100
0, 6, 9.828478, 1, 0110011001011101111101101000000101001111110001110011001111000011010011000111101111000111010101110110
0, 7, 10.184681, 1, 0000011111000101101110000110000101110100100101101010100010000010110010010100101011100010110110011101
0, 8, 10.590282, 1, 1100110010001011100100111101101100110110010100110001110010111110101011101001000110011010000110100001
0, 9, 10.487246, 1, 1010110000011110100111101101111000110111111011111110001000001011001000110000011011010010000100011000
0, 10, 9.958431, 1, 0110000101000100001001000100010011010010000110111111001000101010110000100001010000110011100001101000
0, 11, 10.209558, 1, 0000011011111001101001111111010111000001001101010011110001011000100111100000100000110010001001010001
0, 12, 10.508716, 1, 1011100011010011100000001011011101011111101000011101110100000110000111101001101100100010000000000111
0, 13, 10.001246, 1, 0110100011010001000111110000101000011000100110101110001010011001111101010110101110000100111111001000
0, 14, 10.104295, 1, 0000100110100011011110010011110101100110100001011111000011001110011101001011000111110101001011101011
0, 15, 9.552419, 1, 0101101111111100001110011000010000011010110001011110000000101000100100110101110011110000000011101101
0, 16, 9.840343, 1, 1001000011111000100110010010001010100010011010101001000110110001111101100101010000010001101101000101
0, 17, 9.261073, 1, 1000101110010100001110000001010101101001111111001000101011111111111001111001010111010100100100101001
0, 18, 9.348150, 1, 0110111111110011011111010111000100101101110100111010001010100111001101010110000111100101001010011000
0, 19, 10.356711, 1, 0110000110110000101000011111111001011100010000001100110000000011000001011101101101001101011111011000
0, 20, 9.821758, 1, 0111001100100100011110110001101011011010000010000011010101001010100100000111001111011000100111010110
0, 21, 9.543586, 1, 1100101111000111001010000100010001000101011100001011001100100100101000100101000001011010000101000011
0, 22, 10.355433, 1, 0100001001100100111001110000111001010111101000100001111001010101100001011001011111000001010101111011
0, 23, 10.373496, 1, 0101101100101000110100101001100101000001101011111110001001001010010011001001101111101001100101000010
0, 24, 10.291631, 1, 1111000101110100000001000101000100000110000001110101011000010111010011010110100110110011000000110111
0, 25, 10.563286, 1, 0001110111000011001110111100111011010100010110011110000010000010000100111001011101011011010111111110
0, 26, 10.038763, 1, 1101100100011010110001011001011010111110111010101110101001001101000000110110010101001010011000001011
0, 27, 10.363276, 1, 1101110011101101100101110000011101111110100100111000110101010100110010111011010110010010100000001000
0, 28, 9.519756, 1, 1100101101000000011110000010011110010110011110010010011001101101111100011000000100010101110001001001
0, 29, 9.658830, 1, 1010110100101010110010011100010000110010000001000001100100110010100100100001111010111011110111001100
0, 30, 9.564530, 1, 0110001100110001000000010010101110111111111100101011011001011111110011010010101010101011001000111001
0, 31, 9.556986, 1, 0100001001000011011011110110100011110100011010101010100010111101010000100001011100010000111001011011
0, 32, 10.188164, 1, 0101100000100011001110110000000010000101100010001000111000000111011110010101110101000100110110100100
0, 33, 9.452159, 1, 1101100001100110001001101000111011010111000010111101111001100111010010110011111111011100100000111011
0, 34, 10.276292, 1, 1010111010111011001111100101111011110100011010111000110110110011100011000100000101100011010011111100
0, 35, 9.587717, 1, 1111000100110010100011101111011001100101100101010111010001001011100111011000111000111001101011111100
0, 36, 10.131405, 1, 0100011011100001111001010011111111111110011000011010111111110001001000111110010101111110110101001011
0, 37, 10.075983, 1, 0100111010011101011000111100101001001111000010100010010010101000110001010011111111100011000011111000
0, 38, 10.108919, 1, 0011100011111000101100110011011010101101011000111000111101110101001111101101001110010111100111100010
0, 39, 9.788186, 1, 1000110100011111001110100101100101111110011110101110111100110001011000101011111100011110111110101001
0, 40, 9.974210, 1, 1010010001110011101010110100010000000111001100100100011100100010000011110110011000001100101100101100
0, 41, 9.751902, 1, 1111010011001000010100000001111111100000001000111111110100100110110111011010011010010101100101110010
0, 42, 9.571705, 1, 0111110011001111100000000001010010110010101001000011011011000111010100111111111001000000001101100011
0, 43, 10.395524, 1, 0000101010010110001010011001101001111001000010001110010100001100010110111100101101100111011000000000
0, 44, 10.356672, 1, 1111100010011011001001100100101111111101101111111011001101101110011101011110111001110010101100001001
0, 45, 9.822761, 1, 0011011101011110101110100110111101001111110100011000100011010010110110010100101001010001100100010111
0, 46, 10.108919, 1, 1110100110101000011011000101001110100101110000110000111011000010100110101010100111001011000000111110
0, 47, 9.837783, 1, 0010011010110101110100010111000000110110010001101110010011001010111001110110000111110101111100101011
0, 48, 9.483867, 1, 0100010000011110010111000011101101000000010111000110100100111011011111110100011000010100011000100010
0, 49, 10.085746, 1, 1001111111000011010110000010101110110010110000011001011101010101110011001010010111101010010110100111
0, 50, 10.727468, 1, 0000101011010010111000100111011011000111001101000110111001101111000011110010001100101110001110001110
0, 51, 10.415323, 1, 1110000100100010100100101010100010101111111100001000111110101101000100001110110011011010000000010001
0, 52, 10.174473, 1, 1100101001101011110011111111000011010110111100101000111010011000110011101001101000101101001001001001
0, 53, 10.420824, 1, 0110000101010001110101100001011011110011100001101100010101101011110100010001100110000110010101010100
0, 54, 10.564976, 1, 1011011010011011100111000001010010010101001110100101110100111010101100000100100100000011101010110011
0, 55, 10.232202, 1, 0000111111100111000010110101001000011110011111010101110001010010000011111010101001101100101100111100
0, 56, 10.210016, 1, 0111101001011100111101010000111000110100010001110000011000100100100001101110111100101000111100111011
0, 57, 9.915204, 1, 0001010001100111010110100100111100110100000111000111110110011101001010101110000100000100011100110001
0, 58, 9.613950, 1, 1111011111000111100101000000101000111110011110111010000101010010000010000110110110010010101100100000
0, 59, 9.944667, 1, 0100101011001111011010011101111001110100011001110010101100000111111010000000010101010011110001010110
0, 60, 9.764798, 1, 0010110001100001001100101101010001011100010100100110001000000100100100111100101001100110110110000110
0, 61, 9.795472, 1, 1001111011010100101011101100011001001110011001000000101100000011100011101110101001101010110010110100
0, 62, 10.382583, 1, 1001111000110110010101011111101011100101110011000011110000001010101100110001110111010010000010110010
0, 63, 10.270466, 1, 0100011010010100011111010001010100010101101000010110000011101010011111000001001000101001100111100011
0, 64, 10.091380, 1, 1001010010101111101001000100011110110111000111001101000011100000011111010001111000000110100010100010
0, 65, 10.500231, 1, 0111001110110100101100101100111111111111001110000100101111010110111100101001101111100110111011000010
0, 66, 10.027419, 1, 0000001100101010100100011001000000000101000111011110110100010110111100100001001101101111011100100100
0, 67, 9.563297, 1, 1100101010101000111111010100101110111100000100011001110000101011100011111110101111010010101011110000
0, 68, 9.922423, 1, 1001011000100010110101011010000010010101000110001011011011110111100100001000101000001101000010000101
0, 69, 9.975960, 1, 1010110000111110010010111010011000010011001111011010111100101011010001100001111010000111000010101000
0, 70, 10.600079, 1, 1100111011011010110010100001011100101110111111101100110101011101100101101111100001101101100001101011
0, 71, 9.392027, 1, 0110001100110100011100010100000101011101010011011100010010110000111111101101001101111001110001011011
0, 72, 10.139112, 1, 0011110100010000000000000101010001110101001100101010100010110011111011101000011001001001100011000111
0, 73, 10.218819, 1, 0101111001010011110101100101110001011100011000101100100100101000011000110100010001001011100001010010
0, 74, 10.580517, 1, 0000001010010101100010011001001010100111111000001011010100010011000000111010100001010001001101011111
0, 75, 9.993169, 1, 1101010000001011100101010111110111000010100110101111111000111110001100111011101001001001001100001001
0, 76, 9.414614, 1, 0010000000111110100100101110000111010101000000100101110001000011100000010110100000100100100011001111
0, 77, 10.325586, 1, 1001011001100110110000000001100001111001111001101110000010010000101101000100110000100010001101110101
0, 78, 10.067655, 1, 0110001111001111000111110110000111101110011100001010001100001011000000101010000001000010100010101010
0, 79, 10.690314, 1, 0001010011000000111110111110110100000111101010111010011100110010101110101010010001101011010100110010
0, 80, 10.178213, 1, 1000000001101100001110000101101011111100001011101001010010011101001110100001010110000011111011101001
0, 81, 10.040839, 1, 1010001101110101101100011110101010110111100110101010001001101011010111100011011010101100101100001110
0, 82, 10.050767, 1, 0000100011001001010100100111010000111001100010011011001100111100010011111010001001100100011111001111
0, 83, 10.489142, 1, 0101111111001100111101111100101101011110001000010011100000011111000111001110110001001010010101011111
0, 84, 9.903126, 1, 0010010111000010111011110010111011011011110010001110111011101000100000011110010100000001010101111010
0, 85, 10.351424, 1, 1011101110011110101110001010101011001111100011011100101101010100001100011010000000001000000101110101
0, 86, 9.376041, 1, 0101000011001111010001010100001110010111101110000110111010111100100111101000011000101100100101001110
0, 87, 10.320840, 1, 1110111010110100010111011010101000010100110100111110001111010101001011011001000010101011010101111011
0, 88, 10.040863, 1, 0101011111010011100101101011110110011000011010001100111110100100011101100001000101110010011011010101
0, 89, 10.009034, 1, 0101001110110111011000110011011011011011001111100110110001011111001011010011000101011001001111111110
0, 90, 10.173893, 1, 1100010010101001001110011011011011010110111101111101010001100001110111101100101000111000011101111000
0, 91, 10.083206, 1, 1100111100100111101001111100100110110100001111010101001101011001110010100110001100100100001110011001
0, 92, 9.782041, 1, 0101010101011001100011011010001110111000001101011101000000100100100011101010010111110011110001110110
0, 93, 9.426748, 1, 1001011101110111111111100000110110001000011110010001001001000111111001100001011101111000010001101001
0, 94, 10.549196, 1, 0111111011101000001100011001010100111001100111011000110100000111111001100001000110110100011001111001
0, 95, 9.962186, 1, 0111101100010001000111001011111010100100001111010101111000100110010100000001100111000001010100101101
0, 96, 9.759363, 1, 1101101010010101101011010100111100101111010101001100010000100001000101011010000010110110101110011000
0, 97, 10.025713, 1, 0000010000101001011011100001110100110011000000111111001100001111101000101000110001111110101000110001
0, 98, 9.582594, 1, 1001100010000011011110110000011101111101100010000010000100110100010111000011010001111011001111100100
0, 99, 9.844394, 1, 0010100110000101110000011010110110000101000101001110110110100110100100011001001001001001011011011010
0, 100, 9.330911, 1, 0110101001100001100010000111011000001101001101100010100010111110100011001001001111100110011011100011
0, 101, 10.534986, 1, 0100000010010001111101011001011100001001100101110010101100010100101111101111011111111101001110100000
0, 102, 10.249273, 1, 1101000011110000100111101001100011010111000111110010101110001010100001111010111010111000101001001000
0, 103, 9.865836, 1, 0101100010000010000000110001001110000101100011100000001011101100110101010000000110101100110010110111
0, 104, 9.983006, 1, 1111001001000111010011101100100011001111111111110101010100000101110111101001110110011110000000011110
0, 105, 10.103677, 1, 1101100010100011110100011110101010100000100000111001001000110001000011000001001110100001000100000110
0, 106, 9.991439, 1, 1110110110001101000111000011001101000010010111010101000110001100011000001000001000111001101110011001
0, 107, 10.026711, 1, 1100000011111100000011010001010100101100110100011111111001111011000110110111101101000110011000101010
0, 108, 9.551582, 1, 0000111011100101001010001111101001111011000001110100001000000000110001000010000101000110011110101101
0, 109, 10.171224, 1, 1110101011111001110110011010100100100110111001000000111100000111100000110110101001001101110011001110
1501, 0, 10.306615, 1, 0100101101010000111110101001001000011100111011111101011000000101000011110100001101111100101000011000
1501, 1, 9.978231, 1, 0011100011110110110111100111111010111010001001110101010101101111011000111001111100010100101111010111
1501, 2, 9.739017, 1, 1101000011001001011101110000111110000001001111111000011011111000111101110110101111001100111111110011
1501, 3, 9.941749, 1, 0010000011111111011010001110001000001110010101001101001011100011000010100011100111010000100010000101
1501, 4, 9.713459, 1, 0101001111011000011001011101110010101000101010000111110000100111110001011100111001000001001110001101
1501, 5, 9.834312, 1, 1111100111101011101000011010101010101111111000101000101001101101100100001010011010111111000010011100
1501, 6, 9.828478, 1, 0110011001011101111101101000000101001111110001110011001111000011010011000111101111000111010101110110
1501, 7, 10.184681, 1, 0000011111000101101110000110000101110100100101101010100010000010110010010100101011100010110110011101
1501, 8, 10.590282, 1, 1100110010001011100100111101101100110110010100110001110010111110101011101001000110011010000110100001
1501, 9, 10.487246, 1, 1010110000011110100111101101111000110111111011111110001000001011001000110000011011010010000100011000
1501, 10, 9.958431, 1, 0110000101000100001001000100010011010010000110111111001000101010110000100001010000110011100001101000
1501, 11, 10.209558, 1, 0000011011111001101001111111010111000001001101010011110001011000100111100000100000110010001001010001
1501, 12, 10.508716, 1, 1011100011010011100000001011011101011111101000011101110100000110000111101001101100100010000000000111
1501, 13, 10.001246, 1, 0110100011010001000111110000101000011000100110101110001010011001111101010110101110000100111111001000
1501, 14, 10.104295, 1, 0000100110100011011110010011110101100110100001011111000011001110011101001011000111110101001011101011
1501, 15, 9.552419, 1, 0101101111111100001110011000010000011010110001011110000000101000100100110101110011110000000011101101
1501, 16, 9.840343, 1, 1001000011111000100110010010001010100010011010101001000110110001111101100101010000010001101101000101
1501, 17, 9.261073, 1, 1000101110010100001110000001010101101001111111001000101011111111111001111001010111010100100100101001
1501, 18, 9.348150, 1, 0110111111110011011111010111000100101101110100111010001010100111001101010110000111100101001010011000
1501, 19, 10.356711, 1, 0110000110110000101000011111111001011100010000001100110000000011000001011101101101001101011111011000
1501, 20, 9.821758, 1, 0111001100100100011110110001101011011010000010000011010101001010100100000111001111011000100111010110
1501, 21, 9.543586, 1, 1100101111000111001010000100010001000101011100001011001100100100101000100101000001011010000101000011
1501, 22, 10.355433, 1, 0100001001100100111001110000111001010111101000100001111001010101100001011001011111000001010101111011
1501, 23, 10.373496, 1, 0101101100101000110100101001100101000001101011111110001001001010010011001001101111101001100101000010
1501, 24, 10.291631, 1, 1111000101110100000001000101000100000110000001110101011000010111010011010110100110110011000000110111
1501, 25, 10.563286, 1, 0001110111000011001110111100111011010100010110011110000010000010000100111001011101011011010111111110
1501, 26, 10.038763, 1, 1101100100011010110001011001011010111110111010101110101001001101000000110110010101001010011000001011
1501, 27, 10.363276, 1, 1101110011101101100101110000011101111110100100111000110101010100110010111011010110010010100000001000
1501, 28, 9.519756, 1, 1100101101000000011110000010011110010110011110010010011001101101111100011000000100010101110001001001
1501, 29, 9.658830, 1, 1010110100101010110010011100010000110010000001000001100100110010100100100001111010111011110111001100
1501, 30, 9.564530, 1, 0110001100110001000000010010101110111111111100101011011001011111110011010010101010101011001000111001
1501, 31, 9.556986, 1, 0100001001000011011011110110100011110100011010101010100010111101010000100001011100010000111001011011
1501, 32, 10.188164, 1, 0101100000100011001110110000000010000101100010001000111000000111011110010101110101000100110110100100
1501, 33, 9.452159, 1, 1101100001100110001001101000111011010111000010111101111001100111010010110011111111011100100000111011
1501, 34, 10.276292, 1, 1010111010111011001111100101111011110100011010111000110110110011100011000100000101100011010011111100
1501, 35, 9.587717, 1, 1111000100110010100011101111011001100101100101010111010001001011100111011000111000111001101011111100
1501, 36, 10.131405, 1, 0100011011100001111001010011111111111110011000011010111111110001001000111110010101111110110101001011
1501, 37, 10.075983, 1, 0100111010011101011000111100101001001111000010100010010010101000110001010011111111100011000011111000
1501, 38, 10.108919, 1, 0011100011111000101100110011011010101101011000111000111101110101001111101101001110010111100111100010
1501, 39, 9.788186, 1, 1000110100011111001110100101100101111110011110101110111100110001011000101011111100011110111110101001
1501, 40, 9.974210, 1, 1010010001110011101010110100010000000111001100100100011100100010000011110110011000001100101100101100
1501, 41, 9.751902, 1, 1111010011001000010100000001111111100000001000111111110100100110110111011010011010010101100101110010
1501, 42, 9.571705, 1, 0111110011001111100000000001010010110010101001000011011011000111010100111111111001000000001101100011
1501, 43, 10.395524, 1, 0000101010010110001010011001101001111001000010001110010100001100010110111100101101100111011000000000
1501, 44, 10.356672, 1, 1111100010011011001001100100101111111101101111111011001101101110011101011110111001110010101100001001
1501, 45, 9.822761, 1, 0011011101011110101110100110111101001111110100011000100011010010110110010100101001010001100100010111
1501, 46, 10.108919, 1, 1110100110101000011011000101001110100101110000110000111011000010100110101010100111001011000000111110
1501, 47, 9.837783, 1, 0010011010110101110100010111000000110110010001101110010011001010111001110110000111110101111100101011
1501, 48, 9.483867, 1, 0100010000011110010111000011101101000000010111000110100100111011011111110100011000010100011000100010
1501, 49, 10.085746, 1, 1001111111000011010110000010101110110010110000011001011101010101110011001010010111101010010110100111
1501, 50, 10.727468, 1, 0000101011010010111000100111011011000111001101000110111001101111000011110010001100101110001110001110
1501, 51, 10.415323, 1, 1110000100100010100100101010100010101111111100001000111110101101000100001110110011011010000000010001
1501, 52, 10.174473, 1, 1100101001101011110011111111000011010110111100101000111010011000110011101001101000101101001001001001
1501, 53, 10.420824, 1, 0110000101010001110101100001011011110011100001101100010101101011110100010001100110000110010101010100
1501, 54, 10.564976, 1, 1011011010011011100111000001010010010101001110100101110100111010101100000100100100000011101010110011
1501, 55, 10.232202, 1, 0000111111100111000010110101001000011110011111010101110001010010000011111010101001101100101100111100
1501, 56, 10.210016, 1, 0111101001011100111101010000111000110100010001110000011000100100100001101110111100101000111100111011
1501, 57, 9.915204, 1, 0001010001100111010110100100111100110100000111000111110110011101001010101110000100000100011100110001
1501, 58, 9.613950, 1, 1111011111000111100101000000101000111110011110111010000101010010000010000110110110010010101100100000
1501, 59, 9.944667, 1, 0100101011001111011010011101111001110100011001110010101100000111111010000000010101010011110001010110
1501, 60, 9.764798, 1, 0010110001100001001100101101010001011100010100100110001000000100100100111100101001100110110110000110
1501, 61, 9.795472, 1, 1001111011010100101011101100011001001110011001000000101100000011100011101110101001101010110010110100
1501, 62, 10.382583, 1, 1001111000110110010101011111101011100101110011000011110000001010101100110001110111010010000010110010
1501, 63, 10.270466, 1, 0100011010010100011111010001010100010101101000010110000011101010011111000001001000101001100111100011
1501, 64, 10.091380, 1, 1001010010101111101001000100011110110111000111001101000011100000011111010001111000000110100010100010
1501, 65, 10.500231, 1, 0111001110110100101100101100111111111111001110000100101111010110111100101001101111100110111011000010
1501, 66, 10.027419, 1, 0000001100101010100100011001000000000101000111011110110100010110111100100001001101101111011100100100
1501, 67, 9.563297, 1, 1100101010101000111111010100101110111100000100011001110000101011100011111110101111010010101011110000
1501, 68, 9.922423, 1, 1001011000100010110101011010000010010101000110001011011011110111100100001000101000001101000010000101
1501, 69, 9.975960, 1, 1010110000111110010010111010011000010011001111011010111100101011010001100001111010000111000010101000
1501, 70, 10.600079, 1, 1100111011011010110010100001011100101110111111101100110101011101100101101111100001101101100001101011
1501, 71, 9.392027, 1, 0110001100110100011100010100000101011101010011011100010010110000111111101101001101111001110001011011
