round, agentid, utility
1, 0, 1.772025
1, 1, 1.222471
1, 2, 1.199903
1, 3, 1.014127
1, 4, 0.750000
1, 5, 0.000000
1, 6, 1.972698
1, 7, 1.235944
1, 8, -2.240625
1, 9, 0.975916
1, 10, 1.496276
1, 11, 0.788038
1, 12, 1.639730
1, 13, 1.339673
1, 14, 1.489880
1, 15, 1.268701
1, 16, 1.804884
1, 17, 1.437025
1, 18, 0.994438
1, 19, 1.391154
1, 20, 1.468744
1, 21, 0.721980
1, 22, 0.968383
1, 23, 0.902499
1, 24, 1.584143
1, 25, 2.273118
1, 26, 1.021124
1, 27, -0.160106
1, 28, 0.834644
1, 29, 2.235992
1, 30, 1.279805
1, 31, 0.639779
1, 32, 1.299710
1, 33, 0.981479
1, 34, 0.000000
1, 35, 0.159816
1, 36, 1.829749
1, 37, 1.475091
1, 38, 0.889640
1, 39, 1.780031
1, 40, 2.135583
1, 41, 0.821820
1, 42, 0.664846
1, 43, 1.140262
1, 44, 0.900075
1, 45, 1.426351
1, 46, 1.788748
1, 47, 1.119743
1, 48, 0.730000
1, 49, 1.612201
1, 50, -0.389829
1, 51, 1.129944
1, 52, -0.010000
1, 53, 0.630000
1, 54, 1.319829
1, 55, 1.046888
1, 56, 0.539716
1, 57, 1.228630
1, 58, 1.899723
1, 59, 1.560214
1, 60, 1.999581
1, 61, 0.000000
1, 62, 1.564158
1, 63, -0.160163
1, 64, 1.602032
1, 65, 1.309835
1, 66, 1.139735
1, 67, 1.964764
1, 68, 1.320032
1, 69, 1.169861
1, 70, 1.825926
1, 71, 1.389263
1, 72, 2.374820
1, 73, 1.656124
1, 74, 1.509841
1, 75, -0.055685
1, 76, 1.552865
1, 77, 0.000000
1, 78, 0.742868
1, 79, 1.427021
1, 80, 1.604200
1, 81, 1.084077
1, 82, 1.809523
1, 83, 0.939918
1, 84, 1.669989
1, 85, 1.177799
1, 86, 0.922813
1, 87, -0.160205
1, 88, 1.421633
1, 89, 1.736906
1, 90, -0.062478
