round, agentid, utility
1, 0, 1.433375
1, 1, -0.160116
1, 2, 0.899992
1, 3, 1.549857
1, 4, 1.602327
1, 5, 1.312464
1, 6, 1.966662
1, 7, 0.530000
1, 8, 1.010872
1, 9, 1.473833
1, 10, 1.937947
1, 11, 1.639763
1, 12, 1.642695
1, 13, 1.649841
1, 14, 1.994246
1, 15, 1.432804
1, 16, 1.509451
1, 17, 1.223931
1, 18, 1.285976
1, 19, 1.516447
1, 20, 1.908738
1, 21, 1.864503
1, 22, 2.002251
1, 23, 1.829928
1, 24, 1.351070
1, 25, 2.058869
1, 26, -0.160177
1, 27, 3.270029
1, 28, 0.919930
1, 29, 1.969285
1, 30, 1.408813
1, 31, 1.319989
1, 32, 1.414729
1, 33, 1.864002
1, 34, 1.099872
1, 35, 1.633995
1, 36, 0.829989
1, 37, 1.259923
1, 38, 2.090455
1, 39, 2.223597
1, 40, 1.224663
1, 41, 1.374885
1, 42, 0.325942
1, 43, 1.259995
1, 44, 1.559825
1, 45, 1.521396
1, 46, 1.085800
1, 47, 1.020000
1, 48, 1.492429
1, 49, 2.232023
1, 50, 1.576330
1, 51, 1.777808
1, 52, 0.549653
1, 53, 1.178942
1, 54, 1.645778
1, 55, 1.312290
1, 56, 1.087899
1, 57, 1.218880
1, 58, 1.029911
1, 59, -0.048241
1, 60, 1.430289
1, 61, 1.398319
1, 62, 1.443950
1, 63, 1.169993
1, 64, -0.089994
1, 65, 0.000000
1, 66, 2.488968
1, 67, 1.169966
1, 68, 1.384827
1, 69, 1.449735
1, 70, 0.706428
1, 71, 1.320060
1, 72, 1.901212
1, 73, 0.000000
1, 74, 1.600914
1, 75, 0.780000
1, 76, 1.479923
1, 77, -0.010000
1, 78, -0.019583
1, 79, -0.040000
1, 80, 2.332299
1, 81, 1.594838
1, 82, 1.595738
1, 83, 1.443043
1, 84, 1.064438
1, 85, 1.409899
1, 86, 1.439989
1, 87, 1.266335
1, 88, 1.541626
1, 89, 1.079995
1, 90, 2.150322
1, 91, 1.382744
1, 92, 1.659889
1, 93, 1.247074
1, 94, 1.652826
1, 95, 1.569909
1, 96, 1.305827
1, 97, 1.419857
1, 98, 1.509939
1, 99, 1.481735
50, 0, 1.573649
50, 1, 1.889974
50, 2, 2.040577
50, 3, 2.253308
50, 4, 2.025982
50, 5, 0.922456
50, 6, 1.929588
50, 7, 1.367964
50, 8, -0.073445
50, 9, 1.445751
50, 10, 2.911766
50, 11, 1.611167
50, 12, 3.088840
50, 13, 1.656931
50, 14, 2.563919
50, 15, 2.048880
50, 16, 1.715528
50, 17, 1.386462
50, 18, 1.697306
50, 19, 2.253136
50, 20, 2.309181
50, 21, 1.941336
50, 22, 2.126487
50, 23, 1.933961
50, 24, 2.387599
50, 25, 2.458952
50, 26, -0.160177
50, 27, 4.201412
50, 28, -0.160069
50, 29, 2.150345
50, 30, 1.408813
50, 31, 0.959994
50, 32, 2.349668
50, 33, 2.690375
50, 34, 0.761270
50, 35, 1.660350
50, 36, 0.829989
50, 37, -0.004679
50, 38, 2.426144
50, 39, 2.861646
50, 40, 1.374500
50, 41, 1.166667
50, 42, 0.176167
50, 43, 1.259995
50, 44, 1.915079
50, 45, 1.453146
50, 46, 1.243583
50, 47, 1.967450
50, 48, 1.885841
50, 49, 3.127573
50, 50, 1.994977
50, 51, 1.439992
50, 52, 1.336212
50, 53, 0.979944
50, 54, 2.230998
50, 55, 1.110393
50, 56, 0.789622
50, 57, 1.224312
50, 58, 1.250439
50, 59, 0.000000
50, 60, 2.088851
50, 61, 2.195189
50, 62, 0.700000
50, 63, 0.987196
50, 64, -0.089994
50, 65, 0.000000
50, 66, 3.169267
50, 67, 1.169966
50, 68, 2.549935
50, 69, 0.000000
50, 70, -0.090003
50, 71, 1.281054
50, 72, 3.508909
50, 73, 0.000000
50, 74, 2.673863
50, 75, 0.780000
50, 76, 0.912948
50, 77, 0.298342
50, 78, 0.000000
50, 79, 0.000000
50, 80, 2.749069
50, 81, 2.589984
50, 82, 2.013068
50, 83, 0.983962
50, 84, 2.777346
50, 85, 2.824939
50, 86, 2.543743
50, 87, 1.657335
50, 88, 1.248300
50, 89, 1.079995
50, 90, 2.602753
50, 91, 1.317818
50, 92, 0.950022
