round, agentid, utility
1, 0, 1.331984
1, 1, 0.530010
1, 2, 1.580092
1, 3, 1.522413
1, 4, 1.617619
1, 5, 1.972058
1, 6, 1.099900
1, 7, -0.052886
1, 8, 1.197092
1, 9, -0.044084
1, 10, 1.964418
1, 11, 1.580780
1, 12, -0.062351
1, 13, 1.598771
1, 14, 2.304663
1, 15, 1.721415
1, 16, 0.989790
1, 17, 0.589541
1, 18, 1.023878
1, 19, 1.833116
1, 20, 2.743585
1, 21, 2.118362
1, 22, 1.422531
1, 23, 1.449637
1, 24, 1.109987
1, 25, 2.504814
1, 26, 1.759854
1, 27, 1.086847
1, 28, 1.536287
1, 29, 1.838784
1, 30, -0.017535
1, 31, 1.531472
1, 32, 1.625360
1, 33, 0.519989
1, 34, 1.928898
1, 35, 1.851963
1, 36, 0.820000
1, 37, 1.753602
1, 38, 1.113622
1, 39, 1.452653
1, 40, 1.633440
1, 41, 1.168370
1, 42, 1.205420
1, 43, 1.099913
1, 44, 1.359894
1, 45, 2.134792
1, 46, 1.927963
1, 47, 0.769660
1, 48, 2.125010
1, 49, 1.718932
1, 50, 1.259887
1, 51, 2.359581
1, 52, 1.779794
1, 53, 1.024447
1, 54, 2.302764
1, 55, 1.619591
1, 56, 1.141052
1, 57, 1.426292
1, 58, 1.895651
1, 59, 1.262765
1, 60, 1.107638
1, 61, -0.080929
1, 62, 1.109902
1, 63, 0.795513
1, 64, 1.049989
1, 65, 1.833921
1, 66, 1.530065
1, 67, 1.099997
1, 68, 3.097066
1, 69, 2.581607
1, 70, 0.430000
1, 71, 1.522007
1, 72, 1.019982
1, 73, 1.173614
1, 74, 1.487738
1, 75, 0.749839
1, 76, 1.483347
1, 77, 2.504618
1, 78, 2.559394
1, 79, 1.272413
1, 80, 1.903883
1, 81, 1.116271
1, 82, 1.020088
1, 83, 0.929901
1, 84, 1.660656
1, 85, -0.090004
1, 86, 1.129993
1, 87, 1.475740
1, 88, 1.283983
1, 89, 1.534129
1, 90, 0.000000
1, 91, 2.487191
1, 92, 1.199818
1, 93, 1.077257
1, 94, 1.454280
1, 95, 1.689908
1, 96, 1.094961
1, 97, 1.299899
1, 98, 1.676640
1, 99, 0.969910
50, 0, 1.176564
50, 1, -0.010000
50, 2, 3.590091
50, 3, 1.693421
50, 4, 2.549162
50, 5, 3.270417
50, 6, 1.220243
50, 7, 1.709638
50, 8, 1.354343
50, 9, -0.075661
50, 10, 3.320775
50, 11, 1.265541
50, 12, 0.000000
50, 13, 1.440044
50, 14, 3.136134
50, 15, 1.096638
50, 16, 1.696085
50, 17, 1.596662
50, 18, 1.367598
50, 19, 2.604122
50, 20, 3.785113
50, 21, 3.593843
50, 22, 2.502949
50, 23, 0.794167
50, 24, 1.109987
50, 25, 3.055247
50, 26, 1.491337
50, 27, 1.047863
50, 28, 1.551993
50, 29, 1.941501
50, 30, 0.851103
50, 31, 1.495804
50, 32, 2.358588
50, 33, -0.000021
50, 34, 3.449498
50, 35, 1.726674
50, 36, 0.820000
50, 37, 0.939997
50, 38, 1.017056
50, 39, 2.192221
50, 40, 1.750223
50, 41, 1.378186
50, 42, 0.763408
50, 43, -0.160087
50, 44, 1.129790
50, 45, 2.097821
50, 46, 3.490250
50, 47, 1.624910
50, 48, 2.028020
50, 49, 2.086930
50, 50, 1.263261
50, 51, 3.362690
50, 52, 2.120667
50, 53, 1.140284
50, 54, 3.341223
50, 55, 2.248153
50, 56, 0.918622
50, 57, 1.120637
50, 58, 2.170579
50, 59, 1.394573
50, 60, 0.912574
50, 61, -0.024750
50, 62, 1.309720
50, 63, 0.400695
50, 64, 0.736231
50, 65, 2.673167
50, 66, 1.340088
50, 67, 1.099997
50, 68, 3.544745
50, 69, 3.429185
50, 70, 1.914668
50, 71, 1.164347
50, 72, 1.769415
50, 73, 0.784176
50, 74, 1.426720
50, 75, 0.591505
50, 76, 1.061990
50, 77, 2.888470
50, 78, 3.511231
50, 79, 1.039724
50, 80, 0.827710
50, 81, 0.849911
50, 82, 0.021509
50, 83, 0.290000
50, 84, 1.646324
50, 85, 1.271140
50, 86, 1.789473
50, 87, 1.829139
50, 88, 1.180404
50, 89, 1.845755
50, 90, 0.000000
50, 91, 3.915374
50, 92, 2.121964
50, 93, 1.622344
50, 94, 2.517006
50, 95, 2.287887
50, 96, 1.141826
50, 97, 1.641960
50, 98, 2.266438
50, 99, 0.960205
100, 0, 1.176564
100, 1, -0.010000
100, 2, 3.609306
100, 3, 1.693421
100, 4, 2.549115
100, 5, 3.271692
100, 6, 1.220243
100, 7, 0.929339
100, 8, 1.354343
100, 9, -0.075661
100, 10, 3.333659
100, 11, 1.265541
100, 12, 0.000000
100, 13, 1.440044
100, 14, 3.175754
100, 15, 1.142463
100, 16, 1.705728
100, 17, 1.610131
100, 18, 1.367598
100, 19, 2.591064
100, 20, 3.783908
100, 21, 3.594092
100, 22, 2.424689
100, 23, 0.628955
100, 24, 1.109987
100, 25, 3.063756
100, 26, 1.503773
100, 27, 1.047863
100, 28, 1.550152
100, 29, 1.977661
100, 30, 0.819794
100, 31, 1.469763
100, 32, 2.766133
100, 33, -0.000021
100, 34, 3.495299
100, 35, 1.726674
100, 36, 0.820000
100, 37, 0.939997
100, 38, 1.097817
100, 39, 2.172922
100, 40, 1.802051
100, 41, 1.220145
100, 42, 0.763408
100, 43, -0.160087
100, 44, 1.129790
100, 45, 2.097821
100, 46, 3.490730
100, 47, 1.624910
100, 48, 2.053153
100, 49, 2.066262
100, 50, 1.263261
100, 51, 3.358073
100, 52, 2.096671
100, 53, 1.061391
100, 54, 3.363498
100, 55, 2.211305
100, 56, 0.774687
100, 57, 1.120637
100, 58, 1.984437
100, 59, 1.451370
100, 60, 0.912574
100, 61, -0.027584
100, 62, 1.309720
100, 63, -0.000007
100, 64, 0.736231
100, 65, 2.846009
100, 66, 1.340088
100, 67, 1.099997
100, 68, 3.544745
100, 69, 3.478842
100, 70, 2.017933
100, 71, 1.296673
100, 72, 1.769415
100, 73, 0.784176
100, 74, 1.426720
100, 75, 0.591505
100, 76, 1.061990
100, 77, 2.912653
100, 78, 3.508601
100, 79, 0.899260
100, 80, 0.518358
100, 81, 0.849911
100, 82, 0.021509
100, 83, 0.290000
100, 84, 1.632611
100, 85, 1.271140
100, 86, 1.789473
100, 87, 1.829152
100, 88, 1.235164
100, 89, 1.865623
100, 90, 0.000000
100, 91, 3.916267
100, 92, 2.173158
100, 93, 1.622344
100, 94, 2.586379
100, 95, 2.029333
100, 96, 1.139921
100, 97, 1.641960
100, 98, 2.360054
100, 99, 0.960205
150, 0, 1.176564
150, 1, -0.010000
150, 2, 3.605964
150, 3, 1.693421
150, 4, 2.549068
150, 5, 3.271732
150, 6, 1.220243
150, 7, 0.817374
150, 8, 1.354343
150, 9, -0.075661
150, 10, 3.333661
150, 11, 1.265541
150, 12, 0.000000
150, 13, 1.440044
150, 14, 3.179924
150, 15, 1.179173
150, 16, 1.705728
150, 17, 1.610131
150, 18, 1.367598
150, 19, 2.591056
150, 20, 3.783734
150, 21, 3.594092
150, 22, 2.369569
