round, agentid, utility
1, 0, 1.180417
1, 1, 1.693587
1, 2, 1.648443
1, 3, 1.193281
1, 4, 1.493003
1, 5, 1.536507
1, 6, 1.216016
1, 7, -0.010000
1, 8, 1.441401
1, 9, 1.018057
1, 10, 2.604012
1, 11, 1.450224
1, 12, 1.012436
1, 13, 1.443149
1, 14, 1.176698
1, 15, 1.431175
1, 16, 1.993741
1, 17, 0.689994
1, 18, 0.000000
1, 19, 1.809827
1, 20, 1.614511
1, 21, 1.618691
1, 22, 0.984298
1, 23, 2.035049
1, 24, 1.219858
1, 25, 0.901426
1, 26, 0.653170
1, 27, 1.702756
1, 28, 1.830894
1, 29, 1.269770
1, 30, 1.502239
1, 31, 1.972843
1, 32, 1.221903
1, 33, 1.610268
1, 34, 1.369982
1, 35, 1.242296
1, 36, 2.356528
1, 37, 1.310929
1, 38, 0.620000
1, 39, 1.376646
1, 40, 1.372329
1, 41, 1.064418
1, 42, 1.663533
1, 43, 2.373341
1, 44, 1.569997
1, 45, 2.380158
1, 46, 1.908537
1, 47, 1.895828
1, 48, 2.178532
1, 49, 0.959864
1, 50, 1.614347
1, 51, 0.854865
1, 52, 1.202392
1, 53, 0.494828
1, 54, 1.219994
1, 55, 0.860350
1, 56, 1.729357
1, 57, 1.379987
1, 58, 2.100702
1, 59, 1.126334
1, 60, -0.010000
1, 61, 1.618935
1, 62, 1.275427
1, 63, 1.367740
1, 64, 0.793626
1, 65, 1.229484
1, 66, -0.047416
1, 67, 1.308788
1, 68, 1.492288
1, 69, 0.625212
1, 70, 0.000000
1, 71, 1.165601
1, 72, 0.748577
1, 73, 1.939258
1, 74, 1.694163
1, 75, 1.581269
1, 76, 2.374819
1, 77, 1.679914
1, 78, 1.874007
1, 79, 1.396142
1, 80, 1.289605
1, 81, 0.994012
1, 82, 1.471777
1, 83, 2.033422
1, 84, 1.479817
1, 85, 1.359764
1, 86, 1.489883
1, 87, 2.257460
1, 88, 1.964667
1, 89, 2.762152
1, 90, 1.991953
1, 91, 1.412961
1, 92, 1.680399
1, 93, 1.812694
1, 94, 1.488957
1, 95, 1.718749
1, 96, 2.367445
1, 97, 1.642777
1, 98, -0.010000
1, 99, 1.179897
50, 0, 1.402821
50, 1, 2.388355
50, 2, 2.070133
50, 3, 1.794015
50, 4, 1.539871
50, 5, 1.440206
50, 6, 1.614696
50, 7, 0.934225
50, 8, 2.667941
50, 9, -0.000895
50, 10, 3.088142
50, 11, 1.801199
50, 12, 0.360000
50, 13, 2.398883
50, 14, 2.385247
50, 15, 1.090050
50, 16, 3.139526
50, 17, 1.989711
50, 18, 0.000000
50, 19, 2.347397
50, 20, 1.919591
50, 21, 1.670633
50, 22, 0.579421
50, 23, 2.269750
50, 24, 1.415896
50, 25, 2.567545
50, 26, 0.460000
50, 27, 0.000000
50, 28, 1.551201
50, 29, 1.119911
50, 30, 0.829790
50, 31, 2.118815
50, 32, 1.306342
50, 33, 1.684241
50, 34, 2.750379
50, 35, 1.221419
50, 36, 3.389764
50, 37, 1.571226
50, 38, 0.914073
50, 39, 1.611557
50, 40, 1.399913
50, 41, 1.010065
50, 42, 1.754930
50, 43, 2.901678
50, 44, 1.466504
50, 45, 3.168639
50, 46, 3.258572
50, 47, 2.204959
50, 48, 2.914380
50, 49, 0.531241
50, 50, 1.962813
50, 51, 0.612836
50, 52, 1.217444
50, 53, -0.040000
50, 54, 2.399707
50, 55, 0.823460
50, 56, 2.504026
50, 57, 1.271127
50, 58, 3.556510
50, 59, 1.548305
50, 60, -0.010000
50, 61, 1.862120
50, 62, 1.423925
50, 63, 1.192471
50, 64, 1.155640
50, 65, 1.512784
50, 66, -0.001510
50, 67, 1.968883
50, 68, 1.040764
50, 69, 0.000000
50, 70, 0.000000
50, 71, 0.878901
50, 72, 1.279258
50, 73, 2.174721
50, 74, 2.931006
50, 75, 2.270586
50, 76, 3.379003
50, 77, 1.814701
50, 78, 2.302671
50, 79, 1.420083
50, 80, 3.137541
50, 81, 1.023555
50, 82, 1.961189
50, 83, 2.618486
50, 84, 1.179889
50, 85, 1.620125
50, 86, 2.203968
50, 87, 2.489679
50, 88, 1.968232
50, 89, 3.096442
50, 90, 2.192422
50, 91, 1.383898
50, 92, 2.749381
50, 93, 1.757967
50, 94, 2.017690
50, 95, 1.508472
50, 96, 2.678421
50, 97, 1.452808
50, 98, -0.010000
50, 99, 1.257858
100, 0, 1.402821
100, 1, 2.418572
100, 2, 2.208397
100, 3, 1.835478
100, 4, 1.539871
100, 5, 1.266088
100, 6, 1.494749
100, 7, 0.929178
100, 8, 2.852903
100, 9, -0.000895
100, 10, 3.094382
100, 11, 1.918744
100, 12, 0.360000
100, 13, 2.398883
100, 14, 2.388353
100, 15, 1.469968
100, 16, 3.147210
100, 17, 1.991647
100, 18, 0.000000
100, 19, 2.201323
100, 20, 2.010023
100, 21, 1.634864
100, 22, 0.579421
100, 23, 2.335096
100, 24, 1.415926
100, 25, 2.575776
100, 26, 0.212340
100, 27, 0.000000
100, 28, 1.846414
100, 29, 1.119911
100, 30, 0.829790
100, 31, 2.148646
100, 32, 1.306342
100, 33, 1.684241
100, 34, 2.750703
100, 35, 1.170760
100, 36, 3.427583
100, 37, 1.566599
100, 38, 0.914073
100, 39, 1.488608
100, 40, 1.359914
100, 41, 1.010065
100, 42, 1.754929
100, 43, 2.951283
100, 44, 1.466504
100, 45, 3.168977
100, 46, 3.262807
100, 47, 2.204959
100, 48, 2.955432
100, 49, 0.520000
100, 50, 1.803554
100, 51, 0.612836
100, 52, 1.217444
100, 53, -0.040000
100, 54, 2.609115
100, 55, 0.823460
100, 56, 2.512919
100, 57, 1.271127
100, 58, 3.578657
100, 59, 1.813657
100, 60, -0.010000
100, 61, 1.794287
100, 62, 1.423925
100, 63, 1.035865
100, 64, 1.155640
100, 65, 1.513725
100, 66, -0.001510
100, 67, 1.968883
100, 68, 1.007378
100, 69, 0.000000
100, 70, 0.000000
100, 71, 0.878901
100, 72, 1.279258
100, 73, 2.170942
100, 74, 2.957325
100, 75, 2.133728
100, 76, 3.421595
100, 77, 1.746112
100, 78, 2.281285
100, 79, 1.389218
100, 80, 3.095977
100, 81, 1.023555
100, 82, 1.961189
100, 83, 2.617076
100, 84, 1.236624
100, 85, 1.620125
100, 86, 2.203968
100, 87, 2.483518
100, 88, 1.826340
100, 89, 3.098392
100, 90, 2.137764
100, 91, 1.360661
100, 92, 2.758916
100, 93, 1.757967
100, 94, 2.007957
100, 95, 1.481505
100, 96, 2.675675
100, 97, 1.076548
100, 98, -0.010000
100, 99, 1.257858
150, 0, 1.563723
150, 1, 2.418572
150, 2, 2.199059
150, 3, 1.828868
150, 4, 1.539871
150, 5, 1.401662
150, 6, 1.516792
150, 7, 0.927374
150, 8, 2.852903
150, 9, -0.000895
150, 10, 3.095797
150, 11, 1.918744
150, 12, 0.360000
150, 13, 2.398883
150, 14, 2.388353
150, 15, 1.473864
150, 16, 3.147395
150, 17, 1.993715
150, 18, 0.000000
150, 19, 2.201323
150, 20, 2.010023
150, 21, 1.634864
150, 22, 0.579421
150, 23, 2.335570
150, 24, 1.415935
150, 25, 2.576869
150, 26, 0.212340
150, 27, 0.000000
150, 28, 1.846414
150, 29, 1.119911
150, 30, 0.829790
150, 31, 2.144241
150, 32, 1.306342
150, 33, 1.684241
150, 34, 2.750718
150, 35, 1.170760
150, 36, 3.427584
150, 37, 1.566480
150, 38, 0.914073
150, 39, 1.475922
150, 40, 1.359914
150, 41, 1.010065
150, 42, 1.754930
150, 43, 2.951282
150, 44, 1.466504
150, 45, 3.168977
150, 46, 3.263822
150, 47, 2.204959
150, 48, 2.955432
150, 49, 0.520000
150, 50, 1.803240
150, 51, 0.612836
150, 52, 1.217444
150, 53, -0.040000
150, 54, 2.609115
150, 55, 0.823460
150, 56, 2.514890
150, 57, 1.271127
150, 58, 3.578721
150, 59, 1.838586
150, 60, -0.010000
150, 61, 1.794329
150, 62, 1.423925
150, 63, 1.034314
150, 64, 1.155640
150, 65, 1.513725
150, 66, -0.001510
150, 67, 1.980271
150, 68, 1.007378
150, 69, 0.000000
150, 70, 0.000000
150, 71, 0.878901
150, 72, 1.279258
150, 73, 2.174797
150, 74, 2.957335
150, 75, 2.133728
150, 76, 3.422942
150, 77, 1.746034
150, 78, 2.274746
150, 79, 1.351481
150, 80, 3.094969
150, 81, 0.976613
150, 82, 1.961189
150, 83, 2.616926
150, 84, 1.236624
150, 85, 1.620125
150, 86, 2.203968
150, 87, 2.483454
150, 88, 2.134833
150, 89, 3.099425
150, 90, 2.137120
150, 91, 1.360661
150, 92, 2.758994
150, 93, 2.025601
150, 94, 2.004259
150, 95, 1.481505
150, 96, 2.676226
150, 97, 1.076548
150, 98, -0.010000
150, 99, 1.164588
200, 0, 1.563804
200, 1, 2.418572
200, 2, 2.193204
200, 3, 1.824054
200, 4, 1.539871
200, 5, 1.401663
200, 6, 1.529502
200, 7, 0.927263
200, 8, 2.852903
200, 9, -0.000895
200, 10, 3.097608
200, 11, 1.918744
200, 12, 0.360000
200, 13, 2.398883
200, 14, 2.388353
200, 15, 1.494553
200, 16, 3.147405
200, 17, 1.994044
200, 18, 0.000000
200, 19, 2.201323
200, 20, 2.010023
200, 21, 1.634864
200, 22, 0.579421
200, 23, 2.335546
200, 24, 1.415935
200, 25, 2.576869
200, 26, 0.212340
200, 27, 0.000000
200, 28, 1.846414
200, 29, 1.119911
200, 30, 0.829790
200, 31, 2.144234
200, 32, 1.306342
200, 33, 1.684241
200, 34, 2.750727
200, 35, 1.170760
200, 36, 3.427588
200, 37, 1.566480
200, 38, 0.914073
200, 39, 1.467346
200, 40, 1.359914
200, 41, 1.010065
200, 42, 1.754930
200, 43, 2.951282
200, 44, 1.466504
200, 45, 3.168977
200, 46, 3.264821
200, 47, 2.204959
200, 48, 2.955432
200, 49, 0.520000
200, 50, 1.803240
200, 51, 0.612836
200, 52, 1.217444
200, 53, -0.040000
200, 54, 2.609115
200, 55, 0.823460
200, 56, 2.516583
200, 57, 1.271127
200, 58, 3.578736
200, 59, 1.844254
200, 60, -0.010000
200, 61, 1.794347
200, 62, 1.423925
200, 63, 1.034436
200, 64, 1.155640
200, 65, 1.513725
200, 66, -0.001510
200, 67, 1.980276
200, 68, 1.007378
200, 69, 0.000000
200, 70, 0.000000
200, 71, 0.878901
200, 72, 1.279258
200, 73, 2.175344
200, 74, 2.957344
200, 75, 2.133728
200, 76, 3.424057
200, 77, 1.745928
200, 78, 2.274746
200, 79, 1.326388
200, 80, 3.091614
200, 81, 0.976613
200, 82, 1.961189
200, 83, 2.616836
200, 84, 1.236624
200, 85, 1.620125
200, 86, 2.203968
200, 87, 2.483454
200, 88, 2.134833
200, 89, 3.100427
200, 90, 2.137063
200, 91, 1.360661
200, 92, 2.758994
200, 93, 2.025602
200, 94, 2.000930
200, 95, 1.481505
200, 96, 2.676226
200, 97, 1.076548
200, 98, -0.010000
200, 99, 1.164588
250, 0, 1.563804
250, 1, 2.418572
250, 2, 2.189197
250, 3, 1.816901
250, 4, 1.539871
250, 5, 1.401663
250, 6, 1.537689
250, 7, 0.927152
250, 8, 2.852903
250, 9, -0.000895
250, 10, 3.099448
250, 11, 1.918744
250, 12, 0.360000
250, 13, 2.398883
250, 14, 2.388353
250, 15, 1.495550
250, 16, 3.147210
250, 17, 1.991659
250, 18, 0.000000
250, 19, 2.201323
250, 20, 2.010023
250, 21, 1.634864
250, 22, 0.579421
250, 23, 2.335492
250, 24, 1.415935
250, 25, 2.576869
250, 26, 0.212340
250, 27, 0.000000
250, 28, 1.846414
250, 29, 1.119911
250, 30, 0.829790
250, 31, 2.144234
250, 32, 1.306342
250, 33, 1.684241
250, 34, 2.750737
250, 35, 1.170760
250, 36, 3.427596
250, 37, 1.566480
250, 38, 0.914073
250, 39, 1.456113
250, 40, 1.359914
250, 41, 1.010065
250, 42, 1.754930
250, 43, 2.951282
250, 44, 1.466504
250, 45, 3.168977
250, 46, 3.266806
250, 47, 2.204959
250, 48, 2.955432
250, 49, 0.520000
250, 50, 1.803240
250, 51, 0.612836
250, 52, 1.217444
250, 53, -0.040000
250, 54, 2.609115
250, 55, 0.823460
250, 56, 2.518059
250, 57, 1.271127
250, 58, 3.578744
250, 59, 1.842805
250, 60, -0.010000
250, 61, 1.794366
250, 62, 1.423925
250, 63, 1.034699
250, 64, 1.155640
250, 65, 1.513725
250, 66, -0.001510
250, 67, 1.980276
250, 68, 1.007378
250, 69, 0.000000
250, 70, 0.000000
250, 71, 0.878901
250, 72, 1.279258
250, 73, 2.171065
250, 74, 2.957351
250, 75, 2.133728
250, 76, 3.425141
250, 77, 1.745822
250, 78, 2.268006
250, 79, 1.293634
250, 80, 3.091348
250, 81, 0.976613
250, 82, 1.961189
250, 83, 2.616755
250, 84, 1.236624
250, 85, 1.620125
250, 86, 2.203968
250, 87, 2.483454
250, 88, 2.134833
250, 89, 3.102402
250, 90, 2.137762
250, 91, 1.360661
250, 92, 2.758994
250, 93, 2.025602
250, 94, 1.997905
250, 95, 1.481505
250, 96, 2.676226
250, 97, 1.076548
250, 98, -0.010000
250, 99, 1.164588
300, 0, 1.563804
300, 1, 2.418572
300, 2, 2.186122
300, 3, 1.810121
300, 4, 1.539871
300, 5, 1.401663
300, 6, 1.543611
300, 7, 0.927042
300, 8, 2.852903
300, 9, -0.000895
300, 10, 3.101275
300, 11, 1.918744
300, 12, 0.360000
300, 13, 2.398883
300, 14, 2.388353
300, 15, 1.515289
300, 16, 3.147386
300, 17, 1.993367
300, 18, 0.000000
300, 19, 2.201323
300, 20, 2.010023
300, 21, 1.634864
300, 22, 0.579421
300, 23, 2.335320
300, 24, 1.415935
300, 25, 2.576869
300, 26, 0.212340
300, 27, 0.000000
300, 28, 1.846414
300, 29, 1.119911
300, 30, 0.829790
300, 31, 2.144234
300, 32, 1.306342
300, 33, 1.684241
300, 34, 2.750746
300, 35, 1.170760
300, 36, 3.427624
300, 37, 1.566480
300, 38, 0.914073
300, 39, 1.443722
300, 40, 1.359914
300, 41, 1.010065
300, 42, 1.754930
300, 43, 2.951282
300, 44, 1.466504
300, 45, 3.168977
300, 46, 3.267821
300, 47, 2.204959
300, 48, 2.955432
300, 49, 0.520000
300, 50, 1.803240
300, 51, 0.612836
300, 52, 1.217444
300, 53, -0.040000
300, 54, 2.609115
300, 55, 0.823460
300, 56, 2.519361
300, 57, 1.271127
300, 58, 3.578748
300, 59, 1.838300
300, 60, -0.010000
300, 61, 1.794384
300, 62, 1.423925
300, 63, 1.035373
300, 64, 1.155640
300, 65, 1.513725
300, 66, -0.001510
300, 67, 1.980276
300, 68, 1.007378
300, 69, 0.000000
300, 70, 0.000000
300, 71, 0.878901
300, 72, 1.279258
300, 73, 2.174282
300, 74, 2.957356
300, 75, 2.133728
300, 76, 3.426203
300, 77, 1.745717
300, 78, 2.268006
300, 79, 1.258508
300, 80, 3.088147
300, 81, 0.976613
300, 82, 1.961189
300, 83, 2.616648
300, 84, 1.236624
300, 85, 1.620125
300, 86, 2.203968
300, 87, 2.483454
300, 88, 2.134833
300, 89, 3.103426
300, 90, 2.137183
300, 91, 1.360661
300, 92, 2.758994
300, 93, 2.025602
300, 94, 1.995133
300, 95, 1.481505
300, 96, 2.676226
300, 97, 1.076548
300, 98, -0.010000
300, 99, 1.164588
350, 0, 1.563804
350, 1, 2.418572
350, 2, 2.183719
350, 3, 1.804893
350, 4, 1.539871
350, 5, 1.401663
350, 6, 1.547846
350, 7, 0.926932
350, 8, 2.852903
350, 9, -0.000895
350, 10, 3.103029
350, 11, 1.918744
350, 12, 0.360000
350, 13, 2.398883
350, 14, 2.388353
350, 15, 1.515441
350, 16, 3.147402
350, 17, 1.993921
350, 18, 0.000000
350, 19, 2.201323
350, 20, 2.010023
350, 21, 1.634864
350, 22, 0.579421
350, 23, 2.334856
350, 24, 1.415935
350, 25, 2.576869
350, 26, 0.212340
350, 27, 0.000000
350, 28, 1.846414
350, 29, 1.119911
350, 30, 0.829790
350, 31, 2.144234
350, 32, 1.306342
350, 33, 1.684241
350, 34, 2.750755
350, 35, 1.170760
350, 36, 3.427733
350, 37, 1.566480
350, 38, 0.914073
350, 39, 1.434738
350, 40, 1.359914
350, 41, 1.010065
350, 42, 1.754930
350, 43, 2.951282
350, 44, 1.466504
350, 45, 3.168977
350, 46, 3.268821
350, 47, 2.204959
350, 48, 2.955432
350, 49, 0.520000
350, 50, 1.803240
350, 51, 0.612836
350, 52, 1.217444
350, 53, -0.040000
350, 54, 2.609115
350, 55, 0.823460
350, 56, 2.520522
350, 57, 1.271127
350, 58, 3.578748
350, 59, 1.832982
350, 60, -0.010000
350, 61, 1.794403
350, 62, 1.423925
