, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.000000, 0.000000, 0.095238, 0.000000, 1.000000, 0.066667, 0.000000, 0.000000, 0.095238, 0.000000, 0.000000, 0.000000, 0.000000, 0.095238, 0.333333, 0.000000, 0.000000, 0.035714, 0.047619, 0.166667, 0.000000, 0.066667, 0.000000, 0.066667, 0.000000, 0.000000, 0.166667, 0.000000, 0.333333, 0.333333, 0.000000, 0.000000, 0.000000, 0.000000, 0.095238, 0.166667, 0.000000, 0.066667, 0.047619, 0.133333, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 0.066667, 0.000000, 0.071429, 0.166667, 0.166667, 0.000000, 0.333333, 0.000000, 0.000000, 0.000000, 0.083333, 0.100000, 0.000000, 0.333333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.166667, 0.200000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.166667, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.200000, 0.200000, 0.000000, 0.000000, 0.000000, 0.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.047619, 0.000000, 0.200000, 0.000000, 0.000000, 0.100000, 0.166667, 0.200000, 0.000000, 0.166667, 0.000000, 24699.322266
0.166667, 0.333333, 0.142857, 0.000000, 0.666667, 0.142857, 0.000000, 0.000000, 0.095238, 0.000000, 0.238095, 0.000000, 0.000000, 0.214286, 0.333333, 0.166667, 0.000000, 0.071429, 0.047619, 0.333333, 0.166667, 0.178571, 0.333333, 0.100000, 0.000000, 0.214286, 0.166667, 0.200000, 0.500000, 0.400000, 0.000000, 0.333333, 0.100000, 0.000000, 0.047619, 0.200000, 0.000000, 0.200000, 0.200000, 0.133333, 0.100000, 0.100000, 0.200000, 0.000000, 0.100000, 0.178571, 0.100000, 0.107143, 0.266667, 0.200000, 0.000000, 0.266667, 0.000000, 0.000000, 0.142857, 0.035714, 0.300000, 0.333333, 0.333333, 0.066667, 0.333333, 0.000000, 0.000000, 1.000000, 0.333333, 0.200000, 0.000000, 0.000000, 0.095238, 0.111111, 0.000000, 0.100000, 0.000000, 0.200000, 0.100000, 0.000000, 0.166667, 0.200000, 0.166667, 0.200000, 0.266667, 0.000000, 0.166667, 0.000000, 0.266667, 0.000000, 0.000000, 0.200000, 0.100000, 0.095238, 0.000000, 0.190476, 0.000000, 0.100000, 0.100000, 0.166667, 0.100000, 0.000000, 0.200000, 0.000000, 18264.988281
0.000000, 0.000000, 0.142857, 0.333333, 0.000000, 0.200000, 0.200000, 1.000000, 0.266667, 0.000000, 0.133333, 0.333333, 0.000000, 0.142857, 0.100000, 0.333333, 0.166667, 0.142857, 0.000000, 0.200000, 0.100000, 0.333333, 0.200000, 0.333333, 0.000000, 0.107143, 0.333333, 0.000000, 0.333333, 0.400000, 0.000000, 0.000000, 0.333333, 0.000000, 0.133333, 0.000000, 0.000000, 0.000000, 0.166667, 0.200000, 0.142857, 0.000000, 0.000000, 0.000000, 0.000000, 0.066667, 0.666667, 0.000000, 0.166667, 0.142857, 0.000000, 0.200000, 0.142857, 0.200000, 0.133333, 0.054545, 0.166667, 0.000000, 0.166667, 0.166667, 0.333333, 0.000000, 0.000000, 0.000000, 0.333333, 0.300000, 0.166667, 0.000000, 0.166667, 0.266667, 0.000000, 0.000000, 0.500000, 0.333333, 0.166667, 0.000000, 0.333333, 0.100000, 0.107143, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.266667, 0.000000, 0.166667, 0.200000, 0.100000, 0.200000, 0.000000, 0.166667, 0.300000, 0.200000, 0.333333, 0.100000, 0.000000, 0.333333, 0.200000, 0.100000, 25179.496094
0.000000, 0.000000, 0.200000, 0.333333, 0.000000, 0.200000, 0.200000, 1.000000, 0.266667, 0.000000, 0.133333, 0.333333, 0.000000, 0.142857, 0.100000, 0.333333, 0.166667, 0.142857, 0.000000, 0.200000, 0.100000, 0.333333, 0.200000, 0.333333, 0.000000, 0.107143, 0.500000, 0.000000, 0.333333, 0.400000, 0.000000, 0.000000, 0.666667, 0.000000, 0.133333, 0.000000, 0.000000, 0.000000, 0.166667, 0.333333, 0.142857, 0.000000, 0.000000, 0.000000, 0.000000, 0.066667, 0.500000, 0.000000, 0.166667, 0.142857, 0.000000, 0.238095, 0.142857, 0.200000, 0.133333, 0.072727, 0.333333, 0.000000, 0.000000, 0.166667, 0.333333, 0.000000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.166667, 0.300000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.333333, 0.166667, 0.107143, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.266667, 0.000000, 0.166667, 0.200000, 0.100000, 0.200000, 0.000000, 0.166667, 0.333333, 0.200000, 0.166667, 0.000000, 0.000000, 0.333333, 0.300000, 0.100000, 26707.117188
0.000000, 0.000000, 0.200000, 0.333333, 0.000000, 0.200000, 0.200000, 1.000000, 0.266667, 0.000000, 0.133333, 0.333333, 0.000000, 0.142857, 0.100000, 0.333333, 0.166667, 0.142857, 0.000000, 0.200000, 0.100000, 0.333333, 0.200000, 0.333333, 0.000000, 0.107143, 0.500000, 0.000000, 0.333333, 0.400000, 0.000000, 0.000000, 0.666667, 0.000000, 0.133333, 0.000000, 0.000000, 0.000000, 0.166667, 0.333333, 0.142857, 0.000000, 0.000000, 0.000000, 0.000000, 0.066667, 0.500000, 0.000000, 0.166667, 0.142857, 0.000000, 0.238095, 0.142857, 0.200000, 0.133333, 0.072727, 0.333333, 0.000000, 0.000000, 0.166667, 0.333333, 0.000000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.166667, 0.300000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.333333, 0.166667, 0.107143, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.266667, 0.000000, 0.166667, 0.200000, 0.100000, 0.200000, 0.000000, 0.166667, 0.333333, 0.200000, 0.166667, 0.000000, 0.000000, 0.333333, 0.300000, 0.100000, 26707.117188
0.000000, 0.000000, 0.200000, 0.333333, 0.000000, 0.200000, 0.200000, 1.000000, 0.266667, 0.000000, 0.133333, 0.333333, 0.000000, 0.142857, 0.100000, 0.333333, 0.166667, 0.142857, 0.000000, 0.200000, 0.100000, 0.333333, 0.200000, 0.333333, 0.000000, 0.107143, 0.500000, 0.000000, 0.333333, 0.400000, 0.000000, 0.000000, 0.666667, 0.000000, 0.133333, 0.000000, 0.000000, 0.000000, 0.166667, 0.333333, 0.142857, 0.000000, 0.000000, 0.000000, 0.000000, 0.066667, 0.500000, 0.000000, 0.166667, 0.142857, 0.000000, 0.238095, 0.142857, 0.200000, 0.133333, 0.072727, 0.333333, 0.000000, 0.000000, 0.166667, 0.333333, 0.000000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.166667, 0.300000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.333333, 0.166667, 0.107143, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.266667, 0.000000, 0.166667, 0.200000, 0.100000, 0.200000, 0.000000, 0.166667, 0.333333, 0.200000, 0.166667, 0.000000, 0.000000, 0.333333, 0.300000, 0.100000, 26707.117188
0.000000, 0.000000, 0.200000, 0.333333, 0.000000, 0.200000, 0.200000, 1.000000, 0.266667, 0.000000, 0.133333, 0.333333, 0.000000, 0.142857, 0.100000, 0.333333, 0.166667, 0.142857, 0.000000, 0.200000, 0.100000, 0.333333, 0.200000, 0.333333, 0.000000, 0.107143, 0.500000, 0.000000, 0.333333, 0.400000, 0.000000, 0.000000, 0.666667, 0.000000, 0.133333, 0.000000, 0.000000, 0.000000, 0.166667, 0.333333, 0.142857, 0.000000, 0.000000, 0.000000, 0.000000, 0.066667, 0.500000, 0.000000, 0.166667, 0.142857, 0.000000, 0.238095, 0.142857, 0.200000, 0.133333, 0.072727, 0.333333, 0.000000, 0.000000, 0.166667, 0.333333, 0.000000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.166667, 0.300000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.333333, 0.166667, 0.107143, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.266667, 0.000000, 0.166667, 0.200000, 0.100000, 0.200000, 0.000000, 0.166667, 0.333333, 0.200000, 0.166667, 0.000000, 0.000000, 0.333333, 0.300000, 0.100000, 26707.117188
0.000000, 0.000000, 0.200000, 0.333333, 0.000000, 0.200000, 0.200000, 1.000000, 0.266667, 0.000000, 0.133333, 0.333333, 0.000000, 0.142857, 0.100000, 0.333333, 0.166667, 0.142857, 0.000000, 0.200000, 0.100000, 0.333333, 0.200000, 0.333333, 0.000000, 0.107143, 0.500000, 0.000000, 0.333333, 0.400000, 0.000000, 0.000000, 0.666667, 0.000000, 0.133333, 0.000000, 0.000000, 0.000000, 0.166667, 0.333333, 0.142857, 0.000000, 0.000000, 0.000000, 0.000000, 0.066667, 0.500000, 0.000000, 0.166667, 0.142857, 0.000000, 0.238095, 0.142857, 0.200000, 0.133333, 0.072727, 0.333333, 0.000000, 0.000000, 0.166667, 0.333333, 0.000000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.166667, 0.300000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.333333, 0.166667, 0.107143, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.266667, 0.000000, 0.166667, 0.200000, 0.100000, 0.200000, 0.000000, 0.166667, 0.333333, 0.200000, 0.166667, 0.000000, 0.000000, 0.333333, 0.300000, 0.100000, 26707.117188
0.000000, 0.000000, 0.200000, 0.333333, 0.000000, 0.200000, 0.200000, 1.000000, 0.266667, 0.000000, 0.133333, 0.333333, 0.000000, 0.142857, 0.100000, 0.333333, 0.166667, 0.142857, 0.000000, 0.200000, 0.100000, 0.333333, 0.200000, 0.333333, 0.000000, 0.107143, 0.500000, 0.000000, 0.333333, 0.400000, 0.000000, 0.000000, 0.666667, 0.000000, 0.133333, 0.000000, 0.000000, 0.000000, 0.166667, 0.333333, 0.142857, 0.000000, 0.000000, 0.000000, 0.000000, 0.066667, 0.500000, 0.000000, 0.166667, 0.142857, 0.000000, 0.238095, 0.142857, 0.200000, 0.133333, 0.072727, 0.333333, 0.000000, 0.000000, 0.166667, 0.333333, 0.000000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.166667, 0.300000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.333333, 0.166667, 0.107143, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.266667, 0.000000, 0.166667, 0.200000, 0.100000, 0.200000, 0.000000, 0.166667, 0.333333, 0.200000, 0.166667, 0.000000, 0.000000, 0.333333, 0.300000, 0.100000, 26707.117188
0.000000, 0.000000, 0.200000, 0.333333, 0.000000, 0.200000, 0.200000, 1.000000, 0.266667, 0.000000, 0.133333, 0.333333, 0.000000, 0.142857, 0.100000, 0.333333, 0.166667, 0.142857, 0.000000, 0.200000, 0.100000, 0.333333, 0.200000, 0.333333, 0.000000, 0.107143, 0.500000, 0.000000, 0.333333, 0.400000, 0.000000, 0.000000, 0.666667, 0.000000, 0.133333, 0.000000, 0.000000, 0.000000, 0.166667, 0.333333, 0.142857, 0.000000, 0.000000, 0.000000, 0.000000, 0.066667, 0.500000, 0.000000, 0.166667, 0.142857, 0.000000, 0.238095, 0.142857, 0.200000, 0.133333, 0.072727, 0.333333, 0.000000, 0.000000, 0.166667, 0.333333, 0.000000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.166667, 0.300000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.333333, 0.166667, 0.107143, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.266667, 0.000000, 0.166667, 0.200000, 0.100000, 0.200000, 0.000000, 0.166667, 0.333333, 0.200000, 0.166667, 0.000000, 0.000000, 0.333333, 0.300000, 0.100000, 26707.117188
0.000000, 0.000000, 0.200000, 0.333333, 0.000000, 0.200000, 0.200000, 1.000000, 0.266667, 0.000000, 0.133333, 0.333333, 0.000000, 0.142857, 0.100000, 0.333333, 0.166667, 0.142857, 0.000000, 0.200000, 0.100000, 0.333333, 0.200000, 0.333333, 0.000000, 0.107143, 0.500000, 0.000000, 0.333333, 0.400000, 0.000000, 0.000000, 0.666667, 0.000000, 0.133333, 0.000000, 0.000000, 0.000000, 0.166667, 0.333333, 0.142857, 0.000000, 0.000000, 0.000000, 0.000000, 0.066667, 0.500000, 0.000000, 0.166667, 0.142857, 0.000000, 0.238095, 0.142857, 0.200000, 0.133333, 0.072727, 0.333333, 0.000000, 0.000000, 0.166667, 0.333333, 0.000000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.166667, 0.300000, 0.000000, 0.000000, 0.333333, 0.333333, 0.166667, 0.000000, 0.333333, 0.166667, 0.107143, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.266667, 0.000000, 0.166667, 0.200000, 0.100000, 0.200000, 0.000000, 0.166667, 0.333333, 0.200000, 0.166667, 0.000000, 0.000000, 0.333333, 0.300000, 0.100000, 26707.117188
