round, agentid, gamma, isgreedy, meandist, vardist, maxdist, P
0, 0, 9.883342, 0, 4.045000, 1.065734, 18446744073709551615, 0001111100110010101010000101111010000110110001100100111000000100111100111010101010100001010001001101
0, 1, 10.459971, 0, 4.530000, 1.378682, 18446744073709551615, 1101110001001111000111100010011110000001100010110010000101011000001110111110111001011111001011110101
0, 2, 10.557444, 0, 4.040000, 1.111969, 18446744073709551615, 1100000010100111101110010111010001101011010110111100010100100100011101000100000010010100010000110101
0, 3, 9.432167, 0, 3.715000, 1.077750, 18446744073709551615, 0001000110101101000011001000110011100011100100101101010111011000100001011000100111011010111110110000
0, 4, 10.720206, 0, 3.565000, 1.281590, 18446744073709551615, 1100101000011101001100001100111100001001100011000101001010011001100100110011001001110100010111000000
0, 5, 10.606355, 0, 3.330000, 1.129322, 18446744073709551615, 1100101110010100100011011011010101011011111100110110011101101111100001101111011001100011011100001110
0, 6, 10.275701, 0, 4.140000, 1.287609, 18446744073709551615, 0001100000000001001101010100011100111111101111110100111100010111010000100100001000101011000000110101
0, 7, 10.300792, 0, 5.035000, 1.486750, 18446744073709551615, 1101000110010100101111110100111111101110011000011010010011001001001010000001111101001110111111100101
0, 8, 9.789593, 0, 4.060000, 1.246729, 18446744073709551615, 1110100111111000110000010110000110100100101011111100100000011010101100101001011110001011000011110101
0, 9, 9.768866, 0, 4.340000, 1.417686, 18446744073709551615, 1111100110010011000001010001100111011100111101111111001011100011011110101101111110000000011010011111
0, 10, 10.270213, 0, 4.535000, 1.417452, 18446744073709551615, 1000001101010101101101010111000011011001010010011000000101110000101010011011001010110111000010111110
0, 11, 10.580444, 0, 3.530000, 1.219882, 18446744073709551615, 0001010110100111100110101000001000111010011110100000010010001101010110111001010010100000001100000000
0, 12, 10.175849, 0, 4.110000, 1.230058, 18446744073709551615, 0000111001110100100111111010010101010110111100010001101010010110011011100100011011011001011101000110
0, 13, 10.097082, 0, 3.540000, 1.117767, 18446744073709551615, 0101100111100000100011101110011111101101100000111011111110100010000011010110000001010001000110001010
0, 14, 9.741545, 0, 3.500000, 1.095000, 18446744073709551615, 1000101101000101010100111110011110111110110010101100000101101100110101110101001000111111111100001011
0, 15, 10.534172, 0, 3.140000, 0.933209, 18446744073709551615, 0011000010101010001110110111100100100001011100100101000110000110101010101011110101010010110100010010
0, 16, 9.955519, 0, 3.340000, 1.121286, 18446744073709551615, 0101110111001010010000100000110000100001010110101100100101000101110010100000110000111000111001100100
0, 17, 10.081747, 0, 4.945000, 1.402913, 18446744073709551615, 0111100101010001101101100010101111001110110011100111000011011110010101000101001010111111111100010101
0, 18, 9.310990, 0, 3.435000, 1.029790, 18446744073709551615, 1111000011111011110011101010011110001110000000110100100110110010111100111010011100000101001000010001
0, 19, 10.282418, 0, 4.285000, 1.316551, 18446744073709551615, 1000001001001010101010100111110101101101011100111100110100000110110101000010100001110000010011100110
0, 20, 10.165319, 0, 3.680000, 1.056753, 18446744073709551615, 0111100110100111010100111110011100001001110010110000011001101101110011100001101010101010001011000110
0, 21, 10.081413, 0, 4.855000, 1.142554, 18446744073709551615, 1101001110110000010000100000010011011010000100111100001001011100110101111001000101001100011001100110
0, 22, 10.622079, 0, 0.000000, 0.000000, 18446744073709551615, 0010010011000001100100101101000100011010111100100000111001000011001111111100110010111111110000101101
0, 23, 10.387258, 0, 3.460000, 1.098968, 18446744073709551615, 0010101101000101010100110101101010111011011101000000000110100000001010100001110111001101010100111100
0, 24, 10.294963, 0, 3.555000, 1.054216, 18446744073709551615, 0111110110000101111011000101010011000110001100111000111010001101111111000011110111101100111010100101
0, 25, 9.983235, 0, 4.975000, 1.429363, 18446744073709551615, 1010111101000100101110001010110001001111111011110010010111011110010000010101011011011001000100000111
0, 26, 10.395439, 0, 4.145000, 1.270354, 18446744073709551615, 0010101110110001100000111001101101111001000010101001101110101011010010101000110010110110011100111011
0, 27, 10.143680, 0, 3.390000, 1.078058, 18446744073709551615, 1110110010100110000111001001111001000111000100011010100011000000101001110100110111011000011001011001
0, 28, 9.850472, 0, 4.460000, 1.340566, 18446744073709551615, 1000111001100010111001100111011100100101110110001001010000000111110000110111010001000011001111101010
0, 29, 10.086162, 0, 4.100000, 1.333799, 18446744073709551615, 1100010001111111111011001110110111000001100111111100010110011110000100000101101100111010110101000010
0, 30, 9.914913, 0, 3.875000, 1.299062, 18446744073709551615, 1000011000001001111010100011001000100001101011111111111110001010110110110110011110110011000011100010
0, 31, 9.906554, 0, 4.100000, 1.433799, 18446744073709551615, 0110111011000000101110101100111111100111100100111101100011000100111101010010010111010010001011110001
