round, agentid, gamma, isgreedy, meandist, vardist, maxdist, P
0, 0, 10.046218, 0, 3.600000, 1.086002, 18446744073709551615, 1101100001101110000010001001100100011101100100101101000000011111101101110110100100110100101010101010
0, 1, 10.355618, 0, 3.380000, 1.039990, 18446744073709551615, 0011110011001010100011001011111110110001011100100110011110001011001111011101001011111111001001010001
0, 2, 9.973735, 0, 3.640000, 1.119159, 18446744073709551615, 0000101010000010110010101111011000011100101110001010010001010111101001111000101110000011110011001110
0, 3, 10.585571, 0, 3.665000, 1.276971, 18446744073709551615, 0110011000011101111010110110101100110101110001100110100010001101100100011101111000110011011101100010
0, 4, 10.259346, 0, 4.240000, 1.402961, 18446744073709551615, 0110010010100000100101010101101111011101001100111010111000110101000010110101100000100000000010110001
0, 5, 9.782536, 0, 4.025000, 1.279360, 18446744073709551615, 0010010011010010100000100100111010011001011010100111010110100100011000111000000000000011010110100011
0, 6, 9.758522, 0, 0.000000, 0.000000, 18446744073709551615, 0000000010001011101011111111011100001111110101110110000001000100010011101010111101100110110101101011
0, 7, 9.827901, 0, 3.680000, 1.399041, 18446744073709551615, 0110100001011100100011100010100010100001000001110100100001100110001101111000110000000011111100101111
0, 8, 9.700873, 0, 4.055000, 1.330898, 18446744073709551615, 0100101100010101100001100100000110100101110110011010001001111001100111101101000011001010100100110001
0, 9, 10.488726, 0, 3.725000, 1.322484, 18446744073709551615, 1001000010111101101001010100000010001011011100000110000001110010001010100101111010001000000101001001
0, 10, 9.913033, 0, 3.450000, 0.929938, 18446744073709551615, 1101011001101011000001101000001001101100110111101011011110110010011000100000000101110001101010010100
0, 11, 9.549535, 0, 3.185000, 1.067170, 18446744073709551615, 0101111101111001111100101110000000010101010111010001001100111000001001101100000001101010101100110100
0, 12, 9.523470, 0, 3.865000, 1.253318, 18446744073709551615, 0011011100010000101000010001110101001000011011111011011110011111100001000001000111101111100101111010
0, 13, 9.942580, 0, 3.195000, 1.001775, 18446744073709551615, 1101111111011001111011011000100111000110011000100111101111011111100101001000100101101011110111000101
0, 14, 10.311211, 0, 4.405000, 1.195874, 18446744073709551615, 0001011100100010101001001100010000010111001000000110111100101110010011100101111001100011101111101000
0, 15, 10.148531, 0, 3.930000, 1.288976, 18446744073709551615, 0000000111001010100110110101101000000001000111110000001110100000000101101001000111000100011010111001
0, 16, 10.184905, 0, 4.185000, 1.232920, 18446744073709551615, 1011000100011100000111111110010111110011101000011010000000010100010000000011011110010100011010000110
0, 17, 9.857071, 0, 3.535000, 0.936370, 18446744073709551615, 0101101011001001100000000010000011110111011001001101101000110111111110100001101111000111101111100000
0, 18, 10.236932, 0, 3.690000, 1.353497, 18446744073709551615, 1010110101011101010000011011111101001010010101110100000001000001011101010101000101110001111001100010
0, 19, 9.823021, 0, 3.920000, 1.229439, 18446744073709551615, 0000101001110001111011101111111111000000111011101011100101010011000101101011001110001011100010101011
0, 20, 9.695075, 0, 3.560000, 1.039560, 18446744073709551615, 1000100110011001000001000100001000100010101110111001101110011111001010010100010000011010010000110010
0, 21, 10.522486, 0, 3.375000, 1.069609, 18446744073709551615, 0101110101001000001001000100111110111010000011001110111100111000011001010001100110000011000011110000
0, 22, 10.162291, 0, 4.280000, 1.263641, 18446744073709551615, 0011110000100100010101010100101100001111101011000011011111110110010010100000011110010100111110101110
0, 23, 9.780744, 0, 4.395000, 1.206075, 18446744073709551615, 0111001111010000001011011010101011011101001010100100100100101010011110000101011101111000110010011111
0, 24, 10.143394, 0, 4.325000, 1.281734, 18446744073709551615, 1000000011101100100011010100000100010101111110010110111011010001111100010000101101111010000011111000
